OrderID,OrderDate,ProductID,Quantity,UnitPrice,SalesAmount,Channel,Region
ORD00797,2023-12-01,PRD022,3,143.36,430.08,Mobile App,South
ORD00798,2024-12-04,PRD012,4,236.48,945.92,Mobile App,North
ORD00799,2023-02-14,PRD012,3,236.48,709.44,Website,North
ORD00800,2023-12-16,PRD015,4,223.07,892.28,Marketplace,South
ORD00801,2023-10-21,PRD001,1,246.2,246.2,Marketplace,East
ORD00802,2024-05-15,PRD023,2,200.74,401.48,Mobile App,West
ORD00803,2023-12-24,PRD020,4,65.35,261.4,Marketplace,West
ORD00804,2024-10-26,PRD022,2,143.36,286.72,Website,East
ORD00805,2023-02-23,PRD001,3,246.2,738.6,Website,East
ORD00806,2023-02-28,PRD022,4,143.36,573.44,Website,West
ORD00807,2024-03-20,PRD013,1,107.72,107.72,Mobile App,West
ORD00808,2023-02-17,PRD030,4,210.91,843.64,Marketplace,North
ORD00809,2023-07-20,PRD024,4,191.91,767.64,Mobile App,South
ORD00810,2024-04-07,PRD023,2,200.74,401.48,Marketplace,North
ORD00811,2024-02-05,PRD005,4,35.21,140.84,Website,East
ORD00812,2023-08-26,PRD027,4,94.6,378.4,Website,West
ORD00813,2024-12-27,PRD004,4,86.63,346.52,Marketplace,South
ORD00814,2024-01-23,PRD008,2,168.52,337.04,Website,North
ORD00815,2023-11-28,PRD004,4,86.63,346.52,Marketplace,North
ORD00816,2024-03-17,PRD006,3,149.92,449.76,Mobile App,East
ORD00817,2023-03-14,PRD008,3,168.52,505.56,Marketplace,West
ORD00818,2024-05-27,PRD029,1,127.64,127.64,Marketplace,South
ORD00819,2024-09-14,PRD030,4,210.91,843.64,Website,East
ORD00820,2024-04-20,PRD028,2,153.88,307.76,Marketplace,North
ORD00821,2024-07-15,PRD021,3,128.81,386.43,Mobile App,West
ORD00822,2024-06-10,PRD021,4,128.81,515.24,Website,South
ORD00823,2023-06-06,PRD009,1,126.96,126.96,Mobile App,North
ORD00824,2023-11-26,PRD004,1,86.63,86.63,Mobile App,South
ORD00825,2023-06-16,PRD024,1,191.91,191.91,Marketplace,East
ORD00826,2023-09-05,PRD005,3,35.21,105.63,Mobile App,North
ORD00827,2023-11-28,PRD010,1,287.73,287.73,Marketplace,South
ORD00828,2023-10-31,PRD028,4,153.88,615.52,Mobile App,East
ORD00829,2023-03-11,PRD025,3,29.76,89.28,Marketplace,South
ORD00830,2023-11-08,PRD017,2,44.19,88.38,Website,West
ORD00831,2024-04-30,PRD001,4,246.2,984.8,Mobile App,South
ORD00832,2023-10-01,PRD027,3,94.6,283.8,Website,West
ORD00833,2023-04-22,PRD022,4,143.36,573.44,Website,East
ORD00834,2024-11-04,PRD005,1,35.21,35.21,Marketplace,East
ORD00835,2023-02-19,PRD010,1,287.73,287.73,Mobile App,West
ORD00836,2024-08-30,PRD021,2,128.81,257.62,Mobile App,East
ORD00837,2023-03-10,PRD023,4,200.74,802.96,Website,East
ORD00838,2023-03-12,PRD005,2,35.21,70.42,Marketplace,South
ORD00839,2024-06-23,PRD023,1,200.74,200.74,Website,West
ORD00840,2024-08-15,PRD024,4,191.91,767.64,Mobile App,South
ORD00841,2024-02-11,PRD001,4,246.2,984.8,Mobile App,West
ORD00842,2024-03-04,PRD022,4,143.36,573.44,Mobile App,West
ORD00843,2024-02-14,PRD013,1,107.72,107.72,Marketplace,East
ORD00844,2023-08-29,PRD010,2,287.73,575.46,Marketplace,West
ORD00845,2023-03-31,PRD004,2,86.63,173.26,Mobile App,North
ORD00846,2023-09-16,PRD028,3,153.88,461.64,Mobile App,South
ORD00847,2024-04-30,PRD019,2,198.86,397.72,Mobile App,West
ORD00848,2024-07-01,PRD010,2,287.73,575.46,Website,South
ORD00849,2024-09-25,PRD026,2,271.02,542.04,Marketplace,North
ORD00850,2024-06-10,PRD012,1,236.48,236.48,Marketplace,South
ORD00851,2024-12-07,PRD013,4,107.72,430.88,Marketplace,South
ORD00852,2024-03-14,PRD030,1,210.91,210.91,Website,East
ORD00853,2023-09-14,PRD016,2,193.43,386.86,Website,North
ORD00854,2024-02-26,PRD017,3,44.19,132.57,Marketplace,West
ORD00855,2023-06-05,PRD005,4,35.21,140.84,Website,North
ORD00856,2024-04-24,PRD004,2,86.63,173.26,Mobile App,West
ORD00857,2023-06-13,PRD010,2,287.73,575.46,Marketplace,West
ORD00858,2023-03-20,PRD025,1,29.76,29.76,Mobile App,West
ORD00859,2024-09-09,PRD009,4,126.96,507.84,Mobile App,North
ORD00860,2023-09-26,PRD004,1,86.63,86.63,Website,North
ORD00861,2024-07-10,PRD016,2,193.43,386.86,Website,West
ORD00862,2024-02-24,PRD009,1,126.96,126.96,Marketplace,South
ORD00863,2024-08-12,PRD013,4,107.72,430.88,Marketplace,West
ORD00864,2024-09-08,PRD010,2,287.73,575.46,Website,East
ORD00865,2024-12-12,PRD003,2,186.75,373.5,Mobile App,North
ORD00866,2024-08-20,PRD013,4,107.72,430.88,Website,North
ORD00867,2024-03-23,PRD025,2,29.76,59.52,Marketplace,North
ORD00868,2024-04-14,PRD006,2,149.92,299.84,Website,West
ORD00869,2023-01-20,PRD026,3,271.02,813.06,Website,North
ORD00870,2024-11-09,PRD005,2,35.21,70.42,Marketplace,South
ORD00871,2024-08-28,PRD003,3,186.75,560.25,Website,North
ORD00872,2023-07-15,PRD004,3,86.63,259.89,Mobile App,South
ORD00873,2023-05-12,PRD014,1,135.15,135.15,Website,East
ORD00874,2024-05-27,PRD002,3,243.82,731.46,Marketplace,West
ORD00875,2023-08-14,PRD005,4,35.21,140.84,Marketplace,East
ORD00876,2023-09-06,PRD017,3,44.19,132.57,Marketplace,South
ORD00877,2023-01-05,PRD023,1,200.74,200.74,Marketplace,North
ORD00878,2024-09-26,PRD008,1,168.52,168.52,Website,South
ORD00879,2024-02-18,PRD010,2,287.73,575.46,Website,South
ORD00880,2023-10-20,PRD019,3,198.86,596.58,Mobile App,South
ORD00881,2023-04-14,PRD024,4,191.91,767.64,Website,East
ORD00882,2024-04-07,PRD009,4,126.96,507.84,Marketplace,South
ORD00883,2023-01-23,PRD013,4,107.72,430.88,Website,East
ORD00884,2024-06-28,PRD022,4,143.36,573.44,Marketplace,South
ORD00885,2023-06-07,PRD018,2,214.78,429.56,Website,East
ORD00886,2023-11-03,PRD021,2,128.81,257.62,Marketplace,East
ORD00887,2023-09-06,PRD019,2,198.86,397.72,Mobile App,South
ORD00888,2023-09-28,PRD011,4,94.78,379.12,Mobile App,North
ORD00889,2024-06-10,PRD020,2,65.35,130.7,Website,East
ORD00890,2024-07-21,PRD004,1,86.63,86.63,Marketplace,West
ORD00891,2024-02-19,PRD003,3,186.75,560.25,Marketplace,North
ORD00892,2023-03-04,PRD012,3,236.48,709.44,Mobile App,South
ORD00893,2023-02-08,PRD028,2,153.88,307.76,Mobile App,North
ORD00894,2023-04-25,PRD004,4,86.63,346.52,Website,West
ORD00895,2024-03-27,PRD004,1,86.63,86.63,Website,East
ORD00896,2024-05-06,PRD019,4,198.86,795.44,Website,East
ORD00897,2023-07-18,PRD023,3,200.74,602.22,Marketplace,East
ORD00898,2024-04-28,PRD020,1,65.35,65.35,Website,South
ORD00899,2023-12-21,PRD011,4,94.78,379.12,Website,East
ORD00900,2023-11-19,PRD026,4,271.02,1084.08,Mobile App,South
ORD00901,2023-07-19,PRD009,1,126.96,126.96,Marketplace,South
ORD00902,2024-07-05,PRD022,2,143.36,286.72,Website,West
ORD00903,2023-03-25,PRD019,3,198.86,596.58,Website,East
ORD00904,2023-11-10,PRD023,2,200.74,401.48,Marketplace,West
ORD00905,2023-07-26,PRD023,4,200.74,802.96,Website,West
ORD00906,2024-05-10,PRD012,4,236.48,945.92,Marketplace,East
ORD00907,2023-12-22,PRD009,4,126.96,507.84,Marketplace,South
ORD00908,2024-05-02,PRD010,1,287.73,287.73,Mobile App,West
ORD00909,2023-02-03,PRD025,3,29.76,89.28,Website,North
ORD00910,2023-10-16,PRD003,2,186.75,373.5,Website,South
ORD00911,2024-03-13,PRD019,1,198.86,198.86,Website,East
ORD00912,2023-01-06,PRD018,4,214.78,859.12,Website,West
ORD00913,2023-08-09,PRD022,2,143.36,286.72,Mobile App,West
ORD00914,2023-06-04,PRD017,1,44.19,44.19,Mobile App,North
ORD00915,2023-04-11,PRD020,2,65.35,130.7,Marketplace,North
ORD00916,2023-07-06,PRD023,4,200.74,802.96,Marketplace,East
ORD00917,2023-08-28,PRD008,1,168.52,168.52,Marketplace,West
ORD00918,2023-01-06,PRD006,2,149.92,299.84,Website,North
ORD00919,2024-06-29,PRD012,2,236.48,472.96,Marketplace,East
ORD00920,2023-05-09,PRD002,4,243.82,975.28,Mobile App,West
ORD00921,2023-10-05,PRD006,3,149.92,449.76,Website,East
ORD00922,2024-05-28,PRD030,2,210.91,421.82,Marketplace,North
ORD00923,2024-01-01,PRD010,3,287.73,863.19,Mobile App,East
ORD00924,2024-08-31,PRD009,2,126.96,253.92,Website,West
ORD00925,2024-08-11,PRD007,3,126.34,379.02,Marketplace,North
ORD00926,2023-02-22,PRD030,4,210.91,843.64,Marketplace,West
ORD00927,2024-09-21,PRD002,3,243.82,731.46,Website,West
ORD00928,2023-01-31,PRD011,3,94.78,284.34,Mobile App,North
ORD00929,2023-01-14,PRD001,3,246.2,738.6,Marketplace,South
ORD00930,2024-11-03,PRD013,3,107.72,323.16,Website,North
ORD00931,2024-09-21,PRD014,4,135.15,540.6,Website,North
ORD00932,2024-02-25,PRD017,2,44.19,88.38,Mobile App,North
ORD00933,2024-02-23,PRD030,4,210.91,843.64,Website,South
ORD00934,2024-06-01,PRD025,3,29.76,89.28,Website,West
ORD00935,2023-11-01,PRD013,3,107.72,323.16,Mobile App,East
ORD00936,2023-03-26,PRD014,2,135.15,270.3,Marketplace,East
ORD00937,2023-01-16,PRD004,4,86.63,346.52,Marketplace,West
ORD00938,2023-08-26,PRD006,2,149.92,299.84,Mobile App,West
ORD00939,2024-08-07,PRD001,3,246.2,738.6,Marketplace,South
ORD00940,2024-03-27,PRD004,2,86.63,173.26,Mobile App,North
ORD00941,2024-08-30,PRD005,4,35.21,140.84,Mobile App,East
ORD00942,2024-11-02,PRD029,1,127.64,127.64,Website,South
ORD00943,2023-03-06,PRD016,3,193.43,580.29,Website,West
ORD00944,2024-09-08,PRD016,4,193.43,773.72,Marketplace,South
ORD00945,2023-06-27,PRD011,4,94.78,379.12,Marketplace,West
ORD00946,2024-03-05,PRD005,1,35.21,35.21,Website,North
ORD00947,2024-01-18,PRD005,2,35.21,70.42,Mobile App,North
ORD00948,2023-10-16,PRD025,2,29.76,59.52,Website,East
ORD00949,2023-08-15,PRD014,1,135.15,135.15,Mobile App,West
ORD00950,2023-09-05,PRD010,3,287.73,863.19,Mobile App,North
ORD00951,2023-09-01,PRD025,4,29.76,119.04,Website,South
ORD00952,2023-05-03,PRD024,2,191.91,383.82,Website,East
ORD00953,2024-01-08,PRD025,1,29.76,29.76,Mobile App,South
ORD00954,2023-03-25,PRD022,4,143.36,573.44,Website,West
ORD00955,2024-01-08,PRD023,1,200.74,200.74,Marketplace,South
ORD00956,2024-10-23,PRD007,2,126.34,252.68,Website,North
ORD00957,2023-09-13,PRD005,4,35.21,140.84,Website,East
ORD00958,2024-06-14,PRD007,2,126.34,252.68,Mobile App,North
ORD00959,2024-08-20,PRD020,2,65.35,130.7,Website,North
ORD00960,2024-08-17,PRD013,4,107.72,430.88,Marketplace,East
ORD00961,2023-06-22,PRD023,2,200.74,401.48,Website,East
ORD00962,2023-04-17,PRD014,4,135.15,540.6,Website,West
ORD00963,2023-05-25,PRD021,1,128.81,128.81,Mobile App,North
ORD00964,2024-03-15,PRD009,3,126.96,380.88,Mobile App,East
ORD00965,2024-07-08,PRD023,4,200.74,802.96,Website,East
ORD00966,2024-04-23,PRD029,1,127.64,127.64,Website,North
ORD00967,2023-05-10,PRD001,1,246.2,246.2,Marketplace,East
ORD00968,2024-07-18,PRD007,3,126.34,379.02,Mobile App,East
ORD00969,2023-12-27,PRD030,1,210.91,210.91,Mobile App,South
ORD00970,2024-07-04,PRD009,4,126.96,507.84,Mobile App,East
ORD00971,2024-07-08,PRD010,1,287.73,287.73,Website,North
ORD00972,2023-11-24,PRD022,2,143.36,286.72,Mobile App,East
ORD00973,2024-11-05,PRD024,3,191.91,575.73,Marketplace,East
ORD00974,2024-02-17,PRD008,3,168.52,505.56,Website,West
ORD00975,2024-04-08,PRD003,1,186.75,186.75,Website,North
ORD00976,2024-03-31,PRD002,2,243.82,487.64,Website,West
ORD00977,2024-09-22,PRD030,1,210.91,210.91,Website,East
ORD00978,2024-04-02,PRD010,4,287.73,1150.92,Website,South
ORD00979,2023-04-21,PRD002,2,243.82,487.64,Website,West
ORD00980,2023-02-19,PRD018,3,214.78,644.34,Marketplace,East
ORD00981,2023-11-19,PRD029,3,127.64,382.92,Mobile App,North
ORD00982,2023-08-10,PRD030,4,210.91,843.64,Website,West
ORD00983,2023-07-20,PRD014,1,135.15,135.15,Website,East
ORD00984,2023-02-11,PRD023,2,200.74,401.48,Mobile App,North
ORD00985,2024-01-06,PRD019,1,198.86,198.86,Marketplace,South
ORD00986,2023-08-15,PRD024,4,191.91,767.64,Mobile App,North
ORD00987,2023-11-26,PRD006,4,149.92,599.68,Marketplace,West
ORD00988,2023-02-11,PRD018,4,214.78,859.12,Mobile App,East
ORD00989,2024-08-30,PRD007,2,126.34,252.68,Website,South
ORD00990,2023-02-26,PRD019,2,198.86,397.72,Marketplace,North
ORD00991,2024-09-22,PRD029,4,127.64,510.56,Marketplace,East
ORD00992,2024-09-16,PRD010,2,287.73,575.46,Mobile App,East
ORD00993,2024-03-24,PRD018,1,214.78,214.78,Website,South
ORD00994,2024-01-06,PRD002,2,243.82,487.64,Mobile App,North
ORD00995,2023-12-04,PRD021,2,128.81,257.62,Mobile App,South
ORD00996,2024-02-09,PRD009,1,126.96,126.96,Marketplace,South
ORD00997,2024-08-01,PRD027,2,94.6,189.2,Marketplace,North
ORD00998,2024-10-15,PRD001,3,246.2,738.6,Marketplace,East
ORD00999,2023-11-25,PRD011,1,94.78,94.78,Marketplace,East
ORD01000,2024-08-14,PRD024,2,191.91,383.82,Mobile App,East
ORD01001,2024-04-20,PRD011,1,94.78,94.78,Marketplace,North
ORD01002,2023-08-23,PRD027,3,94.6,283.8,Website,East
ORD01003,2023-12-14,PRD006,3,149.92,449.76,Website,North
ORD01004,2023-04-21,PRD024,4,191.91,767.64,Marketplace,East
ORD01005,2023-02-15,PRD028,2,153.88,307.76,Mobile App,South
ORD01006,2023-03-17,PRD011,3,94.78,284.34,Website,West
ORD01007,2024-10-18,PRD005,4,35.21,140.84,Website,West
ORD01008,2023-09-08,PRD012,2,236.48,472.96,Mobile App,North
ORD01009,2024-06-05,PRD016,2,193.43,386.86,Mobile App,South
ORD01010,2024-01-04,PRD027,2,94.6,189.2,Website,West
ORD01011,2023-05-06,PRD024,2,191.91,383.82,Marketplace,East
ORD01012,2023-06-30,PRD001,3,246.2,738.6,Website,South
ORD01013,2023-11-16,PRD027,4,94.6,378.4,Marketplace,South
ORD01014,2023-11-17,PRD003,2,186.75,373.5,Website,West
ORD01015,2024-01-17,PRD008,4,168.52,674.08,Marketplace,West
ORD01016,2023-04-26,PRD004,2,86.63,173.26,Marketplace,North
ORD01017,2023-09-30,PRD020,1,65.35,65.35,Mobile App,West
ORD01018,2023-07-26,PRD001,1,246.2,246.2,Website,North
ORD01019,2023-10-26,PRD005,2,35.21,70.42,Website,East
ORD01020,2023-09-05,PRD005,1,35.21,35.21,Website,North
ORD01021,2024-03-12,PRD018,3,214.78,644.34,Marketplace,North
ORD01022,2024-07-30,PRD007,2,126.34,252.68,Mobile App,West
ORD01023,2024-04-17,PRD027,2,94.6,189.2,Mobile App,East
ORD01024,2023-02-18,PRD016,2,193.43,386.86,Website,North
ORD01025,2023-03-10,PRD018,3,214.78,644.34,Marketplace,North
ORD01026,2024-05-10,PRD001,1,246.2,246.2,Website,East
ORD01027,2023-07-27,PRD004,4,86.63,346.52,Website,North
ORD01028,2024-06-12,PRD030,2,210.91,421.82,Website,South
ORD01029,2024-04-24,PRD014,4,135.15,540.6,Website,East
ORD01030,2024-10-23,PRD021,3,128.81,386.43,Website,West
ORD01031,2024-09-29,PRD022,1,143.36,143.36,Mobile App,South
ORD01032,2023-09-01,PRD004,2,86.63,173.26,Website,East
ORD01033,2024-03-01,PRD012,1,236.48,236.48,Marketplace,East
ORD01034,2023-04-14,PRD004,3,86.63,259.89,Website,North
ORD01035,2023-09-13,PRD020,2,65.35,130.7,Website,West
ORD01036,2024-12-07,PRD017,3,44.19,132.57,Marketplace,South
ORD01037,2024-05-24,PRD022,4,143.36,573.44,Website,East
ORD01038,2023-10-14,PRD020,3,65.35,196.05,Mobile App,North
ORD01039,2024-03-10,PRD009,4,126.96,507.84,Marketplace,East
ORD01040,2024-11-15,PRD030,3,210.91,632.73,Marketplace,North
ORD01041,2023-08-14,PRD026,1,271.02,271.02,Website,South
ORD01042,2023-10-02,PRD011,2,94.78,189.56,Mobile App,West
ORD01043,2024-07-31,PRD024,4,191.91,767.64,Website,North
ORD01044,2024-08-16,PRD019,4,198.86,795.44,Marketplace,East
ORD01045,2024-05-04,PRD005,1,35.21,35.21,Mobile App,South
ORD01046,2024-08-28,PRD006,4,149.92,599.68,Mobile App,East
ORD01047,2024-06-23,PRD016,4,193.43,773.72,Mobile App,West
ORD01048,2024-05-15,PRD020,3,65.35,196.05,Website,South
ORD01049,2024-01-20,PRD013,4,107.72,430.88,Marketplace,West
ORD01050,2024-04-16,PRD018,4,214.78,859.12,Marketplace,South
ORD01051,2023-11-06,PRD013,1,107.72,107.72,Marketplace,West
ORD01052,2023-09-22,PRD017,2,44.19,88.38,Marketplace,North
ORD01053,2023-09-22,PRD008,3,168.52,505.56,Website,South
ORD01054,2023-05-12,PRD028,1,153.88,153.88,Mobile App,West
ORD01055,2023-06-06,PRD005,1,35.21,35.21,Website,East
ORD01056,2024-11-22,PRD012,2,236.48,472.96,Mobile App,West
ORD01057,2023-12-21,PRD005,4,35.21,140.84,Website,South
ORD01058,2023-06-15,PRD027,2,94.6,189.2,Website,South
ORD01059,2023-04-11,PRD004,2,86.63,173.26,Mobile App,North
ORD01060,2023-02-26,PRD023,4,200.74,802.96,Mobile App,North
ORD01061,2024-09-08,PRD023,1,200.74,200.74,Marketplace,North
ORD01062,2023-03-15,PRD016,2,193.43,386.86,Website,South
ORD01063,2024-07-16,PRD012,2,236.48,472.96,Website,South
ORD01064,2024-09-01,PRD003,1,186.75,186.75,Marketplace,West
ORD01065,2024-10-07,PRD005,2,35.21,70.42,Mobile App,South
ORD01066,2023-01-28,PRD024,3,191.91,575.73,Mobile App,West
ORD01067,2023-09-03,PRD024,3,191.91,575.73,Mobile App,North
ORD01068,2024-07-13,PRD010,1,287.73,287.73,Website,North
ORD01069,2023-04-06,PRD029,1,127.64,127.64,Marketplace,South
ORD01070,2023-10-03,PRD017,2,44.19,88.38,Website,West
ORD01071,2023-04-29,PRD027,4,94.6,378.4,Marketplace,West
ORD01072,2024-08-29,PRD018,3,214.78,644.34,Marketplace,East
ORD01073,2024-07-16,PRD023,2,200.74,401.48,Mobile App,South
ORD01074,2024-08-13,PRD009,1,126.96,126.96,Marketplace,West
ORD01075,2023-05-01,PRD005,2,35.21,70.42,Mobile App,North
ORD01076,2023-11-16,PRD008,4,168.52,674.08,Website,North
ORD01077,2023-10-27,PRD027,4,94.6,378.4,Mobile App,East
ORD01078,2024-05-08,PRD021,4,128.81,515.24,Mobile App,South
ORD01079,2023-06-23,PRD002,3,243.82,731.46,Marketplace,West
ORD01080,2023-11-21,PRD007,3,126.34,379.02,Website,North
ORD01081,2023-07-27,PRD003,3,186.75,560.25,Marketplace,East
ORD01082,2024-06-30,PRD001,2,246.2,492.4,Mobile App,South
ORD01083,2023-11-24,PRD018,1,214.78,214.78,Website,South
ORD01084,2024-01-25,PRD020,1,65.35,65.35,Mobile App,South
ORD01085,2023-08-14,PRD018,2,214.78,429.56,Marketplace,North
ORD01086,2024-08-13,PRD008,3,168.52,505.56,Website,North
ORD01087,2023-12-09,PRD019,4,198.86,795.44,Website,North
ORD01088,2024-09-01,PRD011,1,94.78,94.78,Mobile App,North
ORD01089,2023-09-26,PRD012,3,236.48,709.44,Mobile App,South
ORD01090,2024-11-22,PRD011,4,94.78,379.12,Marketplace,East
ORD01091,2024-12-19,PRD005,1,35.21,35.21,Mobile App,West
ORD01092,2023-12-04,PRD029,1,127.64,127.64,Marketplace,South
ORD01093,2023-07-25,PRD001,4,246.2,984.8,Mobile App,North
ORD01094,2023-10-06,PRD010,2,287.73,575.46,Website,West
ORD01095,2024-01-21,PRD003,1,186.75,186.75,Marketplace,South
ORD01096,2024-12-06,PRD029,2,127.64,255.28,Marketplace,South
ORD01097,2024-08-19,PRD025,2,29.76,59.52,Marketplace,East
ORD01098,2024-08-07,PRD015,2,223.07,446.14,Mobile App,East
ORD01099,2023-04-12,PRD012,4,236.48,945.92,Website,West
ORD01100,2023-07-02,PRD008,2,168.52,337.04,Marketplace,North
ORD01101,2024-04-13,PRD005,4,35.21,140.84,Website,North
ORD01102,2024-09-30,PRD005,3,35.21,105.63,Marketplace,North
ORD01103,2024-02-09,PRD016,1,193.43,193.43,Mobile App,East
ORD01104,2023-03-16,PRD006,3,149.92,449.76,Website,North
ORD01105,2024-09-09,PRD009,3,126.96,380.88,Mobile App,North
ORD01106,2024-09-13,PRD003,2,186.75,373.5,Marketplace,West
ORD01107,2023-07-28,PRD009,4,126.96,507.84,Mobile App,West
ORD01108,2024-07-11,PRD021,2,128.81,257.62,Website,West
ORD01109,2023-07-19,PRD002,3,243.82,731.46,Mobile App,West
ORD01110,2024-10-22,PRD014,2,135.15,270.3,Mobile App,East
ORD01111,2023-04-18,PRD017,3,44.19,132.57,Mobile App,North
ORD01112,2023-11-16,PRD022,4,143.36,573.44,Marketplace,West
ORD01113,2024-11-21,PRD009,1,126.96,126.96,Marketplace,North
ORD01114,2023-06-12,PRD024,2,191.91,383.82,Marketplace,North
ORD01115,2023-11-26,PRD005,1,35.21,35.21,Mobile App,West
ORD01116,2023-09-13,PRD006,4,149.92,599.68,Website,South
ORD01117,2023-01-20,PRD013,4,107.72,430.88,Marketplace,North
ORD01118,2023-02-08,PRD012,4,236.48,945.92,Mobile App,West
ORD01119,2024-01-02,PRD004,1,86.63,86.63,Website,North
ORD01120,2023-06-22,PRD030,4,210.91,843.64,Mobile App,South
ORD01121,2024-12-27,PRD013,3,107.72,323.16,Website,East
ORD01122,2023-10-01,PRD011,4,94.78,379.12,Website,West
ORD01123,2023-01-21,PRD004,3,86.63,259.89,Mobile App,North
ORD01124,2024-11-10,PRD018,2,214.78,429.56,Mobile App,South
ORD01125,2024-09-04,PRD021,2,128.81,257.62,Mobile App,North
ORD01126,2024-04-19,PRD020,4,65.35,261.4,Website,East
ORD01127,2024-07-31,PRD026,4,271.02,1084.08,Mobile App,South
ORD01128,2023-04-11,PRD002,2,243.82,487.64,Website,West
ORD01129,2023-07-29,PRD009,3,126.96,380.88,Marketplace,South
ORD01130,2024-08-28,PRD003,2,186.75,373.5,Website,East
ORD01131,2024-05-23,PRD013,1,107.72,107.72,Mobile App,West
ORD01132,2023-04-12,PRD028,4,153.88,615.52,Marketplace,South
ORD01133,2024-05-30,PRD022,3,143.36,430.08,Website,North
ORD01134,2023-11-24,PRD003,4,186.75,747.0,Mobile App,East
ORD01135,2023-01-04,PRD006,2,149.92,299.84,Mobile App,West
ORD01136,2023-02-27,PRD016,4,193.43,773.72,Marketplace,South
ORD01137,2023-07-06,PRD023,4,200.74,802.96,Mobile App,West
ORD01138,2024-09-01,PRD027,1,94.6,94.6,Marketplace,South
ORD01139,2024-02-05,PRD003,2,186.75,373.5,Mobile App,East
ORD01140,2024-06-14,PRD001,2,246.2,492.4,Mobile App,South
ORD01141,2024-01-21,PRD016,3,193.43,580.29,Website,West
ORD01142,2023-03-23,PRD009,1,126.96,126.96,Mobile App,South
ORD01143,2023-07-30,PRD021,4,128.81,515.24,Marketplace,North
ORD01144,2023-08-08,PRD002,2,243.82,487.64,Marketplace,South
ORD01145,2023-02-04,PRD014,2,135.15,270.3,Marketplace,West
ORD01146,2023-11-03,PRD007,3,126.34,379.02,Website,South
ORD01147,2024-08-02,PRD022,1,143.36,143.36,Mobile App,East
ORD01148,2023-11-30,PRD001,3,246.2,738.6,Mobile App,North
ORD01149,2023-03-22,PRD023,4,200.74,802.96,Marketplace,West
ORD01150,2024-10-22,PRD014,4,135.15,540.6,Mobile App,East
ORD01151,2024-03-11,PRD027,4,94.6,378.4,Marketplace,East
ORD01152,2023-01-12,PRD004,2,86.63,173.26,Mobile App,West
ORD01153,2024-01-12,PRD012,2,236.48,472.96,Marketplace,South
ORD01154,2023-06-26,PRD018,4,214.78,859.12,Mobile App,East
ORD01155,2023-04-15,PRD028,4,153.88,615.52,Marketplace,East
ORD01156,2023-11-10,PRD023,1,200.74,200.74,Website,North
ORD01157,2024-03-24,PRD003,1,186.75,186.75,Marketplace,West
ORD01158,2023-06-25,PRD004,4,86.63,346.52,Marketplace,North
ORD01159,2023-11-01,PRD021,4,128.81,515.24,Marketplace,North
ORD01160,2024-04-29,PRD022,3,143.36,430.08,Mobile App,South
ORD01161,2023-03-04,PRD008,4,168.52,674.08,Marketplace,West
ORD01162,2024-12-12,PRD004,2,86.63,173.26,Mobile App,North
ORD01163,2023-02-19,PRD012,4,236.48,945.92,Mobile App,West
ORD01164,2024-01-20,PRD001,3,246.2,738.6,Website,East
ORD01165,2024-01-06,PRD009,3,126.96,380.88,Mobile App,West
ORD01166,2024-12-22,PRD022,2,143.36,286.72,Website,West
ORD01167,2024-02-09,PRD002,1,243.82,243.82,Website,South
ORD01168,2023-10-13,PRD026,3,271.02,813.06,Marketplace,East
ORD01169,2023-12-10,PRD011,2,94.78,189.56,Marketplace,West
ORD01170,2024-04-09,PRD008,4,168.52,674.08,Website,West
ORD01171,2024-12-17,PRD027,1,94.6,94.6,Marketplace,West
ORD01172,2023-07-05,PRD005,4,35.21,140.84,Marketplace,South
ORD01173,2023-01-12,PRD013,3,107.72,323.16,Marketplace,South
ORD01174,2024-07-29,PRD014,2,135.15,270.3,Website,South
ORD01175,2023-09-09,PRD017,1,44.19,44.19,Marketplace,West
ORD01176,2024-06-19,PRD027,3,94.6,283.8,Marketplace,South
ORD01177,2024-04-03,PRD011,2,94.78,189.56,Website,North
ORD01178,2024-07-17,PRD001,4,246.2,984.8,Website,South
ORD01179,2024-06-20,PRD001,1,246.2,246.2,Marketplace,West
ORD01180,2023-08-31,PRD001,2,246.2,492.4,Mobile App,East
ORD01181,2023-02-02,PRD006,2,149.92,299.84,Marketplace,South
ORD01182,2024-02-03,PRD010,2,287.73,575.46,Marketplace,South
ORD01183,2024-08-16,PRD024,4,191.91,767.64,Mobile App,North
ORD01184,2023-05-08,PRD009,1,126.96,126.96,Website,North
ORD01185,2024-07-22,PRD021,1,128.81,128.81,Website,West
ORD01186,2023-12-06,PRD030,1,210.91,210.91,Website,South
ORD01187,2024-05-22,PRD010,3,287.73,863.19,Website,North
ORD01188,2024-04-06,PRD003,4,186.75,747.0,Mobile App,South
ORD01189,2024-08-15,PRD013,1,107.72,107.72,Mobile App,North
ORD01190,2023-02-16,PRD014,1,135.15,135.15,Mobile App,North
ORD01191,2024-07-20,PRD007,4,126.34,505.36,Mobile App,East
ORD01192,2023-12-01,PRD021,4,128.81,515.24,Website,South
ORD01193,2023-08-03,PRD010,1,287.73,287.73,Website,North
ORD01194,2023-02-01,PRD004,3,86.63,259.89,Mobile App,West
ORD01195,2023-05-26,PRD020,1,65.35,65.35,Website,East
