SalesID,OrderDate,StoreID,CustomerID,ProductID,Quantity,UnitPrice,Discount,SalesAmount,CostAmount,Profit,Channel
SAL02805,2024-08-28,STR03,CUS0140,PRD002,1,528.99,0.0,528.99,347.39,181.6,Online
SAL02806,2024-01-18,STR01,CUS0134,PRD052,1,660.22,0.05,627.21,393.19,234.02,App
SAL02807,2025-07-11,STR07,CUS0257,PRD034,1,539.68,0.2,431.74,291.79,139.95,Store
SAL02808,2024-10-28,STR05,CUS0173,PRD063,1,447.14,0.0,447.14,313.98,133.16,App
SAL02809,2023-12-04,STR08,CUS0082,PRD067,2,338.84,0.2,542.14,382.56,159.58,Online
SAL02810,2024-11-21,STR05,CUS0060,PRD014,2,469.29,0.1,844.72,640.0,204.72,App
SAL02811,2025-01-23,STR01,CUS0196,PRD013,1,332.19,0.0,332.19,151.83,180.36,App
SAL02812,2022-04-26,STR10,CUS0039,PRD003,3,460.37,0.05,1312.05,704.28,607.77,App
SAL02813,2025-05-04,STR08,CUS0182,PRD043,1,108.59,0.0,108.59,54.96,53.63,App
SAL02814,2024-03-17,STR08,CUS0206,PRD022,1,447.25,0.15,380.16,315.68,64.48,App
SAL02815,2025-08-05,STR01,CUS0167,PRD049,2,535.39,0.0,1070.78,487.74,583.04,Online
SAL02816,2024-09-21,STR05,CUS0047,PRD038,3,588.04,0.0,1764.12,1149.54,614.58,App
SAL02817,2024-10-11,STR03,CUS0134,PRD018,1,703.6,0.15,598.06,337.92,260.14,Online
SAL02818,2023-07-24,STR09,CUS0010,PRD064,1,508.25,0.1,457.43,292.5,164.93,Store
SAL02819,2023-01-02,STR02,CUS0023,PRD045,1,74.57,0.0,74.57,34.38,40.19,Store
SAL02820,2023-08-20,STR11,CUS0225,PRD030,1,396.17,0.1,356.55,240.04,116.51,App
SAL02821,2025-03-10,STR07,CUS0091,PRD054,1,167.08,0.1,150.37,80.96,69.41,Online
SAL02822,2024-09-03,STR01,CUS0228,PRD080,1,390.71,0.0,390.71,178.69,212.02,Store
SAL02823,2024-05-09,STR07,CUS0033,PRD033,1,82.66,0.15,70.26,57.52,12.74,App
SAL02824,2022-04-07,STR05,CUS0060,PRD065,3,361.03,0.0,1083.09,769.56,313.53,Store
SAL02825,2024-05-06,STR11,CUS0196,PRD057,1,52.44,0.1,47.2,36.78,10.42,Store
SAL02826,2023-03-26,STR01,CUS0006,PRD057,2,52.44,0.05,99.64,73.56,26.08,App
SAL02827,2023-11-29,STR04,CUS0136,PRD010,1,307.16,0.05,291.8,163.43,128.37,Online
SAL02828,2024-07-04,STR03,CUS0242,PRD074,1,778.55,0.15,661.77,376.12,285.65,Store
SAL02829,2024-12-20,STR07,CUS0240,PRD077,3,517.67,0.05,1475.36,918.24,557.12,App
SAL02830,2023-07-26,STR06,CUS0025,PRD014,2,469.29,0.0,938.58,640.0,298.58,Store
SAL02831,2022-01-29,STR06,CUS0043,PRD059,1,494.95,0.0,494.95,285.33,209.62,Store
SAL02832,2024-01-30,STR01,CUS0222,PRD064,1,508.25,0.0,508.25,292.5,215.75,App
SAL02833,2022-01-09,STR02,CUS0179,PRD059,1,494.95,0.15,420.71,285.33,135.38,App
SAL02834,2024-12-30,STR01,CUS0004,PRD069,1,393.75,0.05,374.06,211.23,162.83,Online
SAL02835,2022-01-25,STR03,CUS0129,PRD071,1,618.33,0.1,556.5,332.7,223.8,Online
SAL02836,2022-10-25,STR08,CUS0186,PRD048,3,65.44,0.05,186.5,137.7,48.8,Store
SAL02837,2023-07-19,STR08,CUS0220,PRD068,1,193.87,0.05,184.18,136.34,47.84,Store
SAL02838,2022-12-09,STR08,CUS0220,PRD056,1,434.96,0.0,434.96,261.14,173.82,App
SAL02839,2022-10-22,STR03,CUS0082,PRD012,2,580.87,0.1,1045.57,774.02,271.55,Store
SAL02840,2024-06-10,STR05,CUS0061,PRD039,2,267.3,0.0,534.6,352.5,182.1,Store
SAL02841,2023-03-08,STR02,CUS0078,PRD076,1,841.57,0.0,841.57,383.22,458.35,Store
SAL02842,2023-08-29,STR12,CUS0091,PRD058,3,428.07,0.0,1284.21,854.4,429.81,App
SAL02843,2024-05-29,STR04,CUS0274,PRD063,1,447.14,0.0,447.14,313.98,133.16,Online
SAL02844,2024-10-14,STR12,CUS0144,PRD060,2,118.37,0.0,236.74,155.46,81.28,App
SAL02845,2024-01-30,STR03,CUS0053,PRD074,3,778.55,0.15,1985.3,1128.36,856.94,Store
SAL02846,2023-04-14,STR05,CUS0300,PRD045,3,74.57,0.2,178.97,103.14,75.83,Online
SAL02847,2025-03-09,STR10,CUS0201,PRD060,2,118.37,0.15,201.23,155.46,45.77,App
SAL02848,2025-02-20,STR02,CUS0015,PRD070,2,326.09,0.0,652.18,441.64,210.54,App
SAL02849,2022-07-21,STR07,CUS0176,PRD022,3,447.25,0.2,1073.4,947.04,126.36,Store
SAL02850,2024-10-18,STR04,CUS0273,PRD008,1,439.89,0.05,417.9,256.57,161.33,Store
SAL02851,2022-09-30,STR09,CUS0287,PRD002,1,528.99,0.0,528.99,347.39,181.6,Store
SAL02852,2022-08-29,STR11,CUS0252,PRD046,2,533.74,0.0,1067.48,698.5,368.98,Store
SAL02853,2022-02-04,STR12,CUS0087,PRD052,1,660.22,0.0,660.22,393.19,267.03,App
SAL02854,2024-03-06,STR08,CUS0124,PRD051,1,428.0,0.0,428.0,224.16,203.84,Store
SAL02855,2025-01-21,STR10,CUS0173,PRD048,3,65.44,0.0,196.32,137.7,58.62,App
SAL02856,2024-10-27,STR02,CUS0163,PRD014,1,469.29,0.05,445.83,320.0,125.83,Online
SAL02857,2023-12-15,STR07,CUS0040,PRD049,2,535.39,0.15,910.16,487.74,422.42,Online
SAL02858,2025-06-16,STR07,CUS0294,PRD020,1,144.97,0.2,115.98,76.2,39.78,Online
SAL02859,2023-03-09,STR12,CUS0204,PRD070,2,326.09,0.0,652.18,441.64,210.54,Online
SAL02860,2023-02-21,STR06,CUS0068,PRD007,1,297.96,0.0,297.96,173.78,124.18,Online
SAL02861,2022-11-01,STR04,CUS0250,PRD066,1,180.08,0.0,180.08,124.07,56.01,Store
SAL02862,2022-10-04,STR03,CUS0076,PRD080,2,390.71,0.0,781.42,357.38,424.04,Online
SAL02863,2023-02-05,STR09,CUS0024,PRD047,1,470.23,0.0,470.23,300.2,170.03,Online
SAL02864,2023-07-15,STR01,CUS0138,PRD079,2,665.32,0.1,1197.58,677.76,519.82,Online
SAL02865,2022-12-25,STR04,CUS0238,PRD072,1,499.84,0.2,399.87,300.4,99.47,App
SAL02866,2025-05-22,STR02,CUS0255,PRD072,2,499.84,0.2,799.74,600.8,198.94,App
SAL02867,2022-10-15,STR02,CUS0148,PRD026,2,434.62,0.2,695.39,497.38,198.01,Store
SAL02868,2023-04-15,STR07,CUS0003,PRD007,2,297.96,0.05,566.12,347.56,218.56,Online
SAL02869,2022-07-01,STR09,CUS0150,PRD070,1,326.09,0.0,326.09,220.82,105.27,Store
SAL02870,2025-04-03,STR01,CUS0119,PRD073,1,252.83,0.2,202.26,167.82,34.44,Store
SAL02871,2023-08-05,STR01,CUS0221,PRD036,1,638.05,0.0,638.05,315.24,322.81,App
SAL02872,2025-01-07,STR01,CUS0213,PRD041,1,500.06,0.15,425.05,248.09,176.96,App
SAL02873,2023-05-11,STR01,CUS0255,PRD078,2,149.61,0.05,284.26,145.7,138.56,Online
SAL02874,2023-08-10,STR08,CUS0126,PRD073,1,252.83,0.0,252.83,167.82,85.01,App
SAL02875,2024-09-10,STR05,CUS0146,PRD001,1,769.25,0.05,730.79,373.76,357.03,App
SAL02876,2024-09-05,STR12,CUS0162,PRD007,2,297.96,0.1,536.33,347.56,188.77,Store
SAL02877,2023-05-18,STR08,CUS0135,PRD008,1,439.89,0.0,439.89,256.57,183.32,Store
SAL02878,2023-08-14,STR10,CUS0272,PRD063,1,447.14,0.0,447.14,313.98,133.16,Store
SAL02879,2023-06-12,STR05,CUS0218,PRD059,1,494.95,0.0,494.95,285.33,209.62,Store
SAL02880,2022-09-29,STR11,CUS0003,PRD025,1,395.29,0.2,316.23,254.79,61.44,Store
SAL02881,2023-05-19,STR02,CUS0026,PRD042,1,213.13,0.1,191.82,102.36,89.46,App
SAL02882,2024-12-12,STR06,CUS0252,PRD042,1,213.13,0.0,213.13,102.36,110.77,Online
SAL02883,2022-05-03,STR09,CUS0278,PRD027,1,167.97,0.2,134.38,84.52,49.86,Store
SAL02884,2022-08-20,STR03,CUS0145,PRD070,1,326.09,0.05,309.79,220.82,88.97,Online
SAL02885,2025-04-22,STR03,CUS0196,PRD004,2,277.55,0.1,499.59,262.38,237.21,Store
SAL02886,2024-08-15,STR01,CUS0167,PRD065,1,361.03,0.05,342.98,256.52,86.46,Store
SAL02887,2022-06-10,STR04,CUS0162,PRD045,1,74.57,0.0,74.57,34.38,40.19,Store
SAL02888,2024-09-27,STR09,CUS0072,PRD048,2,65.44,0.0,130.88,91.8,39.08,Store
SAL02889,2022-06-09,STR01,CUS0190,PRD041,4,500.06,0.0,2000.24,992.36,1007.88,Store
SAL02890,2023-10-09,STR05,CUS0081,PRD043,1,108.59,0.05,103.16,54.96,48.2,Store
SAL02891,2024-03-10,STR09,CUS0225,PRD012,1,580.87,0.1,522.78,387.01,135.77,Online
SAL02892,2024-09-18,STR12,CUS0007,PRD045,2,74.57,0.0,149.14,68.76,80.38,Store
SAL02893,2023-02-23,STR09,CUS0062,PRD027,3,167.97,0.15,428.32,253.56,174.76,Online
SAL02894,2022-09-10,STR01,CUS0263,PRD012,2,580.87,0.0,1161.74,774.02,387.72,App
SAL02895,2025-07-26,STR02,CUS0149,PRD012,2,580.87,0.0,1161.74,774.02,387.72,Store
SAL02896,2024-11-23,STR05,CUS0253,PRD001,2,769.25,0.15,1307.72,747.52,560.2,Store
SAL02897,2023-04-21,STR02,CUS0192,PRD036,2,638.05,0.0,1276.1,630.48,645.62,Online
SAL02898,2022-12-04,STR04,CUS0109,PRD075,1,453.11,0.2,362.49,269.73,92.76,Store
SAL02899,2022-05-29,STR12,CUS0209,PRD061,2,60.41,0.1,108.74,62.08,46.66,Store
SAL02900,2023-08-28,STR10,CUS0288,PRD049,3,535.39,0.1,1445.55,731.61,713.94,Online
SAL02901,2022-01-10,STR09,CUS0116,PRD058,1,428.07,0.05,406.67,284.8,121.87,App
SAL02902,2024-11-28,STR10,CUS0022,PRD026,1,434.62,0.0,434.62,248.69,185.93,App
SAL02903,2023-06-14,STR04,CUS0092,PRD048,2,65.44,0.1,117.79,91.8,25.99,Store
SAL02904,2025-02-07,STR06,CUS0027,PRD049,1,535.39,0.05,508.62,243.87,264.75,Store
SAL02905,2023-04-14,STR08,CUS0024,PRD053,1,139.83,0.0,139.83,79.48,60.35,Store
SAL02906,2025-06-04,STR04,CUS0064,PRD039,3,267.3,0.05,761.81,528.75,233.06,Store
SAL02907,2025-01-10,STR10,CUS0153,PRD079,1,665.32,0.0,665.32,338.88,326.44,Store
SAL02908,2023-07-28,STR02,CUS0275,PRD041,3,500.06,0.1,1350.16,744.27,605.89,Store
SAL02909,2025-01-25,STR10,CUS0200,PRD056,4,434.96,0.0,1739.84,1044.56,695.28,Store
SAL02910,2023-02-02,STR04,CUS0153,PRD056,1,434.96,0.05,413.21,261.14,152.07,Online
SAL02911,2025-08-14,STR11,CUS0044,PRD025,2,395.29,0.0,790.58,509.58,281.0,App
SAL02912,2022-04-22,STR06,CUS0144,PRD041,1,500.06,0.05,475.06,248.09,226.97,App
SAL02913,2024-04-30,STR01,CUS0189,PRD016,1,565.24,0.2,452.19,261.92,190.27,App
SAL02914,2023-05-31,STR02,CUS0164,PRD075,1,453.11,0.0,453.11,269.73,183.38,Online
SAL02915,2023-09-16,STR09,CUS0056,PRD030,2,396.17,0.05,752.72,480.08,272.64,App
SAL02916,2025-06-11,STR08,CUS0297,PRD071,2,618.33,0.05,1174.83,665.4,509.43,Store
SAL02917,2022-12-30,STR03,CUS0024,PRD031,1,607.09,0.0,607.09,311.8,295.29,Store
SAL02918,2024-05-05,STR04,CUS0080,PRD036,1,638.05,0.0,638.05,315.24,322.81,Store
SAL02919,2023-03-04,STR11,CUS0269,PRD067,1,338.84,0.2,271.07,191.28,79.79,Store
SAL02920,2022-07-06,STR07,CUS0292,PRD014,1,469.29,0.0,469.29,320.0,149.29,Store
SAL02921,2022-11-26,STR10,CUS0014,PRD042,3,213.13,0.15,543.48,307.08,236.4,App
SAL02922,2024-01-17,STR01,CUS0254,PRD020,1,144.97,0.0,144.97,76.2,68.77,Store
SAL02923,2022-06-19,STR04,CUS0159,PRD004,1,277.55,0.2,222.04,131.19,90.85,App
SAL02924,2022-07-25,STR07,CUS0195,PRD056,1,434.96,0.1,391.46,261.14,130.32,Online
SAL02925,2024-07-07,STR08,CUS0021,PRD060,2,118.37,0.15,201.23,155.46,45.77,Store
SAL02926,2024-10-04,STR12,CUS0022,PRD050,1,289.93,0.0,289.93,202.54,87.39,Online
SAL02927,2022-03-22,STR12,CUS0245,PRD041,1,500.06,0.1,450.05,248.09,201.96,App
SAL02928,2024-11-26,STR04,CUS0219,PRD054,4,167.08,0.05,634.9,323.84,311.06,App
SAL02929,2025-02-19,STR04,CUS0183,PRD004,2,277.55,0.05,527.35,262.38,264.97,Store
SAL02930,2024-05-23,STR09,CUS0030,PRD068,1,193.87,0.2,155.1,136.34,18.76,App
SAL02931,2023-05-07,STR04,CUS0104,PRD019,3,404.77,0.2,971.45,837.99,133.46,Store
SAL02932,2023-07-03,STR01,CUS0236,PRD073,1,252.83,0.0,252.83,167.82,85.01,App
SAL02933,2022-07-28,STR03,CUS0278,PRD075,4,453.11,0.0,1812.44,1078.92,733.52,Online
SAL02934,2022-08-16,STR11,CUS0026,PRD064,1,508.25,0.15,432.01,292.5,139.51,Online
SAL02935,2025-05-22,STR09,CUS0051,PRD047,1,470.23,0.15,399.7,300.2,99.5,Online
SAL02936,2025-06-30,STR01,CUS0054,PRD018,1,703.6,0.1,633.24,337.92,295.32,App
SAL02937,2024-09-07,STR07,CUS0097,PRD053,1,139.83,0.05,132.84,79.48,53.36,App
SAL02938,2024-12-07,STR11,CUS0259,PRD023,1,336.46,0.15,285.99,224.72,61.27,Store
SAL02939,2022-08-29,STR10,CUS0279,PRD055,4,402.22,0.05,1528.44,845.28,683.16,Store
SAL02940,2025-03-08,STR07,CUS0194,PRD002,1,528.99,0.2,423.19,347.39,75.8,App
SAL02941,2022-05-25,STR03,CUS0033,PRD068,1,193.87,0.05,184.18,136.34,47.84,App
SAL02942,2022-08-03,STR12,CUS0160,PRD007,2,297.96,0.2,476.74,347.56,129.18,Store
SAL02943,2023-10-20,STR09,CUS0088,PRD048,2,65.44,0.15,111.25,91.8,19.45,Online
SAL02944,2023-02-09,STR09,CUS0166,PRD049,1,535.39,0.0,535.39,243.87,291.52,Online
SAL02945,2024-04-06,STR11,CUS0039,PRD070,3,326.09,0.05,929.36,662.46,266.9,App
SAL02946,2025-04-16,STR11,CUS0081,PRD018,2,703.6,0.0,1407.2,675.84,731.36,Store
SAL02947,2022-12-17,STR10,CUS0234,PRD079,2,665.32,0.05,1264.11,677.76,586.35,Store
SAL02948,2023-03-01,STR01,CUS0064,PRD028,1,167.14,0.1,150.43,81.77,68.66,Store
SAL02949,2024-11-01,STR05,CUS0109,PRD068,2,193.87,0.1,348.97,272.68,76.29,App
SAL02950,2023-03-15,STR06,CUS0280,PRD001,1,769.25,0.15,653.86,373.76,280.1,Online
SAL02951,2025-03-21,STR08,CUS0272,PRD033,2,82.66,0.1,148.79,115.04,33.75,App
SAL02952,2022-02-15,STR09,CUS0140,PRD006,1,365.95,0.0,365.95,206.75,159.2,Store
SAL02953,2025-02-26,STR06,CUS0214,PRD033,2,82.66,0.1,148.79,115.04,33.75,Online
SAL02954,2025-04-22,STR07,CUS0070,PRD059,1,494.95,0.0,494.95,285.33,209.62,Store
SAL02955,2022-03-03,STR02,CUS0111,PRD013,4,332.19,0.15,1129.45,607.32,522.13,App
SAL02956,2023-05-14,STR12,CUS0217,PRD004,1,277.55,0.05,263.67,131.19,132.48,App
SAL02957,2024-03-02,STR01,CUS0153,PRD054,4,167.08,0.0,668.32,323.84,344.48,App
SAL02958,2023-11-26,STR08,CUS0296,PRD078,3,149.61,0.15,381.51,218.55,162.96,App
SAL02959,2022-07-29,STR11,CUS0114,PRD039,3,267.3,0.0,801.9,528.75,273.15,App
SAL02960,2022-01-20,STR01,CUS0285,PRD064,2,508.25,0.2,813.2,585.0,228.2,App
SAL02961,2025-04-01,STR09,CUS0228,PRD028,1,167.14,0.0,167.14,81.77,85.37,App
SAL02962,2022-05-02,STR08,CUS0124,PRD043,1,108.59,0.0,108.59,54.96,53.63,Store
SAL02963,2025-07-30,STR09,CUS0270,PRD054,1,167.08,0.05,158.73,80.96,77.77,Store
SAL02964,2022-05-29,STR06,CUS0042,PRD037,1,72.87,0.2,58.3,49.29,9.01,Online
SAL02965,2023-09-21,STR11,CUS0277,PRD063,2,447.14,0.0,894.28,627.96,266.32,Store
SAL02966,2025-07-24,STR12,CUS0103,PRD057,1,52.44,0.0,52.44,36.78,15.66,Online
SAL02967,2025-02-05,STR08,CUS0062,PRD022,1,447.25,0.15,380.16,315.68,64.48,Online
SAL02968,2023-12-11,STR05,CUS0071,PRD050,1,289.93,0.05,275.43,202.54,72.89,App
SAL02969,2022-06-27,STR12,CUS0142,PRD078,1,149.61,0.0,149.61,72.85,76.76,Store
SAL02970,2024-03-08,STR08,CUS0057,PRD026,5,434.62,0.1,1955.79,1243.45,712.34,Store
SAL02971,2024-04-21,STR12,CUS0116,PRD058,1,428.07,0.2,342.46,284.8,57.66,Store
SAL02972,2023-02-16,STR07,CUS0245,PRD046,3,533.74,0.05,1521.16,1047.75,473.41,Store
SAL02973,2023-09-13,STR05,CUS0271,PRD005,1,245.1,0.2,196.08,174.49,21.59,Store
SAL02974,2025-04-08,STR05,CUS0267,PRD057,3,52.44,0.15,133.72,110.34,23.38,Online
SAL02975,2022-06-19,STR02,CUS0007,PRD033,3,82.66,0.0,247.98,172.56,75.42,Online
SAL02976,2024-05-17,STR07,CUS0151,PRD058,3,428.07,0.05,1220.0,854.4,365.6,Store
SAL02977,2023-04-29,STR09,CUS0249,PRD015,1,339.66,0.15,288.71,183.65,105.06,Online
SAL02978,2024-03-22,STR11,CUS0176,PRD055,3,402.22,0.0,1206.66,633.96,572.7,Online
SAL02979,2024-08-04,STR03,CUS0154,PRD044,1,125.25,0.0,125.25,57.19,68.06,Online
SAL02980,2023-09-24,STR07,CUS0217,PRD072,2,499.84,0.05,949.7,600.8,348.9,Store
SAL02981,2024-09-16,STR10,CUS0092,PRD079,2,665.32,0.1,1197.58,677.76,519.82,Store
SAL02982,2025-01-31,STR03,CUS0083,PRD060,2,118.37,0.15,201.23,155.46,45.77,Online
SAL02983,2022-09-17,STR01,CUS0139,PRD061,3,60.41,0.05,172.17,93.12,79.05,App
SAL02984,2022-10-17,STR06,CUS0051,PRD004,1,277.55,0.2,222.04,131.19,90.85,Online
SAL02985,2022-06-21,STR09,CUS0117,PRD014,3,469.29,0.0,1407.87,960.0,447.87,Online
SAL02986,2025-05-30,STR07,CUS0286,PRD030,1,396.17,0.15,336.74,240.04,96.7,App
SAL02987,2022-10-26,STR04,CUS0112,PRD068,1,193.87,0.1,174.48,136.34,38.14,Store
SAL02988,2022-04-19,STR11,CUS0275,PRD026,3,434.62,0.2,1043.09,746.07,297.02,App
SAL02989,2022-05-06,STR03,CUS0200,PRD068,1,193.87,0.0,193.87,136.34,57.53,Online
SAL02990,2023-06-18,STR11,CUS0217,PRD033,1,82.66,0.1,74.39,57.52,16.87,App
SAL02991,2025-03-18,STR10,CUS0096,PRD054,1,167.08,0.05,158.73,80.96,77.77,Online
SAL02992,2022-05-20,STR04,CUS0031,PRD012,2,580.87,0.0,1161.74,774.02,387.72,Online
SAL02993,2022-10-27,STR05,CUS0255,PRD048,4,65.44,0.15,222.5,183.6,38.9,App
SAL02994,2022-09-02,STR05,CUS0287,PRD007,2,297.96,0.0,595.92,347.56,248.36,Online
SAL02995,2024-05-21,STR10,CUS0157,PRD011,1,450.62,0.0,450.62,205.91,244.71,Online
SAL02996,2023-03-11,STR04,CUS0247,PRD019,3,404.77,0.15,1032.16,837.99,194.17,Online
SAL02997,2025-07-11,STR01,CUS0205,PRD001,1,769.25,0.0,769.25,373.76,395.49,App
SAL02998,2024-06-02,STR07,CUS0077,PRD010,1,307.16,0.05,291.8,163.43,128.37,Online
SAL02999,2023-11-19,STR10,CUS0019,PRD050,1,289.93,0.2,231.94,202.54,29.4,Online
SAL03000,2024-02-03,STR10,CUS0146,PRD010,2,307.16,0.2,491.46,326.86,164.6,Store
SAL03001,2025-03-14,STR01,CUS0043,PRD073,1,252.83,0.0,252.83,167.82,85.01,App
SAL03002,2024-10-01,STR07,CUS0221,PRD014,1,469.29,0.0,469.29,320.0,149.29,App
SAL03003,2022-06-24,STR05,CUS0166,PRD076,2,841.57,0.0,1683.14,766.44,916.7,Online
SAL03004,2023-07-12,STR01,CUS0020,PRD032,1,570.78,0.0,570.78,326.53,244.25,Online
SAL03005,2024-05-24,STR07,CUS0138,PRD067,2,338.84,0.0,677.68,382.56,295.12,App
SAL03006,2024-02-05,STR11,CUS0153,PRD063,1,447.14,0.15,380.07,313.98,66.09,Store
SAL03007,2025-05-20,STR03,CUS0162,PRD001,1,769.25,0.2,615.4,373.76,241.64,App
SAL03008,2022-02-15,STR11,CUS0175,PRD017,1,86.4,0.15,73.44,47.35,26.09,App
SAL03009,2025-04-12,STR08,CUS0260,PRD074,1,778.55,0.15,661.77,376.12,285.65,Store
SAL03010,2023-05-25,STR04,CUS0256,PRD008,2,439.89,0.0,879.78,513.14,366.64,Store
SAL03011,2022-03-05,STR06,CUS0204,PRD053,1,139.83,0.2,111.86,79.48,32.38,Online
SAL03012,2022-09-19,STR01,CUS0055,PRD073,2,252.83,0.15,429.81,335.64,94.17,Online
SAL03013,2022-08-29,STR11,CUS0273,PRD008,1,439.89,0.15,373.91,256.57,117.34,Online
SAL03014,2022-07-08,STR08,CUS0061,PRD009,1,337.72,0.0,337.72,227.99,109.73,Store
SAL03015,2022-02-15,STR11,CUS0001,PRD033,3,82.66,0.0,247.98,172.56,75.42,Online
SAL03016,2024-11-16,STR07,CUS0012,PRD005,1,245.1,0.0,245.1,174.49,70.61,Store
SAL03017,2022-08-03,STR07,CUS0235,PRD019,1,404.77,0.2,323.82,279.33,44.49,Online
SAL03018,2023-03-03,STR10,CUS0159,PRD032,3,570.78,0.15,1455.49,979.59,475.9,Online
SAL03019,2024-01-27,STR03,CUS0174,PRD053,1,139.83,0.05,132.84,79.48,53.36,App
SAL03020,2023-10-02,STR06,CUS0032,PRD046,1,533.74,0.0,533.74,349.25,184.49,Online
SAL03021,2023-03-31,STR11,CUS0252,PRD064,2,508.25,0.2,813.2,585.0,228.2,Online
SAL03022,2024-04-11,STR07,CUS0042,PRD011,1,450.62,0.0,450.62,205.91,244.71,Store
SAL03023,2024-12-16,STR12,CUS0192,PRD066,2,180.08,0.1,324.14,248.14,76.0,Online
SAL03024,2024-02-03,STR09,CUS0282,PRD025,3,395.29,0.15,1007.99,764.37,243.62,Online
SAL03025,2023-08-21,STR10,CUS0184,PRD044,1,125.25,0.15,106.46,57.19,49.27,App
SAL03026,2022-10-12,STR10,CUS0163,PRD064,1,508.25,0.15,432.01,292.5,139.51,Store
SAL03027,2024-04-01,STR12,CUS0134,PRD008,1,439.89,0.0,439.89,256.57,183.32,App
SAL03028,2023-12-23,STR03,CUS0166,PRD045,1,74.57,0.2,59.66,34.38,25.28,App
SAL03029,2022-06-05,STR01,CUS0117,PRD022,2,447.25,0.2,715.6,631.36,84.24,Store
SAL03030,2023-01-05,STR12,CUS0141,PRD052,1,660.22,0.0,660.22,393.19,267.03,Store
SAL03031,2024-10-12,STR10,CUS0069,PRD032,2,570.78,0.05,1084.48,653.06,431.42,Online
SAL03032,2025-05-06,STR11,CUS0151,PRD036,1,638.05,0.2,510.44,315.24,195.2,Online
SAL03033,2023-03-22,STR12,CUS0117,PRD030,1,396.17,0.0,396.17,240.04,156.13,App
SAL03034,2025-03-25,STR11,CUS0177,PRD040,1,107.82,0.05,102.43,56.81,45.62,App
SAL03035,2022-12-04,STR12,CUS0256,PRD055,1,402.22,0.15,341.89,211.32,130.57,App
SAL03036,2024-12-02,STR05,CUS0028,PRD037,1,72.87,0.2,58.3,49.29,9.01,Online
SAL03037,2023-10-07,STR05,CUS0067,PRD059,3,494.95,0.15,1262.12,855.99,406.13,App
SAL03038,2023-12-27,STR10,CUS0141,PRD051,1,428.0,0.05,406.6,224.16,182.44,Store
SAL03039,2024-05-26,STR11,CUS0109,PRD066,4,180.08,0.2,576.26,496.28,79.98,Online
SAL03040,2024-06-02,STR01,CUS0289,PRD014,1,469.29,0.05,445.83,320.0,125.83,Online
SAL03041,2023-03-29,STR01,CUS0012,PRD010,1,307.16,0.1,276.44,163.43,113.01,App
SAL03042,2023-11-18,STR05,CUS0287,PRD057,1,52.44,0.0,52.44,36.78,15.66,Store
SAL03043,2022-03-25,STR03,CUS0261,PRD079,-1,665.32,0.1,598.79,338.88,259.91,App
SAL03044,2023-04-29,STR07,CUS0034,PRD032,2,570.78,0.15,970.33,653.06,317.27,Online
SAL03045,2024-04-29,STR03,CUS0063,PRD017,2,86.4,0.1,155.52,94.7,60.82,Store
SAL03046,2025-06-29,STR09,CUS0183,PRD055,1,402.22,0.0,402.22,211.32,190.9,App
SAL03047,2022-06-16,STR03,CUS0026,PRD061,3,60.41,0.0,181.23,93.12,88.11,App
SAL03048,2022-10-28,STR01,CUS0037,PRD076,1,841.57,0.0,841.57,383.22,458.35,App
SAL03049,2023-08-28,STR10,CUS0241,PRD047,1,470.23,0.1,423.21,300.2,123.01,App
SAL03050,2022-05-27,STR09,CUS0186,PRD012,2,580.87,0.15,987.48,774.02,213.46,Online
SAL03051,2023-12-29,STR11,CUS0136,PRD030,1,396.17,0.0,396.17,240.04,156.13,Online
SAL03052,2023-01-26,STR11,CUS0060,PRD045,1,74.57,0.0,74.57,34.38,40.19,Store
SAL03053,2025-02-28,STR05,CUS0105,PRD037,1,72.87,0.0,72.87,49.29,23.58,Store
SAL03054,2023-02-10,STR09,CUS0014,PRD060,1,118.37,0.2,94.7,77.73,16.97,Store
SAL03055,2023-07-31,STR02,CUS0111,PRD054,1,167.08,0.15,142.02,80.96,61.06,Store
SAL03056,2025-07-25,STR10,CUS0169,PRD076,1,841.57,0.15,715.33,383.22,332.11,Online
SAL03057,2022-04-20,STR08,CUS0166,PRD031,1,607.09,0.1,546.38,311.8,234.58,App
SAL03058,2025-02-20,STR10,CUS0167,PRD035,1,285.91,0.0,285.91,147.39,138.52,App
SAL03059,2023-10-30,STR12,CUS0108,PRD061,1,60.41,0.15,51.35,31.04,20.31,Store
SAL03060,2023-06-10,STR03,CUS0268,PRD020,1,144.97,0.0,144.97,76.2,68.77,App
SAL03061,2025-05-29,STR03,CUS0037,PRD013,1,332.19,0.05,315.58,151.83,163.75,Online
SAL03062,2025-08-13,STR11,CUS0049,PRD020,1,144.97,0.1,130.47,76.2,54.27,Store
SAL03063,2022-09-15,STR05,CUS0132,PRD041,4,500.06,0.2,1600.19,992.36,607.83,Online
SAL03064,2025-01-15,STR10,CUS0259,PRD071,2,618.33,0.0,1236.66,665.4,571.26,Online
SAL03065,2022-10-21,STR08,CUS0027,PRD059,1,494.95,0.0,494.95,285.33,209.62,Online
SAL03066,2022-01-23,STR01,CUS0228,PRD004,3,277.55,0.1,749.39,393.57,355.82,Online
SAL03067,2024-08-27,STR03,CUS0206,PRD003,1,460.37,0.05,437.35,234.76,202.59,App
