SalesID,OrderDate,StoreID,CustomerID,ProductID,Quantity,SalesAmount,CostAmount,Profit,Channel
SAL03010,2022-12-10,ST02,CUS0360,PRD010,1,334.05,190.06,143.99,Mobile App
SAL03011,2023-04-28,ST09,CUS0118,PRD030,2,511.94,286.68,225.26,Retail Store
SAL03012,2023-08-22,ST11,CUS0065,PRD051,1,124.94,72.37,52.57,Retail Store
SAL03013,2023-04-13,ST09,CUS0095,PRD056,1,371.75,269.62,102.13,Retail Store
SAL03014,2022-10-20,ST12,CUS0369,PRD042,1,589.0,339.41,249.59,Marketplace
SAL03015,2025-02-25,ST04,CUS0339,PRD007,1,384.87,217.75,167.12,Retail Store
SAL03016,2024-02-02,ST11,CUS0043,PRD045,4,1285.6,713.44,572.16,Online
SAL03017,2023-06-15,ST05,CUS0103,PRD034,1,140.86,103.0,37.86,Online
SAL03018,2023-09-28,ST06,CUS0128,PRD053,1,510.03,281.3,228.73,Retail Store
SAL03019,2022-09-09,ST08,CUS0256,PRD067,1,445.36,263.6,181.76,Online
SAL03020,2025-06-12,ST03,CUS0250,PRD037,1,194.23,94.84,99.39,Mobile App
SAL03021,2022-10-29,ST07,CUS0361,PRD013,1,543.57,308.2,235.37,Marketplace
SAL03022,2025-04-08,ST09,CUS0049,PRD019,1,264.99,189.52,75.47,Mobile App
SAL03023,2023-04-10,ST10,CUS0011,PRD031,1,425.98,226.91,199.07,Mobile App
SAL03024,2023-04-02,ST03,CUS0155,PRD064,2,306.2,206.4,99.8,Online
SAL03025,2025-06-13,ST09,CUS0201,PRD018,1,547.65,312.35,235.3,Mobile App
SAL03026,2025-05-14,ST01,CUS0248,PRD067,3,1336.07,790.8,545.27,Online
SAL03027,2025-02-18,ST02,CUS0172,PRD075,1,481.37,256.45,224.92,Online
SAL03028,2024-04-07,ST10,CUS0364,PRD072,1,551.52,285.8,265.72,Mobile App
SAL03029,2025-05-06,ST09,CUS0136,PRD045,1,357.11,178.36,178.75,Marketplace
SAL03030,2025-05-03,ST08,CUS0225,PRD018,1,547.65,312.35,235.3,Online
SAL03031,2024-06-06,ST06,CUS0096,PRD014,2,352.53,208.9,143.63,Retail Store
SAL03032,2025-07-05,ST09,CUS0344,PRD017,2,152.27,82.68,69.59,Marketplace
SAL03033,2022-07-04,ST05,CUS0115,PRD052,1,330.06,174.32,155.74,Mobile App
SAL03034,2025-06-14,ST08,CUS0319,PRD014,2,391.7,208.9,182.8,Mobile App
SAL03035,2023-07-04,ST06,CUS0218,PRD060,1,362.14,165.18,196.96,Online
SAL03036,2024-08-15,ST10,CUS0206,PRD039,1,350.17,230.26,119.91,Mobile App
SAL03037,2024-03-15,ST10,CUS0212,PRD015,2,1069.28,540.58,528.7,Retail Store
SAL03038,2024-03-31,ST02,CUS0190,PRD062,1,380.07,264.27,115.8,Retail Store
SAL03039,2022-07-02,ST12,CUS0191,PRD032,2,1276.64,645.2,631.44,Mobile App
SAL03040,2023-02-03,ST11,CUS0134,PRD042,1,589.0,339.41,249.59,Retail Store
SAL03041,2022-10-31,ST11,CUS0004,PRD042,1,620.0,339.41,280.59,Mobile App
SAL03042,2023-06-10,ST11,CUS0134,PRD057,1,441.9,203.53,238.37,Retail Store
SAL03043,2024-11-07,ST07,CUS0213,PRD063,2,629.56,298.02,331.54,Marketplace
SAL03044,2023-04-09,ST02,CUS0153,PRD067,2,989.68,527.2,462.48,Online
SAL03045,2024-12-22,ST08,CUS0092,PRD016,1,320.91,178.49,142.42,Retail Store
SAL03046,2024-04-21,ST04,CUS0275,PRD064,1,170.11,103.2,66.91,Mobile App
SAL03047,2024-06-08,ST09,CUS0147,PRD078,1,353.29,173.39,179.9,Online
SAL03048,2024-07-24,ST03,CUS0186,PRD033,3,1068.99,708.51,360.48,Retail Store
SAL03049,2025-06-16,ST11,CUS0008,PRD050,2,254.22,153.28,100.94,Mobile App
SAL03050,2024-03-28,ST02,CUS0159,PRD032,1,606.4,322.6,283.8,Marketplace
SAL03051,2023-08-06,ST07,CUS0160,PRD046,2,980.22,527.82,452.4,Mobile App
SAL03052,2023-09-01,ST11,CUS0053,PRD013,2,1029.92,616.4,413.52,Retail Store
SAL03053,2024-06-03,ST02,CUS0335,PRD005,3,216.63,125.25,91.38,Marketplace
SAL03054,2025-03-29,ST11,CUS0291,PRD029,2,399.32,235.66,163.66,Online
SAL03055,2023-07-01,ST11,CUS0260,PRD074,1,167.6,99.72,67.88,Mobile App
SAL03056,2025-02-20,ST05,CUS0129,PRD067,1,445.36,263.6,181.76,Retail Store
SAL03057,2023-08-06,ST08,CUS0069,PRD013,1,543.57,308.2,235.37,Retail Store
SAL03058,2024-11-01,ST08,CUS0227,PRD018,1,547.65,312.35,235.3,Mobile App
SAL03059,2024-02-20,ST09,CUS0332,PRD050,1,127.11,76.64,50.47,Online
SAL03060,2024-01-07,ST10,CUS0003,PRD078,1,353.29,173.39,179.9,Marketplace
SAL03061,2023-10-29,ST08,CUS0139,PRD037,2,349.61,189.68,159.93,Mobile App
SAL03062,2024-03-25,ST01,CUS0270,PRD002,2,412.44,280.72,131.72,Retail Store
SAL03063,2024-08-15,ST12,CUS0305,PRD069,1,385.57,222.64,162.93,Online
SAL03064,2022-10-25,ST01,CUS0326,PRD073,1,502.51,310.4,192.11,Mobile App
SAL03065,2025-04-04,ST10,CUS0310,PRD013,3,1630.71,924.6,706.11,Mobile App
SAL03066,2023-03-18,ST05,CUS0384,PRD072,2,1103.04,571.6,531.44,Online
SAL03067,2025-03-02,ST08,CUS0126,PRD073,1,502.51,310.4,192.11,Mobile App
SAL03068,2023-02-16,ST07,CUS0065,PRD042,3,1860.0,1018.23,841.77,Marketplace
SAL03069,2023-10-08,ST01,CUS0269,PRD017,1,80.14,41.34,38.8,Online
SAL03070,2025-07-26,ST06,CUS0198,PRD071,2,110.88,81.9,28.98,Online
SAL03071,2022-09-20,ST01,CUS0023,PRD053,3,1449.55,843.9,605.65,Retail Store
SAL03072,2024-08-05,ST09,CUS0297,PRD047,1,351.11,214.53,136.58,Retail Store
SAL03073,2025-07-03,ST09,CUS0394,PRD068,1,305.46,241.43,64.03,Retail Store
SAL03074,2023-11-09,ST04,CUS0358,PRD001,1,370.81,221.71,149.1,Retail Store
SAL03075,2022-11-30,ST08,CUS0100,PRD043,1,248.39,163.5,84.89,Online
SAL03076,2024-10-09,ST09,CUS0204,PRD070,1,444.72,300.33,144.39,Online
SAL03077,2023-03-03,ST04,CUS0027,PRD020,3,1073.1,610.62,462.48,Marketplace
SAL03078,2022-10-18,ST09,CUS0032,PRD010,1,334.05,190.06,143.99,Marketplace
SAL03079,2023-04-15,ST03,CUS0378,PRD074,3,502.8,299.16,203.64,Online
SAL03080,2025-04-29,ST07,CUS0240,PRD076,1,125.59,81.2,44.39,Online
SAL03081,2023-10-04,ST05,CUS0188,PRD015,2,1069.28,540.58,528.7,Mobile App
SAL03082,2025-07-21,ST09,CUS0297,PRD009,1,39.74,20.42,19.32,Marketplace
SAL03083,2024-06-24,ST11,CUS0399,PRD001,1,370.81,221.71,149.1,Marketplace
SAL03084,2025-03-28,ST11,CUS0318,PRD018,1,547.65,312.35,235.3,Mobile App
SAL03085,2025-04-01,ST09,CUS0340,PRD020,1,339.81,203.54,136.27,Online
SAL03086,2022-10-14,ST04,CUS0276,PRD043,1,275.99,163.5,112.49,Online
SAL03087,2025-05-05,ST09,CUS0103,PRD050,2,228.8,153.28,75.52,Marketplace
SAL03088,2024-05-19,ST06,CUS0316,PRD035,1,480.24,270.97,209.27,Retail Store
SAL03089,2022-10-14,ST03,CUS0313,PRD007,1,384.87,217.75,167.12,Online
SAL03090,2023-04-08,ST09,CUS0186,PRD047,1,316.0,214.53,101.47,Mobile App
SAL03091,2024-05-04,ST09,CUS0077,PRD059,1,310.62,162.6,148.02,Mobile App
SAL03092,2024-10-18,ST04,CUS0336,PRD052,5,1485.27,871.6,613.67,Retail Store
SAL03093,2025-05-22,ST11,CUS0042,PRD056,1,371.75,269.62,102.13,Retail Store
SAL03094,2023-03-29,ST09,CUS0165,PRD045,3,1017.76,535.08,482.68,Mobile App
SAL03095,2023-12-18,ST12,CUS0010,PRD027,1,578.41,291.25,287.16,Marketplace
SAL03096,2023-05-08,ST12,CUS0140,PRD012,1,406.49,294.94,111.55,Retail Store
SAL03097,2023-01-05,ST02,CUS0153,PRD079,1,100.73,64.58,36.15,Marketplace
SAL03098,2024-10-30,ST11,CUS0168,PRD073,1,528.96,310.4,218.56,Retail Store
SAL03099,2024-09-28,ST10,CUS0238,PRD024,1,71.26,41.01,30.25,Retail Store
SAL03100,2025-05-08,ST05,CUS0169,PRD036,1,299.07,199.03,100.04,Retail Store
SAL03101,2024-01-03,ST10,CUS0288,PRD010,4,1336.2,760.24,575.96,Marketplace
SAL03102,2025-07-22,ST05,CUS0263,PRD021,2,330.28,235.44,94.84,Mobile App
SAL03103,2024-12-12,ST08,CUS0379,PRD069,1,385.57,222.64,162.93,Mobile App
SAL03104,2025-03-26,ST10,CUS0023,PRD006,1,156.27,73.42,82.85,Marketplace
SAL03105,2022-10-21,ST09,CUS0283,PRD024,3,225.66,123.03,102.63,Mobile App
SAL03106,2024-01-19,ST08,CUS0012,PRD070,1,468.13,300.33,167.8,Retail Store
SAL03107,2023-03-16,ST11,CUS0286,PRD008,1,284.89,130.68,154.21,Mobile App
SAL03108,2024-04-09,ST02,CUS0011,PRD059,1,279.56,162.6,116.96,Marketplace
SAL03109,2022-07-01,ST11,CUS0108,PRD037,3,582.69,284.52,298.17,Marketplace
SAL03110,2024-08-23,ST03,CUS0352,PRD042,1,558.0,339.41,218.59,Online
SAL03111,2025-05-18,ST12,CUS0177,PRD043,1,275.99,163.5,112.49,Marketplace
SAL03112,2024-10-26,ST12,CUS0013,PRD065,1,234.9,157.21,77.69,Mobile App
SAL03113,2024-03-18,ST12,CUS0308,PRD055,1,366.59,188.75,177.84,Retail Store
SAL03114,2023-01-01,ST12,CUS0174,PRD014,1,176.26,104.45,71.81,Retail Store
SAL03115,2024-10-10,ST04,CUS0400,PRD017,2,152.27,82.68,69.59,Online
SAL03116,2025-07-09,ST03,CUS0361,PRD035,1,480.24,270.97,209.27,Mobile App
SAL03117,2024-04-04,ST01,CUS0348,PRD062,1,400.07,264.27,135.8,Online
SAL03118,2024-07-21,ST10,CUS0060,PRD045,2,714.22,356.72,357.5,Marketplace
SAL03119,2023-02-02,ST05,CUS0072,PRD058,3,1354.62,901.74,452.88,Marketplace
SAL03120,2025-01-11,ST06,CUS0319,PRD007,1,365.63,217.75,147.88,Marketplace
SAL03121,2023-03-21,ST09,CUS0148,PRD021,2,313.77,235.44,78.33,Marketplace
SAL03122,2022-08-20,ST07,CUS0235,PRD037,1,194.23,94.84,99.39,Retail Store
SAL03123,2023-01-18,ST06,CUS0109,PRD069,1,366.29,222.64,143.65,Online
SAL03124,2025-01-17,ST01,CUS0309,PRD069,2,694.03,445.28,248.75,Retail Store
SAL03125,2023-02-08,ST12,CUS0019,PRD008,1,270.65,130.68,139.97,Online
SAL03126,2023-05-29,ST08,CUS0329,PRD035,1,480.24,270.97,209.27,Retail Store
SAL03127,2022-09-07,ST05,CUS0008,PRD065,1,261.0,157.21,103.79,Retail Store
SAL03128,2023-11-19,ST04,CUS0081,PRD020,1,357.7,203.54,154.16,Mobile App
SAL03129,2024-05-27,ST06,CUS0245,PRD073,2,1005.02,620.8,384.22,Online
SAL03130,2022-08-05,ST07,CUS0398,PRD028,1,192.0,140.6,51.4,Online
SAL03131,2024-09-25,ST07,CUS0246,PRD065,1,261.0,157.21,103.79,Marketplace
SAL03132,2024-09-23,ST06,CUS0373,PRD047,1,351.11,214.53,136.58,Online
SAL03133,2023-08-17,ST07,CUS0261,PRD043,3,745.17,490.5,254.67,Mobile App
SAL03134,2024-10-29,ST06,CUS0277,PRD050,1,127.11,76.64,50.47,Marketplace
SAL03135,2024-11-03,ST09,CUS0137,PRD050,1,120.75,76.64,44.11,Online
SAL03136,2025-01-25,ST09,CUS0159,PRD052,2,627.11,348.64,278.47,Retail Store
SAL03137,2023-10-30,ST01,CUS0024,PRD029,1,199.66,117.83,81.83,Online
SAL03138,2024-08-13,ST05,CUS0181,PRD044,3,1568.7,1022.13,546.57,Mobile App
SAL03139,2025-01-24,ST04,CUS0128,PRD044,3,1651.26,1022.13,629.13,Marketplace
SAL03140,2022-12-27,ST06,CUS0261,PRD080,1,349.85,175.08,174.77,Mobile App
SAL03141,2023-08-30,ST05,CUS0147,PRD066,1,455.94,293.37,162.57,Retail Store
SAL03142,2023-01-09,ST12,CUS0061,PRD037,1,194.23,94.84,99.39,Mobile App
SAL03143,2022-08-09,ST11,CUS0169,PRD005,1,68.6,41.75,26.85,Online
SAL03144,2023-01-14,ST01,CUS0247,PRD026,1,501.93,240.24,261.69,Mobile App
SAL03145,2025-02-04,ST09,CUS0034,PRD014,2,391.7,208.9,182.8,Marketplace
SAL03146,2023-10-17,ST09,CUS0102,PRD016,1,320.91,178.49,142.42,Mobile App
SAL03147,2022-10-04,ST06,CUS0179,PRD079,4,381.71,258.32,123.39,Mobile App
SAL03148,2022-12-25,ST10,CUS0092,PRD021,4,594.5,470.88,123.62,Retail Store
SAL03149,2022-09-21,ST11,CUS0127,PRD025,2,455.48,288.62,166.86,Mobile App
SAL03150,2023-10-11,ST11,CUS0316,PRD010,4,1202.58,760.24,442.34,Marketplace
SAL03151,2023-11-02,ST02,CUS0369,PRD060,4,1448.56,660.72,787.84,Retail Store
SAL03152,2024-08-26,ST12,CUS0366,PRD014,2,372.11,208.9,163.21,Marketplace
SAL03153,2023-01-04,ST04,CUS0151,PRD059,2,590.18,325.2,264.98,Retail Store
SAL03154,2024-09-11,ST10,CUS0280,PRD034,2,313.02,206.0,107.02,Mobile App
SAL03155,2024-09-11,ST08,CUS0080,PRD078,1,353.29,173.39,179.9,Mobile App
SAL03156,2025-03-22,ST07,CUS0351,PRD029,2,359.39,235.66,123.73,Mobile App
SAL03157,2024-02-18,ST10,CUS0130,PRD061,1,351.38,170.32,181.06,Mobile App
SAL03158,2025-04-10,ST12,CUS0200,PRD062,1,360.06,264.27,95.79,Online
SAL03159,2024-04-27,ST02,CUS0214,PRD065,1,247.95,157.21,90.74,Retail Store
SAL03160,2025-06-18,ST08,CUS0341,PRD068,1,322.43,241.43,81.0,Marketplace
SAL03161,2024-04-20,ST06,CUS0373,PRD040,1,135.92,93.59,42.33,Retail Store
SAL03162,2023-07-07,ST04,CUS0150,PRD070,4,1872.52,1201.32,671.2,Marketplace
SAL03163,2023-11-23,ST12,CUS0084,PRD041,1,198.13,103.96,94.17,Marketplace
SAL03164,2025-01-19,ST01,CUS0377,PRD073,1,528.96,310.4,218.56,Mobile App
SAL03165,2024-04-30,ST02,CUS0340,PRD025,3,683.22,432.93,250.29,Marketplace
SAL03166,2024-07-13,ST06,CUS0190,PRD003,1,492.63,281.75,210.88,Mobile App
SAL03167,2023-02-28,ST11,CUS0072,PRD008,1,256.4,130.68,125.72,Mobile App
SAL03168,2023-11-18,ST06,CUS0319,PRD044,1,495.38,340.71,154.67,Marketplace
SAL03169,2023-01-10,ST06,CUS0294,PRD055,2,733.18,377.5,355.68,Retail Store
SAL03170,2025-01-28,ST09,CUS0213,PRD022,2,359.8,179.56,180.24,Online
SAL03171,2023-11-14,ST09,CUS0254,PRD005,2,144.42,83.5,60.92,Marketplace
SAL03172,2023-06-21,ST09,CUS0056,PRD027,2,1156.82,582.5,574.32,Mobile App
SAL03173,2024-05-13,ST02,CUS0158,PRD075,1,506.71,256.45,250.26,Online
SAL03174,2025-05-08,ST10,CUS0168,PRD034,1,156.51,103.0,53.51,Online
SAL03175,2024-12-15,ST12,CUS0190,PRD023,2,295.58,173.84,121.74,Retail Store
SAL03176,2025-01-26,ST06,CUS0148,PRD024,2,158.36,82.02,76.34,Marketplace
SAL03177,2023-02-06,ST07,CUS0053,PRD010,4,1336.2,760.24,575.96,Marketplace
SAL03178,2023-05-29,ST04,CUS0395,PRD035,1,480.24,270.97,209.27,Retail Store
SAL03179,2024-11-16,ST03,CUS0306,PRD037,1,174.81,94.84,79.97,Marketplace
SAL03180,2023-12-06,ST08,CUS0069,PRD026,1,528.35,240.24,288.11,Online
SAL03181,2022-10-11,ST08,CUS0052,PRD027,1,578.41,291.25,287.16,Retail Store
SAL03182,2024-04-15,ST12,CUS0269,PRD017,1,80.14,41.34,38.8,Retail Store
SAL03183,2024-12-13,ST11,CUS0002,PRD049,3,1310.43,778.95,531.48,Marketplace
SAL03184,2022-11-20,ST05,CUS0152,PRD030,3,767.91,430.02,337.89,Online
SAL03185,2022-08-30,ST07,CUS0349,PRD036,2,664.6,398.06,266.54,Online
SAL03186,2024-10-07,ST04,CUS0107,PRD049,1,459.8,259.65,200.15,Marketplace
SAL03187,2024-02-21,ST12,CUS0038,PRD036,1,315.69,199.03,116.66,Online
SAL03188,2025-02-20,ST11,CUS0281,PRD076,1,125.59,81.2,44.39,Retail Store
SAL03189,2024-03-22,ST03,CUS0170,PRD022,1,179.9,89.78,90.12,Mobile App
SAL03190,2023-09-18,ST11,CUS0138,PRD012,2,903.32,589.88,313.44,Mobile App
SAL03191,2024-07-01,ST03,CUS0244,PRD013,2,1144.36,616.4,527.96,Marketplace
SAL03192,2024-09-10,ST01,CUS0188,PRD065,5,1305.0,786.05,518.95,Mobile App
SAL03193,2025-01-05,ST03,CUS0187,PRD069,2,732.58,445.28,287.3,Retail Store
SAL03194,2022-08-29,ST04,CUS0370,PRD019,1,278.94,189.52,89.42,Mobile App
SAL03195,2023-01-19,ST03,CUS0079,PRD061,1,351.38,170.32,181.06,Retail Store
SAL03196,2025-03-13,ST06,CUS0371,PRD041,3,594.39,311.88,282.51,Retail Store
SAL03197,2024-12-16,ST02,CUS0040,PRD052,1,330.06,174.32,155.74,Retail Store
SAL03198,2023-03-28,ST06,CUS0137,PRD001,1,333.73,221.71,112.02,Online
SAL03199,2022-08-27,ST11,CUS0187,PRD061,3,1054.14,510.96,543.18,Online
SAL03200,2025-02-21,ST09,CUS0027,PRD035,1,456.23,270.97,185.26,Retail Store
SAL03201,2024-03-04,ST09,CUS0215,PRD048,1,219.08,148.36,70.72,Online
SAL03202,2022-09-22,ST06,CUS0188,PRD043,3,786.57,490.5,296.07,Online
SAL03203,2024-02-27,ST10,CUS0190,PRD066,1,431.95,293.37,138.58,Retail Store
SAL03204,2022-10-03,ST03,CUS0395,PRD068,3,916.38,724.29,192.09,Mobile App
SAL03205,2024-02-12,ST10,CUS0314,PRD027,1,549.49,291.25,258.24,Mobile App
SAL03206,2022-10-14,ST10,CUS0200,PRD068,5,1527.3,1207.15,320.15,Retail Store
SAL03207,2023-04-21,ST12,CUS0177,PRD006,1,156.27,73.42,82.85,Marketplace
SAL03208,2024-03-10,ST09,CUS0104,PRD027,1,578.41,291.25,287.16,Marketplace
SAL03209,2025-01-18,ST03,CUS0377,PRD080,3,997.07,525.24,471.83,Marketplace
SAL03210,2022-08-19,ST11,CUS0296,PRD001,1,370.81,221.71,149.1,Retail Store
SAL03211,2024-01-04,ST08,CUS0129,PRD039,2,737.2,460.52,276.68,Retail Store
SAL03212,2025-01-29,ST06,CUS0233,PRD014,5,979.25,522.25,457.0,Mobile App
SAL03213,2022-12-05,ST07,CUS0348,PRD053,2,1073.74,562.6,511.14,Mobile App
SAL03214,2024-12-06,ST10,CUS0305,PRD067,2,989.68,527.2,462.48,Marketplace
SAL03215,2024-08-25,ST07,CUS0274,PRD042,3,1674.0,1018.23,655.77,Marketplace
SAL03216,2022-10-09,ST04,CUS0084,PRD018,2,1095.3,624.7,470.6,Mobile App
SAL03217,2022-12-14,ST05,CUS0022,PRD024,4,316.72,164.04,152.68,Retail Store
SAL03218,2023-11-11,ST04,CUS0205,PRD008,1,284.89,130.68,154.21,Retail Store
SAL03219,2023-10-19,ST10,CUS0220,PRD005,4,274.4,167.0,107.4,Retail Store
SAL03220,2024-06-13,ST04,CUS0196,PRD032,1,638.32,322.6,315.72,Retail Store
SAL03221,2022-09-29,ST12,CUS0155,PRD012,2,903.32,589.88,313.44,Retail Store
SAL03222,2024-11-02,ST07,CUS0281,PRD020,1,357.7,203.54,154.16,Online
SAL03223,2023-12-01,ST03,CUS0111,PRD019,1,251.05,189.52,61.53,Marketplace
SAL03224,2024-08-06,ST01,CUS0139,PRD016,3,1013.4,535.47,477.93,Mobile App
SAL03225,2025-07-22,ST03,CUS0153,PRD043,1,275.99,163.5,112.49,Mobile App
SAL03226,2023-07-16,ST03,CUS0080,PRD077,2,686.6,365.46,321.14,Online
SAL03227,2022-08-07,ST04,CUS0077,PRD003,1,518.56,281.75,236.81,Retail Store
SAL03228,2022-07-13,ST02,CUS0014,PRD002,2,412.44,280.72,131.72,Online
SAL03229,2022-07-31,ST10,CUS0270,PRD058,2,903.08,601.16,301.92,Online
SAL03230,2024-07-18,ST04,CUS0340,PRD034,4,626.04,412.0,214.04,Retail Store
SAL03231,2022-07-28,ST10,CUS0251,PRD076,2,264.4,162.4,102.0,Online
SAL03232,2024-12-28,ST03,CUS0118,PRD043,1,248.39,163.5,84.89,Mobile App
SAL03233,2022-08-04,ST11,CUS0060,PRD049,1,436.81,259.65,177.16,Marketplace
SAL03234,2023-06-29,ST05,CUS0302,PRD024,3,213.79,123.03,90.76,Mobile App
SAL03235,2024-10-31,ST08,CUS0377,PRD053,2,1020.05,562.6,457.45,Mobile App
SAL03236,2024-12-26,ST09,CUS0394,PRD008,1,256.4,130.68,125.72,Marketplace
SAL03237,2024-04-20,ST06,CUS0297,PRD059,3,931.86,487.8,444.06,Marketplace
SAL03238,2022-10-02,ST01,CUS0141,PRD009,4,143.06,81.68,61.38,Online
SAL03239,2023-01-31,ST08,CUS0329,PRD001,1,370.81,221.71,149.1,Retail Store
SAL03240,2025-06-08,ST04,CUS0126,PRD051,1,131.88,72.37,59.51,Retail Store
SAL03241,2022-10-19,ST04,CUS0249,PRD017,1,80.14,41.34,38.8,Mobile App
SAL03242,2024-11-29,ST12,CUS0241,PRD055,1,366.59,188.75,177.84,Marketplace
SAL03243,2024-02-27,ST12,CUS0251,PRD009,2,79.48,40.84,38.64,Marketplace
SAL03244,2023-08-23,ST03,CUS0301,PRD024,2,158.36,82.02,76.34,Mobile App
SAL03245,2024-12-03,ST09,CUS0343,PRD077,2,617.94,365.46,252.48,Marketplace
SAL03246,2024-10-20,ST04,CUS0233,PRD058,1,406.39,300.58,105.81,Online
SAL03247,2024-05-12,ST09,CUS0100,PRD039,1,368.6,230.26,138.34,Retail Store
SAL03248,2024-09-17,ST03,CUS0222,PRD036,4,1196.28,796.12,400.16,Online
SAL03249,2025-07-17,ST03,CUS0096,PRD022,5,809.55,448.9,360.65,Online
SAL03250,2023-06-18,ST12,CUS0268,PRD026,3,1585.05,720.72,864.33,Online
SAL03251,2024-07-26,ST03,CUS0167,PRD065,1,261.0,157.21,103.79,Online
SAL03252,2024-12-11,ST01,CUS0308,PRD044,1,522.9,340.71,182.19,Online
SAL03253,2024-01-19,ST01,CUS0349,PRD063,2,566.6,298.02,268.58,Mobile App
SAL03254,2023-05-23,ST11,CUS0369,PRD006,1,156.27,73.42,82.85,Mobile App
SAL03255,2023-05-25,ST03,CUS0039,PRD039,1,368.6,230.26,138.34,Mobile App
SAL03256,2022-12-27,ST10,CUS0095,PRD021,3,495.42,353.16,142.26,Mobile App
SAL03257,2024-03-06,ST08,CUS0199,PRD048,1,219.08,148.36,70.72,Online
SAL03258,2022-12-14,ST04,CUS0362,PRD074,1,167.6,99.72,67.88,Retail Store
SAL03259,2024-07-22,ST03,CUS0213,PRD036,1,299.07,199.03,100.04,Online
SAL03260,2024-02-29,ST08,CUS0330,PRD026,1,528.35,240.24,288.11,Retail Store
SAL03261,2023-05-20,ST06,CUS0101,PRD046,1,441.1,263.91,177.19,Online
SAL03262,2024-02-09,ST09,CUS0367,PRD027,1,549.49,291.25,258.24,Mobile App
SAL03263,2024-11-11,ST12,CUS0041,PRD080,1,314.87,175.08,139.79,Retail Store
SAL03264,2022-12-17,ST01,CUS0125,PRD044,1,495.38,340.71,154.67,Mobile App
SAL03265,2025-01-14,ST08,CUS0288,PRD044,2,1100.84,681.42,419.42,Mobile App
SAL03266,2023-05-22,ST12,CUS0261,PRD008,1,284.89,130.68,154.21,Mobile App
SAL03267,2024-05-30,ST04,CUS0067,PRD062,1,400.07,264.27,135.8,Online
SAL03268,2022-08-17,ST08,CUS0003,PRD002,2,412.44,280.72,131.72,Marketplace
SAL03269,2023-09-01,ST07,CUS0286,PRD009,2,71.53,40.84,30.69,Mobile App
SAL03270,2022-08-15,ST07,CUS0153,PRD065,1,247.95,157.21,90.74,Mobile App
SAL03271,2023-11-02,ST11,CUS0369,PRD060,1,362.14,165.18,196.96,Online
SAL03272,2022-07-30,ST05,CUS0051,PRD080,1,314.87,175.08,139.79,Online
SAL03273,2024-05-05,ST07,CUS0331,PRD047,1,351.11,214.53,136.58,Retail Store
SAL03274,2022-07-04,ST07,CUS0327,PRD072,1,496.37,285.8,210.57,Online
SAL03275,2023-04-21,ST11,CUS0235,PRD018,1,547.65,312.35,235.3,Online
SAL03276,2023-04-03,ST11,CUS0067,PRD043,1,275.99,163.5,112.49,Mobile App
SAL03277,2023-07-24,ST12,CUS0057,PRD014,1,195.85,104.45,91.4,Mobile App
SAL03278,2023-07-20,ST07,CUS0379,PRD046,1,490.11,263.91,226.2,Mobile App
SAL03279,2023-08-12,ST07,CUS0074,PRD010,2,634.69,380.12,254.57,Marketplace
SAL03280,2024-02-01,ST09,CUS0331,PRD054,1,63.7,33.69,30.01,Mobile App
SAL03281,2024-02-17,ST06,CUS0379,PRD007,1,346.38,217.75,128.63,Marketplace
SAL03282,2023-09-30,ST01,CUS0248,PRD039,2,737.2,460.52,276.68,Online
SAL03283,2024-03-25,ST03,CUS0137,PRD055,1,366.59,188.75,177.84,Mobile App
SAL03284,2023-03-23,ST03,CUS0367,PRD026,1,528.35,240.24,288.11,Marketplace
SAL03285,2022-12-16,ST12,CUS0139,PRD041,1,198.13,103.96,94.17,Online
SAL03286,2023-04-30,ST02,CUS0325,PRD053,2,1073.74,562.6,511.14,Online
SAL03287,2023-03-14,ST12,CUS0031,PRD039,3,1105.8,690.78,415.02,Marketplace
SAL03288,2023-06-28,ST03,CUS0177,PRD010,1,334.05,190.06,143.99,Online
SAL03289,2024-07-14,ST10,CUS0023,PRD016,4,1351.2,713.96,637.24,Mobile App
SAL03290,2023-08-17,ST04,CUS0274,PRD053,1,536.87,281.3,255.57,Mobile App
SAL03291,2025-01-11,ST02,CUS0373,PRD031,2,896.8,453.82,442.98,Online
SAL03292,2024-12-01,ST12,CUS0084,PRD047,3,1000.66,643.59,357.07,Mobile App
SAL03293,2023-08-27,ST05,CUS0228,PRD076,1,125.59,81.2,44.39,Marketplace
SAL03294,2022-08-17,ST08,CUS0223,PRD008,1,270.65,130.68,139.97,Mobile App
SAL03295,2024-09-12,ST09,CUS0084,PRD037,1,184.52,94.84,89.68,Online
SAL03296,2024-06-03,ST11,CUS0239,PRD005,4,288.84,167.0,121.84,Marketplace
SAL03297,2022-08-29,ST12,CUS0041,PRD068,2,678.8,482.86,195.94,Retail Store
SAL03298,2023-02-20,ST03,CUS0056,PRD005,1,72.21,41.75,30.46,Mobile App
SAL03299,2023-10-05,ST01,CUS0395,PRD068,1,339.4,241.43,97.97,Marketplace
SAL03300,2025-02-18,ST05,CUS0328,PRD078,1,353.29,173.39,179.9,Retail Store
SAL03301,2024-03-20,ST09,CUS0379,PRD015,3,1523.72,810.87,712.85,Mobile App
SAL03302,2024-05-26,ST01,CUS0335,PRD076,1,132.2,81.2,51.0,Mobile App
SAL03303,2024-12-02,ST02,CUS0300,PRD033,1,356.33,236.17,120.16,Retail Store
