ReturnID,SalesID,ReturnDate,ProductID,StoreID,ReturnQuantity,RefundAmount,ReturnReason
R0735,SAL06477,2024-07-03,PRD063,ST03,1,210.64,Not as Described
R0736,SAL03617,2025-02-02,PRD051,ST06,1,120.0,Defective
R0737,SAL06298,2024-04-23,PRD050,ST08,1,181.26,Not as Described
R0738,SAL06171,2024-12-04,PRD008,ST08,3,965.39,Damaged
R0739,SAL02277,2023-03-22,PRD049,ST07,1,589.15,Defective
R0740,SAL01032,2025-06-09,PRD007,ST10,1,307.61,Changed Mind
R0741,SAL01410,2025-02-09,PRD050,ST07,1,115.94,Damaged
R0742,SAL02557,2023-01-30,PRD079,ST02,1,96.32,Defective
R0743,SAL06602,2023-06-05,PRD019,ST12,1,202.6,Wrong Item
R0744,SAL03311,2023-05-27,PRD071,ST01,2,155.94,Damaged
R0745,SAL03004,2024-12-12,PRD029,ST03,1,122.34,Changed Mind
R0746,SAL01635,2024-08-27,PRD047,ST02,1,537.77,Wrong Item
R0747,SAL03565,2022-12-11,PRD023,ST06,1,117.53,Damaged
R0748,SAL02932,2024-02-13,PRD046,ST08,1,755.37,Defective
R0749,SAL00733,2025-02-10,PRD051,ST08,2,394.04,Defective
R0750,SAL05392,2024-05-10,PRD024,ST05,2,261.2,Defective
R0751,SAL04417,2025-06-02,PRD078,ST07,1,560.32,Not as Described
R0752,SAL04940,2024-09-11,PRD068,ST10,1,244.15,Changed Mind
R0753,SAL05771,2024-03-27,PRD077,ST05,1,253.78,Not as Described
R0754,SAL05371,2023-09-17,PRD043,ST11,1,241.83,Damaged
R0755,SAL01422,2024-01-04,PRD064,ST06,1,155.79,Not as Described
R0756,SAL06404,2024-08-13,PRD079,ST04,1,85.29,Wrong Item
R0757,SAL03769,2025-06-17,PRD063,ST01,1,637.0,Damaged
R0758,SAL00963,2023-01-31,PRD011,ST05,4,1416.86,Not as Described
R0759,SAL01376,2025-08-25,PRD023,ST09,1,230.04,Wrong Item
R0760,SAL04435,2023-05-26,PRD009,ST12,1,36.35,Wrong Item
R0761,SAL06773,2024-11-24,PRD008,ST08,1,250.56,Damaged
R0762,SAL01258,2023-01-08,PRD027,ST07,1,519.05,Defective
R0763,SAL03250,2023-06-27,PRD026,ST12,1,1169.09,Damaged
R0764,SAL05732,2022-11-28,PRD079,ST09,1,84.97,Defective
R0765,SAL02159,2023-05-09,PRD063,ST09,1,863.8,Damaged
R0766,SAL05649,2023-09-17,PRD055,ST11,1,237.43,Wrong Item
R0767,SAL06167,2022-11-13,PRD043,ST07,1,233.54,Wrong Item
R0768,SAL01772,2024-04-26,PRD058,ST04,1,1243.05,Wrong Item
R0769,SAL01742,2023-06-05,PRD016,ST04,1,255.98,Defective
R0770,SAL06451,2023-11-11,PRD010,ST11,1,554.19,Not as Described
R0771,SAL01226,2023-01-08,PRD036,ST06,2,1104.29,Changed Mind
R0772,SAL03274,2022-07-24,PRD072,ST07,1,323.75,Defective
R0773,SAL03185,2022-10-04,PRD036,ST07,1,458.49,Not as Described
R0774,SAL02209,2024-11-16,PRD008,ST11,2,671.62,Wrong Item
R0775,SAL01676,2025-02-18,PRD001,ST06,1,231.5,Not as Described
R0776,SAL03077,2023-03-26,PRD020,ST04,2,879.34,Wrong Item
R0777,SAL02792,2024-11-20,PRD020,ST02,1,323.55,Changed Mind
R0778,SAL04503,2023-08-04,PRD023,ST10,2,496.21,Damaged
R0779,SAL05549,2025-08-20,PRD007,ST10,1,838.63,Not as Described
R0780,SAL05681,2023-09-07,PRD008,ST07,1,206.86,Changed Mind
R0781,SAL03067,2025-03-26,PRD073,ST08,1,344.23,Not as Described
R0782,SAL00761,2023-07-07,PRD008,ST04,1,263.96,Wrong Item
R0783,SAL06852,2024-08-21,PRD027,ST04,1,390.57,Wrong Item
R0784,SAL02044,2022-12-19,PRD019,ST02,1,234.92,Not as Described
R0785,SAL06120,2025-06-26,PRD080,ST09,2,755.35,Changed Mind
R0786,SAL03824,2024-07-27,PRD028,ST11,2,379.42,Wrong Item
R0787,SAL01730,2022-11-17,PRD051,ST09,1,81.98,Damaged
R0788,SAL02317,2025-03-14,PRD067,ST08,1,824.03,Not as Described
R0789,SAL01650,2025-05-07,PRD074,ST05,1,265.01,Not as Described
R0790,SAL04843,2024-05-21,PRD073,ST04,1,371.8,Changed Mind
R0791,SAL06374,2023-01-07,PRD050,ST09,4,380.53,Damaged
R0792,SAL05141,2024-01-26,PRD002,ST01,1,124.77,Changed Mind
R0793,SAL03324,2025-06-14,PRD005,ST04,1,110.34,Defective
R0794,SAL06087,2024-04-14,PRD016,ST07,1,188.21,Wrong Item
R0795,SAL06063,2023-10-07,PRD033,ST01,1,321.1,Wrong Item
R0796,SAL02754,2022-11-12,PRD010,ST09,1,610.82,Wrong Item
R0797,SAL05484,2023-11-22,PRD023,ST04,1,109.35,Wrong Item
R0798,SAL01884,2022-09-06,PRD033,ST06,1,471.3,Not as Described
R0799,SAL03066,2023-03-30,PRD072,ST05,1,1066.81,Damaged
R0800,SAL03398,2025-03-16,PRD017,ST03,1,107.22,Damaged
