SalesID,OrderDate,StoreID,CustomerID,ProductID,EmployeeID,Quantity,UnitPrice,Discount,SalesAmount,CostAmount,Profit,Channel
SAL07427,2022-05-24,STR18,CUS0254,PRD116,EMP051,2,763.65,0.05,1450.93,723.5,727.43,Online
SAL07428,2025-02-05,STR11,CUS0729,PRD093,EMP044,4,36.51,0.0,146.04,100.08,45.96,Marketplace
SAL07429,2025-06-04,STR11,CUS0689,PRD089,EMP008,2,1191.6,0.15,2025.72,993.14,1032.58,Online
SAL07430,2024-10-16,STR14,CUS0514,PRD027,EMP025,1,517.78,0.0,517.78,221.4,296.38,Retail Store
SAL07431,2025-05-14,STR03,CUS0376,PRD042,EMP027,1,576.17,0.0,576.17,340.73,235.44,Mobile App
SAL07432,2024-09-29,STR06,CUS0393,PRD019,EMP070,1,718.75,0.15,610.94,317.23,293.71,Retail Store
SAL07433,2025-08-09,STR17,CUS0442,PRD042,EMP034,1,576.17,0.1,518.55,340.73,177.82,Marketplace
SAL07434,2023-07-27,STR06,CUS0254,PRD045,EMP006,1,544.23,0.15,462.6,334.71,127.89,Online
SAL07435,2022-12-26,STR19,CUS0412,PRD112,EMP028,1,474.27,0.05,450.56,337.84,112.72,Retail Store
SAL07436,2022-03-20,STR03,CUS0496,PRD096,EMP059,1,1106.48,0.05,1051.16,521.34,529.82,Retail Store
SAL07437,2023-07-03,STR09,CUS0530,PRD147,EMP066,3,178.89,0.05,509.84,220.02,289.82,Mobile App
SAL07438,2023-03-18,STR11,CUS0039,PRD100,EMP009,2,1039.72,0.1,1871.5,854.7,1016.8,Marketplace
SAL07439,2023-12-19,STR18,CUS0178,PRD040,EMP026,1,720.79,0.2,576.63,347.67,228.96,Online
SAL07440,2024-11-03,STR16,CUS0176,PRD132,EMP063,1,337.72,0.05,320.83,231.64,89.19,Marketplace
SAL07441,2023-04-25,STR10,CUS0381,PRD092,EMP069,3,235.59,0.15,600.75,398.55,202.2,Marketplace
SAL07442,2025-04-24,STR17,CUS0067,PRD035,EMP042,1,262.64,0.0,262.64,153.36,109.28,Marketplace
SAL07443,2023-11-11,STR10,CUS0083,PRD018,EMP041,3,746.19,0.05,2126.64,1620.21,506.43,Marketplace
SAL07444,2023-02-16,STR17,CUS0590,PRD138,EMP027,4,811.51,0.2,2596.83,1590.28,1006.55,Retail Store
SAL07445,2023-01-29,STR16,CUS0720,PRD036,EMP064,1,1088.59,0.15,925.3,443.25,482.05,Mobile App
SAL07446,2023-10-18,STR12,CUS0464,PRD005,EMP034,4,1044.73,0.15,3552.08,1776.92,1775.16,Mobile App
SAL07447,2023-10-10,STR14,CUS0174,PRD004,EMP051,6,680.22,0.0,4081.32,1669.56,2411.76,Mobile App
SAL07448,2023-04-15,STR14,CUS0287,PRD027,EMP060,1,517.78,0.15,440.11,221.4,218.71,Retail Store
SAL07449,2022-11-09,STR13,CUS0782,PRD030,EMP053,2,567.0,0.0,1134.0,890.1,243.9,Marketplace
SAL07450,2022-06-10,STR16,CUS0582,PRD147,EMP005,1,178.89,0.1,161.0,73.34,87.66,Retail Store
SAL07451,2024-11-07,STR11,CUS0465,PRD137,EMP027,2,891.85,0.05,1694.51,963.04,731.47,Marketplace
SAL07452,2023-02-05,STR06,CUS0028,PRD141,EMP008,1,407.14,0.15,346.07,201.46,144.61,Marketplace
SAL07453,2023-09-03,STR18,CUS0584,PRD145,EMP067,1,934.5,0.2,747.6,473.2,274.4,Retail Store
SAL07454,2023-01-25,STR11,CUS0346,PRD080,EMP060,1,997.91,0.0,997.91,452.03,545.88,Marketplace
SAL07455,2023-05-30,STR10,CUS0404,PRD044,EMP008,1,87.58,0.15,74.44,52.38,22.06,Marketplace
SAL07456,2022-08-31,STR07,CUS0395,PRD028,EMP051,5,140.7,0.05,668.32,393.5,274.82,Online
SAL07457,2025-07-28,STR02,CUS0626,PRD020,EMP037,1,554.76,0.0,554.76,443.64,111.12,Marketplace
SAL07458,2023-02-20,STR13,CUS0395,PRD127,EMP073,2,659.02,0.0,1318.04,915.76,402.28,Mobile App
SAL07459,2023-06-24,STR04,CUS0128,PRD128,EMP020,4,389.92,0.0,1559.68,649.92,909.76,Online
SAL07460,2025-05-10,STR10,CUS0354,PRD106,EMP031,3,449.23,0.0,1347.69,1043.07,304.62,Mobile App
SAL07461,2022-10-24,STR03,CUS0158,PRD070,EMP010,1,956.79,0.0,956.79,441.84,514.95,Retail Store
SAL07462,2025-06-23,STR05,CUS0767,PRD023,EMP003,2,204.51,0.2,327.22,191.78,135.44,Online
SAL07463,2023-07-15,STR12,CUS0200,PRD015,EMP005,4,900.2,0.2,2880.64,2086.92,793.72,Marketplace
SAL07464,2024-12-31,STR01,CUS0227,PRD067,EMP026,2,250.83,0.2,401.33,280.02,121.31,Online
SAL07465,2025-03-24,STR03,CUS0412,PRD007,EMP013,2,849.99,0.1,1529.98,1012.22,517.76,Retail Store
SAL07466,2022-01-07,STR09,CUS0698,PRD096,EMP012,1,1106.48,0.0,1106.48,521.34,585.14,Retail Store
SAL07467,2024-12-15,STR19,CUS0648,PRD055,EMP012,3,259.86,0.05,740.6,477.12,263.48,Marketplace
SAL07468,2022-09-01,STR17,CUS0162,PRD065,EMP055,3,371.76,0.05,1059.52,670.65,388.87,Mobile App
SAL07469,2023-03-22,STR19,CUS0493,PRD078,EMP053,6,676.26,0.1,3651.8,2444.7,1207.1,Retail Store
SAL07470,2025-03-02,STR13,CUS0367,PRD054,EMP072,3,728.13,0.15,1856.73,1497.69,359.04,Marketplace
SAL07471,2024-08-23,STR18,CUS0367,PRD014,EMP025,1,110.38,0.15,93.82,62.66,31.16,Retail Store
SAL07472,2022-05-04,STR07,CUS0742,PRD068,EMP015,2,144.72,0.0,289.44,157.54,131.9,Marketplace
SAL07473,2024-04-16,STR02,CUS0307,PRD141,EMP064,3,407.14,0.2,977.14,604.38,372.76,Marketplace
SAL07474,2024-05-22,STR17,CUS0020,PRD077,EMP058,2,549.27,0.15,933.76,541.06,392.7,Mobile App
SAL07475,2025-08-19,STR01,CUS0308,PRD020,EMP037,2,554.76,0.1,998.57,887.28,111.29,Retail Store
SAL07476,2022-05-21,STR11,CUS0702,PRD001,EMP005,1,770.35,0.2,616.28,421.23,195.05,Marketplace
SAL07477,2025-02-06,STR04,CUS0151,PRD022,EMP034,1,256.54,0.15,218.06,154.88,63.18,Mobile App
SAL07478,2022-08-20,STR14,CUS0190,PRD137,EMP024,1,891.85,0.0,891.85,481.52,410.33,Online
SAL07479,2023-12-11,STR17,CUS0276,PRD098,EMP022,2,567.94,0.0,1135.88,545.18,590.7,Marketplace
SAL07480,2022-04-03,STR14,CUS0262,PRD135,EMP079,2,570.26,0.05,1083.49,624.42,459.07,Online
SAL07481,2022-02-06,STR05,CUS0577,PRD139,EMP069,2,240.32,0.0,480.64,327.2,153.44,Marketplace
SAL07482,2024-07-18,STR08,CUS0434,PRD064,EMP078,2,396.23,0.1,713.21,347.34,365.87,Retail Store
SAL07483,2022-04-09,STR06,CUS0267,PRD119,EMP036,5,978.16,0.0,4890.8,2064.25,2826.55,Mobile App
SAL07484,2022-07-25,STR05,CUS0393,PRD145,EMP016,1,934.5,0.15,794.32,473.2,321.12,Retail Store
SAL07485,2022-04-24,STR16,CUS0621,PRD083,EMP021,4,963.17,0.0,3852.68,2128.88,1723.8,Online
SAL07486,2022-01-24,STR02,CUS0798,PRD091,EMP068,1,273.58,0.1,246.22,142.57,103.65,Online
SAL07487,2025-04-09,STR04,CUS0543,PRD132,EMP007,3,337.72,0.2,810.53,694.92,115.61,Retail Store
SAL07488,2023-11-23,STR20,CUS0041,PRD004,EMP023,3,680.22,0.2,1632.53,834.78,797.75,Retail Store
SAL07489,2022-12-18,STR19,CUS0579,PRD131,EMP011,2,294.87,0.0,589.74,364.78,224.96,Online
SAL07490,2025-08-17,STR03,CUS0062,PRD002,EMP029,2,1009.51,0.0,2019.02,919.9,1099.12,Online
SAL07491,2024-04-09,STR05,CUS0179,PRD076,EMP036,1,1227.35,0.0,1227.35,521.7,705.65,Online
SAL07492,2023-07-11,STR18,CUS0166,PRD039,EMP078,1,765.4,0.15,650.59,323.16,327.43,Mobile App
SAL07493,2022-03-10,STR06,CUS0570,PRD112,EMP062,1,474.27,0.0,474.27,337.84,136.43,Marketplace
SAL07494,2023-03-18,STR17,CUS0352,PRD088,EMP031,1,712.62,0.05,676.99,377.5,299.49,Mobile App
SAL07495,2022-07-06,STR19,CUS0143,PRD036,EMP034,3,1088.59,0.15,2775.9,1329.75,1446.15,Marketplace
SAL07496,2025-07-20,STR15,CUS0073,PRD131,EMP064,4,294.87,0.2,943.58,729.56,214.02,Retail Store
SAL07497,2022-10-15,STR16,CUS0373,PRD114,EMP075,5,463.43,0.0,2317.15,1346.85,970.3,Online
SAL07498,2024-02-23,STR11,CUS0089,PRD004,EMP073,1,680.22,0.0,680.22,278.26,401.96,Mobile App
SAL07499,2023-09-01,STR04,CUS0139,PRD119,EMP072,1,978.16,0.0,978.16,412.85,565.31,Retail Store
SAL07500,2024-09-10,STR01,CUS0233,PRD070,EMP056,3,956.79,0.0,2870.37,1325.52,1544.85,Online
SAL07501,2024-07-28,STR17,CUS0471,PRD023,EMP028,1,204.51,0.1,184.06,95.89,88.17,Marketplace
SAL07502,2023-08-21,STR09,CUS0464,PRD105,EMP060,4,351.53,0.05,1335.81,833.64,502.17,Mobile App
SAL07503,2025-06-13,STR14,CUS0644,PRD131,EMP030,5,294.87,0.2,1179.48,911.95,267.53,Marketplace
SAL07504,2023-11-30,STR09,CUS0089,PRD046,EMP060,2,1051.5,0.05,1997.85,1082.28,915.57,Online
SAL07505,2024-08-21,STR03,CUS0457,PRD016,EMP030,3,1088.09,0.05,3101.06,1320.03,1781.03,Retail Store
SAL07506,2022-09-20,STR13,CUS0669,PRD130,EMP042,1,56.45,0.2,45.16,31.43,13.73,Online
SAL07507,2024-11-15,STR16,CUS0474,PRD006,EMP015,1,1065.43,0.0,1065.43,434.1,631.33,Marketplace
SAL07508,2023-05-27,STR18,CUS0353,PRD125,EMP057,4,266.76,0.0,1067.04,773.12,293.92,Marketplace
SAL07509,2025-02-14,STR11,CUS0180,PRD037,EMP017,1,451.39,0.15,383.68,197.8,185.88,Online
SAL07510,2022-12-30,STR12,CUS0781,PRD023,EMP020,1,204.51,0.0,204.51,95.89,108.62,Retail Store
SAL07511,2023-11-03,STR09,CUS0579,PRD020,EMP027,2,554.76,0.05,1054.04,887.28,166.76,Marketplace
SAL07512,2024-03-21,STR18,CUS0368,PRD138,EMP075,1,811.51,0.05,770.93,397.57,373.36,Mobile App
SAL07513,2022-12-10,STR08,CUS0289,PRD067,EMP072,3,250.83,0.0,752.49,420.03,332.46,Online
SAL07514,2025-01-19,STR07,CUS0739,PRD008,EMP013,2,315.45,0.0,630.9,453.7,177.2,Mobile App
SAL07515,2025-07-06,STR15,CUS0733,PRD040,EMP054,2,720.79,0.0,1441.58,695.34,746.24,Mobile App
SAL07516,2025-01-29,STR06,CUS0296,PRD139,EMP078,2,240.32,0.0,480.64,327.2,153.44,Marketplace
SAL07517,2022-10-03,STR06,CUS0308,PRD047,EMP014,1,494.38,0.1,444.94,265.69,179.25,Marketplace
SAL07518,2022-10-19,STR19,CUS0481,PRD061,EMP047,3,1245.44,0.2,2989.06,1550.79,1438.27,Marketplace
SAL07519,2022-01-14,STR06,CUS0630,PRD109,EMP062,1,1035.44,0.0,1035.44,448.09,587.35,Retail Store
SAL07520,2022-10-23,STR09,CUS0508,PRD037,EMP061,2,451.39,0.2,722.22,395.6,326.62,Mobile App
SAL07521,2022-01-10,STR19,CUS0314,PRD032,EMP002,1,1029.07,0.1,926.16,519.68,406.48,Marketplace
SAL07522,2023-08-29,STR07,CUS0522,PRD060,EMP038,2,691.7,0.05,1314.23,554.52,759.71,Mobile App
SAL07523,2023-05-21,STR10,CUS0003,PRD044,EMP063,1,87.58,0.0,87.58,52.38,35.2,Retail Store
SAL07524,2023-06-22,STR02,CUS0781,PRD103,EMP051,2,1185.79,0.0,2371.58,1007.3,1364.28,Mobile App
SAL07525,2025-03-15,STR20,CUS0357,PRD136,EMP056,2,438.89,0.2,702.22,623.42,78.8,Retail Store
SAL07526,2022-11-09,STR05,CUS0266,PRD045,EMP001,2,544.23,0.0,1088.46,669.42,419.04,Online
SAL07527,2025-08-16,STR06,CUS0009,PRD067,EMP026,2,250.83,0.0,501.66,280.02,221.64,Mobile App
SAL07528,2022-08-23,STR16,CUS0216,PRD051,EMP036,1,442.87,0.15,376.44,316.52,59.92,Marketplace
SAL07529,2022-11-25,STR12,CUS0794,PRD017,EMP008,3,62.47,0.0,187.41,140.01,47.4,Mobile App
SAL07530,2024-05-06,STR05,CUS0076,PRD111,EMP079,1,295.29,0.1,265.76,219.05,46.71,Mobile App
SAL07531,2022-03-03,STR02,CUS0744,PRD048,EMP036,1,125.89,0.0,125.89,100.57,25.32,Retail Store
SAL07532,2022-06-10,STR14,CUS0519,PRD044,EMP022,3,87.58,0.0,262.74,157.14,105.6,Retail Store
SAL07533,2022-06-16,STR07,CUS0060,PRD134,EMP075,3,578.6,0.0,1735.8,1122.99,612.81,Marketplace
SAL07534,2023-11-30,STR20,CUS0377,PRD009,EMP041,2,1269.43,0.0,2538.86,1052.74,1486.12,Marketplace
SAL07535,2024-04-14,STR17,CUS0401,PRD101,EMP007,2,207.03,0.0,414.06,239.48,174.58,Marketplace
SAL07536,2022-04-29,STR15,CUS0415,PRD064,EMP071,1,396.23,0.15,336.8,173.67,163.13,Retail Store
SAL07537,2023-01-18,STR01,CUS0597,PRD137,EMP072,3,891.85,0.15,2274.22,1444.56,829.66,Online
SAL07538,2024-09-24,STR16,CUS0324,PRD144,EMP031,1,377.82,0.2,302.26,158.0,144.26,Online
SAL07539,2022-05-25,STR08,CUS0406,PRD065,EMP019,3,371.76,0.0,1115.28,670.65,444.63,Online
SAL07540,2022-06-30,STR14,CUS0747,PRD103,EMP043,3,1185.79,0.1,3201.63,1510.95,1690.68,Online
SAL07541,2023-04-02,STR03,CUS0054,PRD100,EMP032,2,1039.72,0.0,2079.44,854.7,1224.74,Online
SAL07542,2022-03-10,STR11,CUS0367,PRD132,EMP001,-1,337.72,0.1,303.95,231.64,72.31,Retail Store
SAL07543,2024-05-30,STR05,CUS0580,PRD123,EMP078,1,183.07,0.15,155.61,82.83,72.78,Retail Store
SAL07544,2023-10-30,STR17,CUS0134,PRD141,EMP042,2,407.14,0.2,651.42,402.92,248.5,Mobile App
SAL07545,2023-12-12,STR18,CUS0392,PRD009,EMP052,1,1269.43,0.2,1015.54,526.37,489.17,Mobile App
SAL07546,2024-08-31,STR07,CUS0401,PRD130,EMP005,1,56.45,0.05,53.63,31.43,22.2,Retail Store
SAL07547,2023-01-23,STR04,CUS0083,PRD135,EMP014,1,570.26,0.1,513.23,312.21,201.02,Marketplace
SAL07548,2023-02-07,STR03,CUS0490,PRD036,EMP080,1,1088.59,0.0,1088.59,443.25,645.34,Marketplace
SAL07549,2023-04-07,STR16,CUS0255,PRD060,EMP047,1,691.7,0.05,657.12,277.26,379.86,Retail Store
SAL07550,2025-01-01,STR20,CUS0037,PRD060,EMP019,1,691.7,0.2,553.36,277.26,276.1,Online
SAL07551,2024-05-14,STR13,CUS0107,PRD014,EMP043,1,110.38,0.0,110.38,62.66,47.72,Online
SAL07552,2023-08-21,STR07,CUS0503,PRD035,EMP033,1,262.64,0.15,223.24,153.36,69.88,Online
SAL07553,2023-10-17,STR09,CUS0753,PRD035,EMP019,2,262.64,0.15,446.49,306.72,139.77,Online
SAL07554,2024-04-18,STR17,CUS0464,PRD045,EMP029,5,544.23,0.05,2585.09,1673.55,911.54,Online
SAL07555,2024-10-15,STR09,CUS0561,PRD050,EMP014,2,228.4,0.2,365.44,291.82,73.62,Retail Store
SAL07556,2022-11-09,STR19,CUS0534,PRD136,EMP019,1,438.89,0.15,373.06,311.71,61.35,Marketplace
SAL07557,2024-05-25,STR09,CUS0666,PRD071,EMP032,2,256.19,0.0,512.38,358.56,153.82,Retail Store
SAL07558,2022-09-16,STR09,CUS0798,PRD096,EMP022,1,1106.48,0.05,1051.16,521.34,529.82,Mobile App
SAL07559,2025-05-12,STR03,CUS0101,PRD081,EMP008,3,465.05,0.05,1325.39,1087.77,237.62,Online
SAL07560,2024-07-23,STR08,CUS0493,PRD005,EMP060,2,1044.73,0.05,1984.99,888.46,1096.53,Online
SAL07561,2022-04-18,STR01,CUS0291,PRD037,EMP005,3,451.39,0.0,1354.17,593.4,760.77,Marketplace
SAL07562,2022-11-10,STR20,CUS0283,PRD091,EMP047,3,273.58,0.0,820.74,427.71,393.03,Marketplace
SAL07563,2025-06-28,STR01,CUS0532,PRD008,EMP065,2,315.45,0.05,599.35,453.7,145.65,Mobile App
SAL07564,2025-02-15,STR20,CUS0246,PRD092,EMP018,5,235.59,0.0,1177.95,664.25,513.7,Online
SAL07565,2023-04-12,STR19,CUS0674,PRD115,EMP064,3,704.07,0.05,2006.6,999.9,1006.7,Mobile App
SAL07566,2022-12-15,STR17,CUS0419,PRD047,EMP005,1,494.38,0.2,395.5,265.69,129.81,Mobile App
SAL07567,2024-09-09,STR11,CUS0237,PRD092,EMP015,2,235.59,0.0,471.18,265.7,205.48,Retail Store
SAL07568,2022-06-17,STR08,CUS0114,PRD063,EMP019,2,593.83,0.0,1187.66,866.9,320.76,Marketplace
SAL07569,2024-06-22,STR05,CUS0649,PRD001,EMP056,1,770.35,0.15,654.8,421.23,233.57,Online
SAL07570,2025-03-19,STR16,CUS0521,PRD001,EMP027,1,770.35,0.05,731.83,421.23,310.6,Online
SAL07571,2023-02-03,STR02,CUS0068,PRD123,EMP001,2,183.07,0.15,311.22,165.66,145.56,Marketplace
SAL07572,2024-10-09,STR03,CUS0619,PRD082,EMP026,1,1046.61,0.05,994.28,482.94,511.34,Marketplace
SAL07573,2023-06-21,STR10,CUS0677,PRD145,EMP009,5,934.5,0.05,4438.88,2366.0,2072.88,Mobile App
SAL07574,2022-02-17,STR15,CUS0490,PRD046,EMP066,1,1051.5,0.05,998.92,541.14,457.78,Mobile App
SAL07575,2024-03-22,STR16,CUS0211,PRD124,EMP046,4,801.35,0.05,3045.13,2116.8,928.33,Mobile App
SAL07576,2023-02-12,STR05,CUS0316,PRD081,EMP002,1,465.05,0.0,465.05,362.59,102.46,Online
SAL07577,2025-04-18,STR03,CUS0054,PRD116,EMP003,1,763.65,0.1,687.28,361.75,325.53,Online
SAL07578,2024-10-26,STR13,CUS0207,PRD082,EMP039,4,1046.61,0.1,3767.8,1931.76,1836.04,Online
SAL07579,2022-01-02,STR12,CUS0171,PRD022,EMP056,3,256.54,0.0,769.62,464.64,304.98,Mobile App
SAL07580,2025-06-14,STR16,CUS0027,PRD129,EMP049,3,761.05,0.15,1940.68,1377.75,562.93,Online
SAL07581,2025-05-02,STR06,CUS0681,PRD082,EMP047,1,1046.61,0.1,941.95,482.94,459.01,Retail Store
SAL07582,2024-05-07,STR03,CUS0320,PRD100,EMP078,3,1039.72,0.0,3119.16,1282.05,1837.11,Online
SAL07583,2023-05-21,STR12,CUS0109,PRD134,EMP047,1,578.6,0.0,578.6,374.33,204.27,Mobile App
SAL07584,2024-03-15,STR02,CUS0617,PRD038,EMP051,1,442.44,0.05,420.32,312.17,108.15,Online
SAL07585,2023-05-11,STR05,CUS0538,PRD033,EMP008,1,283.64,0.05,269.46,115.54,153.92,Online
SAL07586,2022-05-11,STR17,CUS0002,PRD055,EMP070,2,259.86,0.0,519.72,318.08,201.64,Mobile App
SAL07587,2022-05-15,STR03,CUS0599,PRD093,EMP064,1,36.51,0.0,36.51,25.02,11.49,Online
SAL07588,2022-05-09,STR03,CUS0525,PRD109,EMP079,2,1035.44,0.0,2070.88,896.18,1174.7,Marketplace
SAL07589,2024-11-09,STR03,CUS0421,PRD040,EMP073,1,720.79,0.0,720.79,347.67,373.12,Retail Store
SAL07590,2023-05-08,STR15,CUS0282,PRD110,EMP030,1,226.13,0.1,203.52,134.62,68.9,Marketplace
SAL07591,2024-12-30,STR10,CUS0249,PRD044,EMP060,3,87.58,0.1,236.47,157.14,79.33,Mobile App
SAL07592,2023-01-30,STR02,CUS0315,PRD090,EMP026,1,1161.87,0.0,1161.87,535.16,626.71,Mobile App
SAL07593,2022-03-18,STR06,CUS0465,PRD122,EMP055,3,208.69,0.0,626.07,298.08,327.99,Retail Store
SAL07594,2025-06-19,STR14,CUS0303,PRD106,EMP051,6,449.23,0.0,2695.38,2086.14,609.24,Marketplace
SAL07595,2025-08-16,STR03,CUS0427,PRD077,EMP065,1,549.27,0.15,466.88,270.53,196.35,Online
SAL07596,2024-12-01,STR13,CUS0750,PRD055,EMP039,1,259.86,0.05,246.87,159.04,87.83,Mobile App
SAL07597,2023-03-21,STR16,CUS0371,PRD116,EMP080,1,763.65,0.2,610.92,361.75,249.17,Mobile App
SAL07598,2022-01-11,STR07,CUS0795,PRD085,EMP002,2,294.47,0.0,588.94,247.56,341.38,Online
SAL07599,2022-11-28,STR16,CUS0177,PRD056,EMP056,2,1182.21,0.05,2246.2,1017.92,1228.28,Online
SAL07600,2024-01-18,STR05,CUS0284,PRD061,EMP070,1,1245.44,0.15,1058.62,516.93,541.69,Online
SAL07601,2022-12-26,STR08,CUS0734,PRD001,EMP079,2,770.35,0.0,1540.7,842.46,698.24,Mobile App
SAL07602,2022-12-28,STR15,CUS0717,PRD117,EMP050,1,432.95,0.15,368.01,291.82,76.19,Marketplace
SAL07603,2025-02-13,STR12,CUS0509,PRD080,EMP036,2,997.91,0.1,1796.24,904.06,892.18,Marketplace
SAL07604,2025-04-17,STR03,CUS0610,PRD054,EMP030,1,728.13,0.0,728.13,499.23,228.9,Online
SAL07605,2024-09-14,STR19,CUS0497,PRD146,EMP064,2,1041.45,0.05,1978.75,865.86,1112.89,Online
SAL07606,2025-04-15,STR20,CUS0123,PRD039,EMP027,3,765.4,0.15,1951.77,969.48,982.29,Marketplace
SAL07607,2024-12-30,STR17,CUS0294,PRD139,EMP039,3,240.32,0.05,684.91,490.8,194.11,Mobile App
SAL07608,2025-06-24,STR18,CUS0335,PRD007,EMP035,2,849.99,0.0,1699.98,1012.22,687.76,Mobile App
SAL07609,2023-04-24,STR19,CUS0640,PRD129,EMP059,1,761.05,0.0,761.05,459.25,301.8,Marketplace
SAL07610,2023-07-23,STR14,CUS0798,PRD061,EMP016,4,1245.44,0.2,3985.41,2067.72,1917.69,Mobile App
SAL07611,2025-03-10,STR09,CUS0163,PRD134,EMP074,1,578.6,0.0,578.6,374.33,204.27,Mobile App
SAL07612,2022-03-30,STR11,CUS0021,PRD068,EMP010,3,144.72,0.15,369.04,236.31,132.73,Online
SAL07613,2022-11-23,STR06,CUS0605,PRD027,EMP022,7,517.78,0.15,3080.79,1549.8,1530.99,Mobile App
SAL07614,2022-01-23,STR15,CUS0660,PRD008,EMP067,3,315.45,0.2,757.08,680.55,76.53,Online
SAL07615,2025-07-29,STR15,CUS0052,PRD125,EMP038,2,266.76,0.0,533.52,386.56,146.96,Mobile App
SAL07616,2024-09-28,STR05,CUS0479,PRD005,EMP046,1,1044.73,0.0,1044.73,444.23,600.5,Retail Store
SAL07617,2023-03-12,STR18,CUS0090,PRD091,EMP034,2,273.58,0.15,465.09,285.14,179.95,Online
SAL07618,2022-08-26,STR06,CUS0632,PRD104,EMP055,1,1168.96,0.05,1110.51,501.93,608.58,Online
SAL07619,2022-02-04,STR15,CUS0550,PRD096,EMP031,1,1106.48,0.1,995.83,521.34,474.49,Online
SAL07620,2023-01-25,STR18,CUS0599,PRD102,EMP056,1,589.12,0.15,500.75,440.51,60.24,Mobile App
SAL07621,2024-04-14,STR11,CUS0047,PRD006,EMP001,1,1065.43,0.0,1065.43,434.1,631.33,Online
SAL07622,2023-04-20,STR01,CUS0304,PRD113,EMP011,3,275.79,0.0,827.37,507.36,320.01,Online
SAL07623,2023-10-03,STR15,CUS0238,PRD041,EMP075,2,317.51,0.1,571.52,272.46,299.06,Mobile App
SAL07624,2022-08-07,STR09,CUS0127,PRD095,EMP038,1,414.17,0.15,352.04,198.13,153.91,Online
SAL07625,2024-08-11,STR13,CUS0309,PRD130,EMP076,6,56.45,0.2,270.96,188.58,82.38,Mobile App
SAL07626,2022-12-25,STR04,CUS0429,PRD087,EMP055,2,133.05,0.05,252.8,159.94,92.86,Mobile App
SAL07627,2022-01-31,STR08,CUS0520,PRD018,EMP079,1,746.19,0.0,746.19,540.07,206.12,Marketplace
SAL07628,2022-07-16,STR15,CUS0474,PRD112,EMP077,2,474.27,0.0,948.54,675.68,272.86,Retail Store
SAL07629,2022-05-25,STR02,CUS0351,PRD150,EMP001,1,503.81,0.05,478.62,354.76,123.86,Mobile App
SAL07630,2022-07-01,STR14,CUS0195,PRD100,EMP079,1,1039.72,0.0,1039.72,427.35,612.37,Mobile App
SAL07631,2022-09-04,STR01,CUS0061,PRD079,EMP070,2,87.68,0.05,166.59,135.56,31.03,Retail Store
SAL07632,2024-02-25,STR18,CUS0504,PRD034,EMP009,3,662.71,0.1,1789.32,1139.49,649.83,Retail Store
SAL07633,2022-10-23,STR08,CUS0349,PRD093,EMP057,1,36.51,0.2,29.21,25.02,4.19,Mobile App
SAL07634,2022-08-19,STR04,CUS0172,PRD088,EMP067,1,712.62,0.0,712.62,377.5,335.12,Marketplace
SAL07635,2022-02-02,STR17,CUS0209,PRD044,EMP071,2,87.58,0.05,166.4,104.76,61.64,Marketplace
SAL07636,2025-05-11,STR17,CUS0314,PRD018,EMP050,4,746.19,0.1,2686.28,2160.28,526.0,Retail Store
SAL07637,2023-01-30,STR09,CUS0083,PRD070,EMP056,1,956.79,0.15,813.27,441.84,371.43,Mobile App
SAL07638,2025-02-21,STR19,CUS0668,PRD004,EMP076,1,680.22,0.0,680.22,278.26,401.96,Online
SAL07639,2022-04-23,STR03,CUS0163,PRD025,EMP014,1,530.28,0.1,477.25,230.38,246.87,Mobile App
SAL07640,2024-03-05,STR01,CUS0476,PRD083,EMP021,3,963.17,0.05,2745.03,1596.66,1148.37,Marketplace
SAL07641,2024-05-17,STR16,CUS0275,PRD030,EMP058,5,567.0,0.0,2835.0,2225.25,609.75,Online
SAL07642,2023-09-07,STR02,CUS0478,PRD111,EMP037,2,295.29,0.15,501.99,438.1,63.89,Marketplace
SAL07643,2024-08-23,STR13,CUS0757,PRD005,EMP070,2,1044.73,0.15,1776.04,888.46,887.58,Online
SAL07644,2023-09-22,STR16,CUS0643,PRD031,EMP079,3,178.1,0.0,534.3,260.22,274.08,Online
SAL07645,2023-01-19,STR02,CUS0005,PRD012,EMP015,1,116.58,0.15,99.09,61.16,37.93,Marketplace
SAL07646,2024-06-07,STR18,CUS0381,PRD102,EMP071,1,589.12,0.1,530.21,440.51,89.7,Retail Store
SAL07647,2022-11-14,STR15,CUS0023,PRD077,EMP031,1,549.27,0.2,439.42,270.53,168.89,Online
SAL07648,2023-08-15,STR02,CUS0255,PRD041,EMP017,2,317.51,0.15,539.77,272.46,267.31,Marketplace
SAL07649,2022-10-03,STR16,CUS0660,PRD025,EMP007,1,530.28,0.0,530.28,230.38,299.9,Online
SAL07650,2024-08-10,STR09,CUS0112,PRD123,EMP020,2,183.07,0.15,311.22,165.66,145.56,Online
SAL07651,2023-08-30,STR12,CUS0701,PRD033,EMP062,1,283.64,0.0,283.64,115.54,168.1,Online
SAL07652,2023-02-23,STR16,CUS0308,PRD120,EMP052,4,74.57,0.2,238.62,167.52,71.1,Retail Store
SAL07653,2022-05-13,STR14,CUS0766,PRD129,EMP018,3,761.05,0.0,2283.15,1377.75,905.4,Retail Store
SAL07654,2022-10-09,STR04,CUS0375,PRD001,EMP025,1,770.35,0.0,770.35,421.23,349.12,Mobile App
