InventoryID,SnapshotDate,StoreID,ProductID,ClosingStock,StockValue,ReorderLevel,StockStatus
INV004515,2024-01-31,STR11,PRD123,107,8862.81,14,OK
INV004516,2024-01-31,STR11,PRD067,74,10360.74,29,OK
INV004517,2024-01-31,STR11,PRD005,109,48421.07,28,OK
INV004518,2024-01-31,STR11,PRD049,138,5882.94,18,OK
INV004519,2024-01-31,STR11,PRD064,47,8162.49,29,OK
INV004520,2024-01-31,STR11,PRD008,71,16106.35,10,OK
INV004521,2024-01-31,STR11,PRD068,115,9058.55,8,OK
INV004522,2024-01-31,STR11,PRD145,116,54891.2,29,OK
INV004523,2024-01-31,STR11,PRD052,42,17644.2,8,OK
INV004524,2024-01-31,STR11,PRD150,57,20221.32,28,OK
INV004525,2024-01-31,STR11,PRD124,102,53978.4,5,OK
INV004526,2024-01-31,STR11,PRD042,6,2044.38,25,Low
INV004527,2024-01-31,STR11,PRD041,54,7356.42,18,OK
INV004528,2024-01-31,STR11,PRD125,20,3865.6,12,OK
INV004529,2024-01-31,STR11,PRD009,66,34740.42,7,OK
INV004530,2024-01-31,STR11,PRD118,86,32118.42,26,OK
INV004531,2024-01-31,STR02,PRD122,51,5067.36,27,OK
INV004532,2024-01-31,STR02,PRD056,80,40716.8,17,OK
INV004533,2024-01-31,STR02,PRD111,35,7666.75,26,OK
INV004534,2024-01-31,STR02,PRD085,121,14977.38,16,OK
INV004535,2024-01-31,STR02,PRD049,9,383.67,20,Low
INV004536,2024-01-31,STR02,PRD074,80,21824.0,30,OK
INV004537,2024-01-31,STR02,PRD109,141,63180.69,25,OK
INV004538,2024-01-31,STR02,PRD020,85,37709.4,16,OK
INV004539,2024-01-31,STR02,PRD061,44,22744.92,22,OK
INV004540,2024-01-31,STR02,PRD062,53,21867.27,14,OK
INV004541,2024-01-31,STR02,PRD036,23,10194.75,17,OK
INV004542,2024-01-31,STR02,PRD031,9,780.66,25,Low
INV004543,2024-01-31,STR02,PRD005,7,3109.61,10,Low
INV004544,2024-01-31,STR02,PRD012,127,7767.32,8,OK
INV004545,2024-01-31,STR02,PRD079,29,1965.62,17,OK
INV004546,2024-01-31,STR02,PRD019,17,5392.91,9,OK
INV004547,2024-01-31,STR02,PRD038,32,9989.44,15,OK
INV004548,2024-01-31,STR02,PRD137,116,55856.32,29,OK
INV004549,2024-01-31,STR02,PRD063,27,11703.15,27,OK
INV004550,2024-01-31,STR02,PRD050,74,10797.34,11,OK
INV004551,2024-01-31,STR02,PRD078,129,52561.05,25,OK
INV004552,2024-01-31,STR02,PRD070,88,38881.92,7,OK
INV004553,2024-01-31,STR02,PRD129,74,33984.5,7,OK
INV004554,2024-01-31,STR02,PRD069,79,27253.42,6,OK
INV004555,2024-01-31,STR02,PRD093,23,575.46,13,OK
INV004556,2024-01-31,STR02,PRD057,97,32882.03,17,OK
INV004557,2024-01-31,STR02,PRD053,75,4153.5,27,OK
INV004558,2024-01-31,STR02,PRD127,122,55861.36,30,OK
INV004559,2024-01-31,STR02,PRD030,147,65422.35,6,OK
INV004560,2024-01-31,STR02,PRD045,49,16400.79,10,OK
INV004561,2024-01-31,STR10,PRD046,32,17316.48,19,OK
INV004562,2024-01-31,STR10,PRD059,44,20453.84,24,OK
INV004563,2024-01-31,STR10,PRD041,134,18254.82,17,OK
INV004564,2024-01-31,STR10,PRD108,63,16861.32,22,OK
INV004565,2024-01-31,STR10,PRD139,42,6871.2,14,OK
INV004566,2024-01-31,STR10,PRD050,11,1605.01,19,OK
INV004567,2024-01-31,STR10,PRD035,21,3220.56,9,OK
INV004568,2024-01-31,STR10,PRD127,90,41209.2,22,OK
INV004569,2024-01-31,STR10,PRD095,51,10104.63,17,OK
INV004570,2024-01-31,STR10,PRD054,51,25460.73,30,OK
INV004571,2024-01-31,STR10,PRD019,128,40605.44,16,OK
INV004572,2024-01-31,STR10,PRD120,49,2052.12,16,OK
INV004573,2024-01-31,STR10,PRD087,122,9756.34,16,OK
INV004574,2024-01-31,STR10,PRD043,75,5893.5,16,OK
INV004575,2024-01-31,STR10,PRD103,2,1007.3,8,Low
INV004576,2024-01-31,STR10,PRD145,3,1419.6,27,Low
INV004577,2024-01-31,STR10,PRD112,60,20270.4,30,OK
INV004578,2024-01-31,STR10,PRD055,7,1113.28,16,Low
INV004579,2024-01-31,STR10,PRD067,111,15541.11,24,OK
INV004580,2024-01-31,STR10,PRD057,30,10169.7,22,OK
INV004581,2024-01-31,STR10,PRD104,142,71274.06,14,OK
INV004582,2024-01-31,STR10,PRD146,48,20780.64,8,OK
INV004583,2024-01-31,STR10,PRD089,111,55119.27,18,OK
INV004584,2024-01-31,STR10,PRD069,21,7244.58,12,OK
INV004585,2024-01-31,STR10,PRD113,19,3213.28,7,OK
INV004586,2024-01-31,STR10,PRD064,149,25876.83,21,OK
INV004587,2024-01-31,STR10,PRD077,37,10009.61,11,OK
INV004588,2024-01-31,STR10,PRD101,149,17841.26,21,OK
INV004589,2024-01-31,STR10,PRD071,55,9860.4,25,OK
INV004590,2024-01-31,STR10,PRD085,10,1237.8,30,OK
INV004591,2024-01-31,STR13,PRD076,3,1565.1,22,Low
INV004592,2024-01-31,STR13,PRD108,7,1873.48,11,Low
INV004593,2024-01-31,STR13,PRD089,98,48663.86,5,OK
INV004594,2024-01-31,STR13,PRD035,128,19630.08,9,OK
INV004595,2024-01-31,STR13,PRD125,100,19328.0,7,OK
INV004596,2024-01-31,STR13,PRD060,128,35489.28,19,OK
INV004597,2024-01-31,STR13,PRD077,44,11903.32,13,OK
INV004598,2024-01-31,STR13,PRD081,107,38797.13,12,OK
INV004599,2024-01-31,STR13,PRD027,20,4428.0,8,OK
INV004600,2024-01-31,STR13,PRD134,146,54652.18,13,OK
INV004601,2024-01-31,STR13,PRD011,145,33492.1,17,OK
INV004602,2024-01-31,STR13,PRD013,76,21507.24,7,OK
INV004603,2024-01-31,STR13,PRD150,37,13126.12,19,OK
INV004604,2024-01-31,STR13,PRD130,55,1728.65,24,OK
INV004605,2024-01-31,STR13,PRD082,138,66645.72,21,OK
INV004606,2024-01-31,STR13,PRD074,141,38464.8,13,OK
INV004607,2024-01-31,STR13,PRD004,98,27269.48,26,OK
INV004608,2024-01-31,STR13,PRD021,132,10095.36,28,OK
INV004609,2024-01-31,STR13,PRD059,7,3254.02,18,Low
INV004610,2024-01-31,STR13,PRD094,100,26500.0,24,OK
INV004611,2024-01-31,STR13,PRD073,91,40724.32,19,OK
INV004612,2024-01-31,STR13,PRD007,125,63263.75,24,OK
INV004613,2024-01-31,STR13,PRD002,25,11498.75,14,OK
INV004614,2024-01-31,STR13,PRD079,71,4812.38,15,OK
INV004615,2024-01-31,STR13,PRD080,11,4972.33,30,OK
INV004616,2024-01-31,STR13,PRD038,136,42455.12,5,OK
INV004617,2024-01-31,STR13,PRD085,136,16834.08,18,OK
INV004618,2024-01-31,STR13,PRD111,130,28476.5,28,OK
INV004619,2024-01-31,STR13,PRD030,91,40499.55,15,OK
INV004620,2024-01-31,STR13,PRD046,89,48161.46,17,OK
INV004621,2024-01-31,STR12,PRD115,11,3666.3,25,OK
INV004622,2024-01-31,STR12,PRD140,67,25554.47,24,OK
INV004623,2024-01-31,STR12,PRD061,34,17575.62,29,OK
INV004624,2024-01-31,STR12,PRD142,63,17262.0,14,OK
INV004625,2024-01-31,STR12,PRD075,27,7400.7,23,OK
INV004626,2024-01-31,STR12,PRD063,74,32075.3,11,OK
INV004627,2024-01-31,STR12,PRD111,71,15552.55,9,OK
INV004628,2024-01-31,STR12,PRD124,142,75146.4,16,OK
INV004629,2024-01-31,STR12,PRD139,146,23885.6,26,OK
INV004630,2024-01-31,STR12,PRD050,2,291.82,25,Low
INV004631,2024-01-31,STR12,PRD141,17,3424.82,17,OK
INV004632,2024-01-31,STR12,PRD110,68,9154.16,28,OK
INV004633,2024-01-31,STR12,PRD109,45,20164.05,23,OK
INV004634,2024-01-31,STR12,PRD065,98,21907.9,9,OK
INV004635,2024-01-31,STR12,PRD136,109,33976.39,19,OK
INV004636,2024-01-31,STR12,PRD143,140,25537.4,23,OK
INV004637,2024-01-31,STR12,PRD137,4,1926.08,18,Low
INV004638,2024-01-31,STR12,PRD073,67,29983.84,17,OK
INV004639,2024-01-31,STR12,PRD021,47,3594.56,12,OK
INV004640,2024-01-31,STR12,PRD103,9,4532.85,16,Low
INV004641,2024-01-31,STR12,PRD038,125,39021.25,14,OK
INV004642,2024-01-31,STR12,PRD034,48,18231.84,24,OK
INV004643,2024-01-31,STR12,PRD133,47,19079.65,28,OK
INV004644,2024-01-31,STR12,PRD101,69,8262.06,12,OK
INV004645,2024-01-31,STR12,PRD033,97,11207.38,8,OK
INV004646,2024-01-31,STR12,PRD066,112,39094.72,17,OK
INV004647,2024-01-31,STR12,PRD149,75,23890.5,15,OK
INV004648,2024-01-31,STR12,PRD106,150,52153.5,10,OK
INV004649,2024-01-31,STR12,PRD035,108,16562.88,6,OK
INV004650,2024-01-31,STR12,PRD092,36,4782.6,15,OK
INV004651,2024-01-31,STR09,PRD133,114,46278.3,25,OK
INV004652,2024-01-31,STR09,PRD138,40,15902.8,22,OK
INV004653,2024-01-31,STR09,PRD028,14,1101.8,20,OK
INV004654,2024-01-31,STR09,PRD111,1,219.05,5,Low
INV004655,2024-01-31,STR09,PRD094,106,28090.0,30,OK
INV004656,2024-01-31,STR09,PRD046,32,17316.48,21,OK
INV004657,2024-01-31,STR09,PRD014,38,2381.08,25,OK
INV004658,2024-01-31,STR09,PRD058,70,3532.9,22,OK
INV004659,2024-01-31,STR09,PRD048,99,9956.43,13,OK
INV004660,2024-01-31,STR09,PRD055,42,6679.68,21,OK
INV004661,2024-01-31,STR09,PRD085,85,10521.3,30,OK
INV004662,2024-01-31,STR09,PRD083,31,16498.82,30,OK
INV004663,2024-01-31,STR09,PRD129,33,15155.25,19,OK
INV004664,2024-01-31,STR09,PRD120,100,4188.0,24,OK
INV004665,2024-01-31,STR09,PRD081,119,43148.21,14,OK
INV004666,2024-01-31,STR09,PRD130,70,2200.1,16,OK
INV004667,2024-01-31,STR09,PRD097,148,33992.64,15,OK
INV004668,2024-01-31,STR09,PRD086,105,49406.7,23,OK
INV004669,2024-01-31,STR09,PRD119,126,52019.1,15,OK
INV004670,2024-01-31,STR09,PRD100,32,13675.2,19,OK
INV004671,2024-01-31,STR09,PRD118,72,26889.84,9,OK
INV004672,2024-01-31,STR09,PRD052,28,11762.8,16,OK
INV004673,2024-01-31,STR09,PRD056,104,52931.84,18,OK
INV004674,2024-01-31,STR09,PRD147,109,7994.06,7,OK
INV004675,2024-01-31,STR09,PRD137,150,72228.0,8,OK
INV004676,2024-01-31,STR09,PRD060,116,32162.16,24,OK
INV004677,2024-01-31,STR09,PRD053,25,1384.5,29,OK
INV004678,2024-01-31,STR09,PRD047,83,22052.27,17,OK
INV004679,2024-01-31,STR09,PRD076,81,42257.7,15,OK
INV004680,2024-01-31,STR09,PRD136,144,44886.24,8,OK
INV004681,2024-02-29,STR20,PRD075,132,36181.2,16,OK
INV004682,2024-02-29,STR20,PRD106,77,26772.13,11,OK
INV004683,2024-02-29,STR20,PRD109,65,29125.85,17,OK
INV004684,2024-02-29,STR20,PRD007,41,20750.51,28,OK
INV004685,2024-02-29,STR20,PRD039,132,42657.12,18,OK
INV004686,2024-02-29,STR20,PRD027,13,2878.2,22,OK
INV004687,2024-02-29,STR20,PRD128,7,1137.36,25,Low
INV004688,2024-02-29,STR20,PRD103,38,19138.7,27,OK
INV004689,2024-02-29,STR20,PRD022,91,14094.08,7,OK
INV004690,2024-02-29,STR20,PRD099,128,13511.68,9,OK
INV004691,2024-02-29,STR20,PRD047,87,23115.03,21,OK
INV004692,2024-02-29,STR20,PRD139,91,14887.6,29,OK
INV004693,2024-02-29,STR20,PRD138,123,48901.11,14,OK
INV004694,2024-02-29,STR20,PRD056,57,29010.72,6,OK
INV004695,2024-02-29,STR20,PRD098,54,14719.86,22,OK
INV004696,2024-02-29,STR20,PRD030,122,54296.1,28,OK
INV004697,2024-02-29,STR20,PRD147,107,7847.38,20,OK
INV004698,2024-02-29,STR20,PRD009,60,31582.2,8,OK
INV004699,2024-02-29,STR20,PRD134,76,28449.08,25,OK
INV004700,2024-02-29,STR20,PRD042,64,21806.72,5,OK
INV004701,2024-02-29,STR20,PRD064,18,3126.06,25,OK
INV004702,2024-02-29,STR20,PRD146,95,41128.35,24,OK
INV004703,2024-02-29,STR20,PRD110,42,5654.04,18,OK
INV004704,2024-02-29,STR20,PRD126,72,26172.0,5,OK
INV004705,2024-02-29,STR20,PRD125,135,26092.8,18,OK
INV004706,2024-02-29,STR20,PRD063,82,35542.9,23,OK
INV004707,2024-02-29,STR20,PRD117,123,35893.86,19,OK
INV004708,2024-02-29,STR20,PRD095,1,198.13,16,Low
INV004709,2024-02-29,STR20,PRD062,13,5363.67,5,OK
INV004710,2024-02-29,STR20,PRD148,11,3546.07,22,OK
INV004711,2024-02-29,STR19,PRD096,76,39621.84,7,OK
INV004712,2024-02-29,STR19,PRD058,11,555.17,13,OK
INV004713,2024-02-29,STR19,PRD036,57,25265.25,29,OK
INV004714,2024-02-29,STR19,PRD085,142,17576.76,16,OK
INV004715,2024-02-29,STR19,PRD008,21,4763.85,6,OK
INV004716,2024-02-29,STR19,PRD139,40,6544.0,25,OK
INV004717,2024-02-29,STR19,PRD127,35,16025.8,17,OK
INV004718,2024-02-29,STR19,PRD088,21,7927.5,14,OK
INV004719,2024-02-29,STR19,PRD059,24,11156.64,19,OK
INV004720,2024-02-29,STR19,PRD135,12,3746.52,28,OK
INV004721,2024-02-29,STR19,PRD093,83,2076.66,13,OK
INV004722,2024-02-29,STR19,PRD044,54,2828.52,23,OK
INV004723,2024-02-29,STR19,PRD078,71,28928.95,18,OK
INV004724,2024-02-29,STR19,PRD075,24,6578.4,28,OK
INV004725,2024-02-29,STR19,PRD020,71,31498.44,17,OK
INV004726,2024-02-29,STR19,PRD084,45,14515.65,13,OK
INV004727,2024-02-29,STR19,PRD052,108,45370.8,17,OK
INV004728,2024-02-29,STR19,PRD131,45,8207.55,21,OK
INV004729,2024-02-29,STR19,PRD102,95,41848.45,25,OK
INV004730,2024-02-29,STR19,PRD048,26,2614.82,9,OK
INV004731,2024-02-29,STR19,PRD100,63,26923.05,22,OK
INV004732,2024-02-29,STR19,PRD122,32,3179.52,18,OK
INV004733,2024-02-29,STR19,PRD126,29,10541.5,15,OK
INV004734,2024-02-29,STR19,PRD109,69,30918.21,14,OK
INV004735,2024-02-29,STR19,PRD072,62,25180.06,18,OK
INV004736,2024-02-29,STR19,PRD079,22,1491.16,7,OK
INV004737,2024-02-29,STR19,PRD104,39,19575.27,5,OK
INV004738,2024-02-29,STR19,PRD045,74,24768.54,18,OK
INV004739,2024-02-29,STR19,PRD149,12,3822.48,19,OK
INV004740,2024-02-29,STR19,PRD046,101,54655.14,26,OK
INV004741,2024-02-29,STR09,PRD123,102,8448.66,25,OK
INV004742,2024-02-29,STR09,PRD147,61,4473.74,26,OK
INV004743,2024-02-29,STR09,PRD079,20,1355.6,11,OK
INV004744,2024-02-29,STR09,PRD126,110,39985.0,8,OK
INV004745,2024-02-29,STR09,PRD087,38,3038.86,19,OK
INV004746,2024-02-29,STR09,PRD035,120,18403.2,29,OK
INV004747,2024-02-29,STR09,PRD136,62,19326.02,20,OK
INV004748,2024-02-29,STR09,PRD017,115,5367.05,10,OK
INV004749,2024-02-29,STR09,PRD083,98,52157.56,19,OK
INV004750,2024-02-29,STR09,PRD084,36,11612.52,10,OK
INV004751,2024-02-29,STR09,PRD055,48,7633.92,17,OK
INV004752,2024-02-29,STR09,PRD047,141,37462.29,22,OK
INV004753,2024-02-29,STR09,PRD020,8,3549.12,18,Low
INV004754,2024-02-29,STR09,PRD006,19,8247.9,25,OK
INV004755,2024-02-29,STR09,PRD100,87,37179.45,15,OK
INV004756,2024-02-29,STR09,PRD022,124,19205.12,21,OK
INV004757,2024-02-29,STR09,PRD132,65,15056.6,26,OK
INV004758,2024-02-29,STR09,PRD139,47,7689.2,18,OK
INV004759,2024-02-29,STR09,PRD068,96,7561.92,24,OK
INV004760,2024-02-29,STR09,PRD045,81,27111.51,17,OK
INV004761,2024-02-29,STR09,PRD070,85,37556.4,27,OK
INV004762,2024-02-29,STR09,PRD053,142,7863.96,6,OK
INV004763,2024-02-29,STR09,PRD003,8,2690.88,29,Low
INV004764,2024-02-29,STR09,PRD090,4,2140.64,12,Low
INV004765,2024-02-29,STR09,PRD088,60,22650.0,23,OK
INV004766,2024-02-29,STR09,PRD007,69,34921.59,16,OK
INV004767,2024-02-29,STR09,PRD002,50,22997.5,7,OK
INV004768,2024-02-29,STR09,PRD016,46,20240.46,25,OK
INV004769,2024-02-29,STR09,PRD095,94,18624.22,20,OK
INV004770,2024-02-29,STR09,PRD046,116,62772.24,17,OK
INV004771,2024-02-29,STR08,PRD124,5,2646.0,9,Low
INV004772,2024-02-29,STR08,PRD014,15,939.9,17,OK
INV004773,2024-02-29,STR08,PRD035,110,16869.6,16,OK
INV004774,2024-02-29,STR08,PRD065,114,25484.7,16,OK
INV004775,2024-02-29,STR08,PRD123,57,4721.31,20,OK
INV004776,2024-02-29,STR08,PRD098,17,4634.03,22,OK
INV004777,2024-02-29,STR08,PRD046,144,77924.16,12,OK
INV004778,2024-02-29,STR08,PRD072,149,60513.37,25,OK
INV004779,2024-02-29,STR08,PRD142,7,1918.0,12,Low
INV004780,2024-02-29,STR08,PRD091,45,6415.65,25,OK
INV004781,2024-02-29,STR08,PRD088,8,3020.0,5,Low
INV004782,2024-02-29,STR08,PRD117,47,13715.54,17,OK
INV004783,2024-02-29,STR08,PRD100,60,25641.0,29,OK
INV004784,2024-02-29,STR08,PRD140,146,55685.86,24,OK
INV004785,2024-02-29,STR08,PRD080,52,23505.56,7,OK
INV004786,2024-02-29,STR08,PRD094,39,10335.0,16,OK
INV004787,2024-02-29,STR08,PRD024,135,4997.7,11,OK
INV004788,2024-02-29,STR08,PRD050,30,4377.3,29,OK
INV004789,2024-02-29,STR08,PRD086,150,70581.0,30,OK
INV004790,2024-02-29,STR08,PRD125,142,27445.76,21,OK
INV004791,2024-02-29,STR08,PRD070,61,26952.24,14,OK
INV004792,2024-02-29,STR08,PRD118,136,50791.92,29,OK
INV004793,2024-02-29,STR08,PRD102,40,17620.4,10,OK
INV004794,2024-02-29,STR08,PRD121,72,14327.28,25,OK
INV004795,2024-02-29,STR08,PRD056,77,39189.92,26,OK
INV004796,2024-02-29,STR08,PRD026,137,58230.48,12,OK
INV004797,2024-02-29,STR08,PRD126,133,48345.5,5,OK
INV004798,2024-02-29,STR08,PRD128,138,22422.24,19,OK
INV004799,2024-02-29,STR08,PRD037,36,7120.8,11,OK
INV004800,2024-02-29,STR08,PRD007,46,23281.06,24,OK
INV004801,2024-02-29,STR14,PRD046,136,73595.04,7,OK
INV004802,2024-02-29,STR14,PRD120,102,4271.76,20,OK
INV004803,2024-02-29,STR14,PRD015,21,10956.33,20,OK
INV004804,2024-02-29,STR14,PRD022,25,3872.0,29,OK
INV004805,2024-02-29,STR14,PRD066,68,23736.08,16,OK
INV004806,2024-02-29,STR14,PRD080,101,45655.03,15,OK
INV004807,2024-02-29,STR14,PRD021,5,382.4,7,Low
INV004808,2024-02-29,STR14,PRD027,88,19483.2,20,OK
INV004809,2024-02-29,STR14,PRD131,116,21157.24,26,OK
INV004810,2024-02-29,STR14,PRD072,9,3655.17,12,Low
INV004811,2024-02-29,STR14,PRD117,79,23053.78,7,OK
INV004812,2024-02-29,STR14,PRD116,133,48112.75,15,OK
INV004813,2024-02-29,STR14,PRD057,18,6101.82,26,OK
INV004814,2024-02-29,STR14,PRD018,81,43745.67,15,OK
INV004815,2024-02-29,STR14,PRD126,13,4725.5,26,OK
INV004816,2024-02-29,STR14,PRD035,148,22697.28,18,OK
INV004817,2024-02-29,STR14,PRD055,92,14631.68,17,OK
INV004818,2024-02-29,STR14,PRD119,128,52844.8,16,OK
INV004819,2024-02-29,STR14,PRD062,105,43321.95,9,OK
INV004820,2024-02-29,STR14,PRD084,71,22902.47,20,OK
INV004821,2024-02-29,STR14,PRD073,39,17453.28,20,OK
INV004822,2024-02-29,STR14,PRD068,79,6222.83,22,OK
INV004823,2024-02-29,STR14,PRD090,102,54586.32,7,OK
INV004824,2024-02-29,STR14,PRD065,90,20119.5,30,OK
INV004825,2024-02-29,STR14,PRD082,82,39601.08,10,OK
INV004826,2024-02-29,STR14,PRD047,46,12221.74,12,OK
INV004827,2024-02-29,STR14,PRD150,3,1064.28,6,Low
INV004828,2024-02-29,STR14,PRD064,16,2778.72,16,OK
INV004829,2024-02-29,STR14,PRD050,30,4377.3,21,OK
INV004830,2024-02-29,STR14,PRD127,94,43040.72,13,OK
INV004831,2024-02-29,STR17,PRD068,2,157.54,18,Low
INV004832,2024-02-29,STR17,PRD122,77,7650.72,6,OK
INV004833,2024-02-29,STR17,PRD127,25,11447.0,22,OK
INV004834,2024-02-29,STR17,PRD012,75,4587.0,21,OK
INV004835,2024-02-29,STR17,PRD037,26,5142.8,24,OK
INV004836,2024-02-29,STR17,PRD071,121,21692.88,26,OK
INV004837,2024-02-29,STR17,PRD008,118,26768.3,11,OK
INV004838,2024-02-29,STR17,PRD027,117,25903.8,11,OK
INV004839,2024-02-29,STR17,PRD038,28,8740.76,26,OK
INV004840,2024-02-29,STR17,PRD035,60,9201.6,24,OK
INV004841,2024-02-29,STR17,PRD136,6,1870.26,8,Low
INV004842,2024-02-29,STR17,PRD050,33,4815.03,8,OK
INV004843,2024-02-29,STR17,PRD067,88,12320.88,14,OK
INV004844,2024-02-29,STR17,PRD001,139,58550.97,27,OK
INV004845,2024-02-29,STR17,PRD100,24,10256.4,9,OK
INV004846,2024-02-29,STR17,PRD031,139,12056.86,19,OK
INV004847,2024-02-29,STR17,PRD111,131,28695.55,25,OK
INV004848,2024-02-29,STR17,PRD078,139,56635.55,14,OK
INV004849,2024-02-29,STR17,PRD108,121,32384.44,24,OK
INV004850,2024-02-29,STR17,PRD030,98,43614.9,30,OK
INV004851,2024-02-29,STR17,PRD052,93,39069.3,16,OK
INV004852,2024-02-29,STR17,PRD006,105,45580.5,17,OK
INV004853,2024-02-29,STR17,PRD048,41,4123.37,27,OK
INV004854,2024-02-29,STR17,PRD130,64,2011.52,30,OK
INV004855,2024-02-29,STR17,PRD117,128,37352.96,30,OK
INV004856,2024-02-29,STR17,PRD074,149,40647.2,14,OK
INV004857,2024-02-29,STR17,PRD105,104,21674.64,24,OK
INV004858,2024-02-29,STR17,PRD045,58,19413.18,20,OK
INV004859,2024-02-29,STR17,PRD063,104,45078.8,17,OK
INV004860,2024-02-29,STR17,PRD029,59,15075.09,18,OK
INV004861,2024-02-29,STR04,PRD096,17,8862.78,11,OK
INV004862,2024-02-29,STR04,PRD017,34,1586.78,9,OK
INV004863,2024-02-29,STR04,PRD134,70,26203.1,23,OK
INV004864,2024-02-29,STR04,PRD082,33,15937.02,11,OK
INV004865,2024-02-29,STR04,PRD119,123,50780.55,18,OK
INV004866,2024-02-29,STR04,PRD121,20,3979.8,27,OK
INV004867,2024-02-29,STR04,PRD145,143,67667.6,30,OK
INV004868,2024-02-29,STR04,PRD020,73,32385.72,20,OK
INV004869,2024-02-29,STR04,PRD084,63,20321.91,23,OK
INV004870,2024-02-29,STR04,PRD120,132,5528.16,24,OK
INV004871,2024-02-29,STR04,PRD097,90,20671.2,18,OK
INV004872,2024-02-29,STR04,PRD026,136,57805.44,11,OK
INV004873,2024-02-29,STR04,PRD143,3,547.23,17,Low
INV004874,2024-02-29,STR04,PRD049,45,1918.35,27,OK
INV004875,2024-02-29,STR04,PRD135,11,3434.31,5,OK
INV004876,2024-02-29,STR04,PRD036,61,27038.25,28,OK
INV004877,2024-02-29,STR04,PRD034,7,2658.81,12,Low
INV004878,2024-02-29,STR04,PRD066,9,3141.54,21,Low
INV004879,2024-02-29,STR04,PRD110,134,18039.08,15,OK
INV004880,2024-02-29,STR04,PRD104,26,13050.18,9,OK
INV004881,2024-02-29,STR04,PRD047,59,15675.71,5,OK
INV004882,2024-02-29,STR04,PRD019,8,2537.84,6,Low
INV004883,2024-02-29,STR04,PRD024,90,3331.8,13,OK
INV004884,2024-02-29,STR04,PRD054,12,5990.76,27,OK
INV004885,2024-02-29,STR04,PRD008,24,5444.4,30,OK
INV004886,2024-02-29,STR04,PRD037,24,4747.2,28,OK
INV004887,2024-02-29,STR04,PRD056,44,22394.24,28,OK
INV004888,2024-02-29,STR04,PRD076,107,55821.9,20,OK
INV004889,2024-02-29,STR04,PRD108,15,4014.6,7,OK
INV004890,2024-02-29,STR04,PRD074,90,24552.0,29,OK
INV004891,2024-02-29,STR16,PRD039,8,2585.28,29,Low
INV004892,2024-02-29,STR16,PRD027,25,5535.0,5,OK
INV004893,2024-02-29,STR16,PRD102,58,25549.58,21,OK
INV004894,2024-02-29,STR16,PRD059,13,6043.18,11,OK
INV004895,2024-02-29,STR16,PRD081,35,12690.65,29,OK
INV004896,2024-02-29,STR16,PRD132,105,24322.2,28,OK
INV004897,2024-02-29,STR16,PRD136,139,43327.69,20,OK
INV004898,2024-02-29,STR16,PRD035,89,13649.04,14,OK
INV004899,2024-02-29,STR16,PRD097,108,24805.44,24,OK
INV004900,2024-02-29,STR16,PRD036,10,4432.5,29,OK
INV004901,2024-02-29,STR16,PRD062,108,44559.72,29,OK
INV004902,2024-02-29,STR16,PRD106,54,18775.26,17,OK
INV004903,2024-02-29,STR16,PRD010,58,24732.94,15,OK
INV004904,2024-02-29,STR16,PRD133,3,1217.85,14,Low
INV004905,2024-02-29,STR16,PRD079,102,6913.56,23,OK
INV004906,2024-02-29,STR16,PRD038,43,13423.31,5,OK
INV004907,2024-02-29,STR16,PRD101,74,8860.76,24,OK
INV004908,2024-02-29,STR16,PRD022,90,13939.2,6,OK
INV004909,2024-02-29,STR16,PRD082,38,18351.72,25,OK
INV004910,2024-02-29,STR16,PRD088,13,4907.5,10,OK
INV004911,2024-02-29,STR16,PRD040,75,26075.25,9,OK
INV004912,2024-02-29,STR16,PRD071,73,13087.44,18,OK
INV004913,2024-02-29,STR16,PRD042,129,43954.17,14,OK
INV004914,2024-02-29,STR16,PRD072,7,2842.91,28,Low
INV004915,2024-02-29,STR16,PRD096,148,77158.32,8,OK
INV004916,2024-02-29,STR16,PRD143,131,23895.71,20,OK
INV004917,2024-02-29,STR16,PRD125,131,25319.68,19,OK
INV004918,2024-02-29,STR16,PRD067,38,5320.38,7,OK
INV004919,2024-02-29,STR16,PRD055,131,20834.24,13,OK
INV004920,2024-02-29,STR16,PRD009,13,6842.81,15,OK
INV004921,2024-02-29,STR06,PRD114,35,9427.95,16,OK
INV004922,2024-02-29,STR06,PRD148,102,32881.74,7,OK
INV004923,2024-02-29,STR06,PRD096,106,55262.04,25,OK
INV004924,2024-02-29,STR06,PRD041,141,19208.43,16,OK
INV004925,2024-02-29,STR06,PRD094,114,30210.0,19,OK
INV004926,2024-02-29,STR06,PRD140,28,10679.48,16,OK
INV004927,2024-02-29,STR06,PRD078,22,8963.9,16,OK
INV004928,2024-02-29,STR06,PRD104,66,33127.38,7,OK
INV004929,2024-02-29,STR06,PRD057,24,8135.76,23,OK
INV004930,2024-02-29,STR06,PRD012,39,2385.24,22,OK
INV004931,2024-02-29,STR06,PRD088,12,4530.0,23,OK
INV004932,2024-02-29,STR06,PRD075,105,28780.5,29,OK
INV004933,2024-02-29,STR06,PRD127,34,15567.92,7,OK
INV004934,2024-02-29,STR06,PRD084,145,46772.65,30,OK
INV004935,2024-02-29,STR06,PRD073,78,34906.56,14,OK
INV004936,2024-02-29,STR06,PRD037,102,20175.6,24,OK
INV004937,2024-02-29,STR06,PRD011,26,6005.48,10,OK
