ReturnID,SalesID,ReturnDate,ProductID,StoreID,CustomerID,ReturnQuantity,RefundAmount,ReturnReason
RET00616,SAL14156,2023-10-10,PRD003,STR11,CUS0572,1,312.4,Performance Issues
RET00617,SAL04984,2025-06-05,PRD090,STR05,CUS0447,1,2074.9,Wrong Item
RET00618,SAL03381,2023-06-02,PRD080,STR01,CUS0103,1,842.49,Performance Issues
RET00619,SAL11721,2022-05-23,PRD009,STR03,CUS0378,1,890.99,Performance Issues
RET00620,SAL12116,2022-07-10,PRD052,STR02,CUS0571,1,623.41,Damaged
RET00621,SAL06780,2025-03-16,PRD117,STR05,CUS0387,1,408.97,Performance Issues
RET00622,SAL06948,2024-03-03,PRD046,STR10,CUS0481,1,882.33,Wrong Item
RET00623,SAL11782,2025-02-27,PRD003,STR20,CUS0669,1,395.45,Defective
RET00624,SAL11048,2025-01-16,PRD035,STR15,CUS0425,1,361.27,Performance Issues
RET00625,SAL00128,2024-04-05,PRD071,STR03,CUS0575,1,188.65,Performance Issues
RET00626,SAL13996,2023-01-10,PRD015,STR11,CUS0416,1,2492.96,Damaged
RET00627,SAL01338,2022-09-18,PRD116,STR09,CUS0107,2,1961.49,Performance Issues
RET00628,SAL04435,2025-03-26,PRD110,STR08,CUS0112,1,106.09,Wrong Item
RET00629,SAL10921,2023-03-06,PRD029,STR08,CUS0666,1,574.22,Performance Issues
RET00630,SAL14219,2023-04-23,PRD145,STR18,CUS0300,1,616.0,Not as Described
RET00631,SAL14454,2023-02-25,PRD027,STR19,CUS0258,2,758.5,Wrong Item
RET00632,SAL00246,2023-07-26,PRD029,STR09,CUS0649,1,830.66,Damaged
RET00633,SAL08636,2025-05-10,PRD012,STR13,CUS0360,1,228.05,Defective
RET00634,SAL05874,2025-04-28,PRD051,STR15,CUS0591,1,308.06,Defective
RET00635,SAL11143,2025-02-02,PRD032,STR15,CUS0510,1,1686.82,Not as Described
RET00636,SAL11501,2022-03-28,PRD061,STR14,CUS0677,1,978.93,Changed Mind
RET00637,SAL01845,2024-03-21,PRD061,STR10,CUS0544,1,1260.53,Defective
RET00638,SAL01383,2022-07-18,PRD136,STR03,CUS0328,1,254.2,Not as Described
RET00639,SAL12011,2022-03-24,PRD001,STR06,CUS0776,1,665.11,Damaged
RET00640,SAL11236,2024-07-26,PRD077,STR14,CUS0421,1,438.56,Wrong Item
RET00641,SAL03428,2024-06-24,PRD100,STR02,CUS0392,1,1136.08,Performance Issues
RET00642,SAL14058,2022-12-15,PRD009,STR12,CUS0546,1,4537.24,Changed Mind
RET00643,SAL03373,2023-01-17,PRD117,STR07,CUS0368,2,1533.6,Wrong Item
RET00644,SAL03559,2024-02-07,PRD065,STR06,CUS0431,1,622.21,Defective
RET00645,SAL06543,2023-05-10,PRD042,STR06,CUS0707,1,485.06,Defective
RET00646,SAL06438,2025-05-12,PRD065,STR16,CUS0270,1,817.84,Damaged
RET00647,SAL12001,2025-03-08,PRD139,STR09,CUS0573,2,632.09,Defective
RET00648,SAL14654,2022-04-15,PRD091,STR10,CUS0652,1,297.71,Performance Issues
RET00649,SAL06192,2022-07-15,PRD098,STR03,CUS0227,1,528.41,Defective
RET00650,SAL03217,2023-01-19,PRD081,STR16,CUS0271,1,207.97,Wrong Item
RET00651,SAL01147,2025-04-11,PRD021,STR06,CUS0129,1,268.39,Changed Mind
RET00652,SAL11696,2025-05-07,PRD023,STR08,CUS0704,1,120.86,Not as Described
RET00653,SAL14418,2025-06-06,PRD135,STR12,CUS0556,1,1048.64,Defective
RET00654,SAL11702,2022-03-02,PRD080,STR15,CUS0615,1,2186.5,Damaged
RET00655,SAL05339,2024-06-21,PRD130,STR06,CUS0593,1,39.84,Defective
RET00656,SAL10014,2022-08-09,PRD061,STR14,CUS0431,1,1510.94,Changed Mind
RET00657,SAL05054,2024-08-01,PRD012,STR15,CUS0171,4,337.37,Performance Issues
RET00658,SAL01785,2022-08-24,PRD031,STR16,CUS0419,2,693.65,Damaged
RET00659,SAL08559,2022-10-11,PRD109,STR18,CUS0500,3,2037.34,Damaged
RET00660,SAL03520,2023-07-22,PRD061,STR16,CUS0233,1,771.58,Defective
RET00661,SAL09086,2022-06-26,PRD084,STR17,CUS0117,1,1323.48,Not as Described
RET00662,SAL10922,2024-10-03,PRD116,STR03,CUS0436,1,750.9,Performance Issues
RET00663,SAL01696,2022-12-07,PRD115,STR15,CUS0071,1,521.97,Not as Described
RET00664,SAL01648,2024-02-29,PRD086,STR13,CUS0315,1,1613.25,Wrong Item
RET00665,SAL10016,2022-09-16,PRD079,STR14,CUS0001,1,45.04,Damaged
RET00666,SAL05127,2022-05-20,PRD014,STR07,CUS0423,1,58.93,Defective
RET00667,SAL03499,2022-05-16,PRD064,STR04,CUS0131,2,1104.26,Changed Mind
RET00668,SAL01001,2024-12-21,PRD114,STR18,CUS0302,1,513.35,Changed Mind
RET00669,SAL02258,2022-03-30,PRD096,STR11,CUS0355,1,1094.57,Wrong Item
RET00670,SAL13467,2022-03-04,PRD148,STR10,CUS0655,1,656.89,Changed Mind
RET00671,SAL14832,2023-06-15,PRD095,STR04,CUS0522,2,719.61,Changed Mind
RET00672,SAL05638,2022-10-02,PRD115,STR10,CUS0506,1,440.88,Performance Issues
RET00673,SAL12271,2024-09-13,PRD073,STR05,CUS0011,2,1737.62,Damaged
RET00674,SAL14150,2023-05-24,PRD069,STR14,CUS0253,2,2975.4,Performance Issues
RET00675,SAL02032,2025-06-07,PRD008,STR15,CUS0108,1,934.3,Performance Issues
RET00676,SAL13990,2022-04-17,PRD042,STR07,CUS0068,1,454.25,Changed Mind
RET00677,SAL02837,2025-08-15,PRD089,STR18,CUS0246,1,1322.1,Performance Issues
RET00678,SAL12545,2023-03-28,PRD021,STR17,CUS0668,1,267.62,Performance Issues
RET00679,SAL09953,2023-08-15,PRD015,STR10,CUS0649,1,1314.54,Changed Mind
RET00680,SAL09589,2022-06-22,PRD058,STR05,CUS0042,1,47.07,Changed Mind
RET00681,SAL01013,2025-04-30,PRD003,STR11,CUS0076,1,447.39,Wrong Item
RET00682,SAL03920,2024-11-20,PRD019,STR16,CUS0703,1,1365.45,Performance Issues
RET00683,SAL05099,2023-09-04,PRD043,STR18,CUS0325,1,401.03,Performance Issues
RET00684,SAL09184,2023-06-05,PRD001,STR05,CUS0768,1,597.94,Not as Described
RET00685,SAL01706,2022-05-30,PRD045,STR06,CUS0494,1,284.37,Wrong Item
RET00686,SAL00186,2024-12-20,PRD062,STR15,CUS0323,1,1125.39,Damaged
RET00687,SAL12398,2022-05-07,PRD003,STR18,CUS0444,1,304.67,Not as Described
RET00688,SAL09896,2022-09-20,PRD064,STR01,CUS0542,1,302.74,Damaged
RET00689,SAL00321,2024-08-09,PRD050,STR19,CUS0186,1,192.5,Not as Described
RET00690,SAL07378,2022-11-24,PRD146,STR18,CUS0347,3,3904.37,Changed Mind
RET00691,SAL13223,2024-11-18,PRD030,STR02,CUS0394,1,858.13,Wrong Item
RET00692,SAL09045,2022-12-14,PRD067,STR01,CUS0335,1,175.55,Performance Issues
RET00693,SAL08427,2023-08-06,PRD014,STR04,CUS0081,2,251.11,Performance Issues
RET00694,SAL06517,2025-01-27,PRD101,STR06,CUS0720,3,466.48,Performance Issues
RET00695,SAL11459,2024-05-12,PRD096,STR07,CUS0285,1,1591.77,Defective
RET00696,SAL06621,2023-06-05,PRD121,STR10,CUS0467,1,612.7,Changed Mind
RET00697,SAL02434,2022-11-20,PRD099,STR11,CUS0519,1,219.16,Not as Described
RET00698,SAL12239,2025-02-14,PRD103,STR04,CUS0069,1,990.92,Damaged
RET00699,SAL04495,2022-10-18,PRD071,STR14,CUS0721,1,189.58,Performance Issues
RET00700,SAL07953,2023-10-11,PRD016,STR09,CUS0149,1,1604.38,Changed Mind
RET00701,SAL06964,2024-09-30,PRD087,STR08,CUS0697,1,58.18,Performance Issues
RET00702,SAL00252,2022-06-20,PRD051,STR05,CUS0529,1,533.02,Not as Described
RET00703,SAL08588,2022-09-04,PRD119,STR01,CUS0166,1,959.01,Performance Issues
RET00704,SAL02304,2022-05-05,PRD149,STR13,CUS0438,1,574.94,Changed Mind
RET00705,SAL00469,2022-09-09,PRD118,STR01,CUS0115,1,711.28,Changed Mind
RET00706,SAL07529,2022-12-25,PRD017,STR12,CUS0794,2,128.23,Defective
RET00707,SAL08949,2024-03-27,PRD015,STR12,CUS0084,2,1303.23,Not as Described
RET00708,SAL14655,2025-06-11,PRD079,STR13,CUS0483,1,67.79,Performance Issues
RET00709,SAL14814,2024-02-15,PRD096,STR03,CUS0498,2,2454.55,Wrong Item
RET00710,SAL05240,2023-09-06,PRD095,STR12,CUS0252,1,214.03,Changed Mind
RET00711,SAL07840,2024-06-18,PRD039,STR11,CUS0413,1,511.96,Changed Mind
RET00712,SAL02663,2024-09-24,PRD107,STR04,CUS0321,1,1406.2,Not as Described
RET00713,SAL03550,2023-09-05,PRD037,STR02,CUS0533,1,238.17,Not as Described
RET00714,SAL10697,2023-08-16,PRD011,STR09,CUS0535,2,986.09,Defective
RET00715,SAL07127,2025-02-17,PRD082,STR19,CUS0209,1,626.07,Wrong Item
RET00716,SAL06044,2025-07-01,PRD028,STR15,CUS0042,1,208.66,Defective
RET00717,SAL12693,2025-08-08,PRD021,STR16,CUS0607,1,391.21,Defective
RET00718,SAL08215,2023-08-30,PRD147,STR07,CUS0347,1,248.64,Defective
RET00719,SAL14733,2024-04-26,PRD134,STR10,CUS0312,1,335.88,Defective
RET00720,SAL12755,2022-11-25,PRD017,STR13,CUS0701,1,42.07,Performance Issues
RET00721,SAL03124,2023-08-31,PRD134,STR04,CUS0347,1,344.3,Changed Mind
RET00722,SAL06961,2022-12-17,PRD094,STR13,CUS0480,1,717.55,Defective
RET00723,SAL11805,2024-08-19,PRD131,STR09,CUS0648,1,212.57,Damaged
RET00724,SAL07472,2022-06-07,PRD068,STR07,CUS0742,1,146.47,Defective
RET00725,SAL06960,2024-02-03,PRD141,STR18,CUS0185,1,704.75,Changed Mind
RET00726,SAL09049,2023-09-10,PRD091,STR06,CUS0132,1,167.46,Damaged
RET00727,SAL00463,2022-09-19,PRD090,STR09,CUS0016,1,2159.39,Changed Mind
RET00728,SAL04906,2022-09-29,PRD104,STR03,CUS0269,1,578.97,Performance Issues
RET00729,SAL04248,2023-03-01,PRD109,STR06,CUS0366,1,2385.52,Changed Mind
RET00730,SAL10655,2023-06-11,PRD143,STR18,CUS0115,1,201.49,Defective
RET00731,SAL02350,2023-07-02,PRD089,STR14,CUS0114,1,1853.21,Changed Mind
RET00732,SAL03052,2022-09-20,PRD072,STR08,CUS0749,1,806.07,Defective
RET00733,SAL08128,2024-01-19,PRD117,STR12,CUS0301,1,321.18,Defective
RET00734,SAL09997,2024-07-29,PRD028,STR20,CUS0464,1,207.75,Wrong Item
RET00735,SAL11781,2023-06-26,PRD028,STR02,CUS0514,2,376.79,Performance Issues
RET00736,SAL11768,2024-07-03,PRD023,STR11,CUS0626,1,167.12,Wrong Item
RET00737,SAL10061,2024-11-15,PRD078,STR04,CUS0299,1,934.28,Damaged
RET00738,SAL04367,2022-06-30,PRD133,STR09,CUS0587,1,285.04,Wrong Item
RET00739,SAL14067,2024-10-23,PRD116,STR20,CUS0751,1,684.5,Performance Issues
RET00740,SAL12935,2023-12-08,PRD133,STR11,CUS0108,1,1153.55,Defective
RET00741,SAL05776,2025-03-30,PRD129,STR06,CUS0260,1,408.97,Defective
RET00742,SAL10731,2023-05-27,PRD037,STR16,CUS0206,1,789.46,Defective
RET00743,SAL01763,2024-06-27,PRD015,STR01,CUS0604,1,522.55,Defective
RET00744,SAL07982,2023-06-22,PRD127,STR06,CUS0520,2,1050.46,Damaged
RET00745,SAL10479,2024-06-12,PRD004,STR13,CUS0605,3,1694.41,Performance Issues
RET00746,SAL04628,2025-06-14,PRD124,STR04,CUS0267,1,642.56,Damaged
RET00747,SAL09909,2024-06-12,PRD010,STR16,CUS0274,1,808.1,Performance Issues
RET00748,SAL04017,2025-06-07,PRD086,STR15,CUS0673,1,2398.42,Damaged
RET00749,SAL14111,2022-04-06,PRD139,STR16,CUS0211,1,138.39,Changed Mind
RET00750,SAL10314,2025-04-22,PRD019,STR06,CUS0028,1,519.81,Wrong Item
RET00751,SAL04811,2025-02-23,PRD003,STR06,CUS0356,2,817.12,Defective
RET00752,SAL14101,2025-04-17,PRD070,STR12,CUS0529,1,1139.12,Damaged
RET00753,SAL00374,2022-02-20,PRD025,STR14,CUS0272,1,380.31,Performance Issues
RET00754,SAL04708,2025-01-24,PRD093,STR20,CUS0363,1,46.1,Wrong Item
RET00755,SAL04040,2025-01-15,PRD056,STR15,CUS0310,1,640.84,Wrong Item
RET00756,SAL11951,2024-10-27,PRD044,STR14,CUS0343,1,84.8,Defective
RET00757,SAL07751,2022-07-20,PRD002,STR05,CUS0236,1,987.76,Changed Mind
RET00758,SAL07233,2024-05-23,PRD033,STR09,CUS0664,1,343.69,Performance Issues
RET00759,SAL12162,2022-08-16,PRD039,STR11,CUS0064,2,1786.44,Not as Described
RET00760,SAL01946,2022-09-14,PRD120,STR18,CUS0280,2,174.03,Defective
RET00761,SAL09346,2025-02-19,PRD105,STR07,CUS0636,1,611.16,Defective
RET00762,SAL02800,2024-03-14,PRD095,STR02,CUS0302,1,546.39,Defective
RET00763,SAL05256,2024-06-02,PRD123,STR10,CUS0480,1,376.59,Performance Issues
RET00764,SAL02601,2024-01-23,PRD101,STR08,CUS0514,1,133.9,Performance Issues
RET00765,SAL02968,2024-05-30,PRD075,STR11,CUS0765,1,291.53,Wrong Item
RET00766,SAL01134,2025-06-28,PRD077,STR20,CUS0543,1,744.91,Wrong Item
RET00767,SAL11382,2024-03-01,PRD051,STR17,CUS0767,1,369.06,Defective
RET00768,SAL00108,2024-09-20,PRD106,STR11,CUS0236,1,485.36,Wrong Item
RET00769,SAL05806,2024-02-01,PRD087,STR17,CUS0606,1,236.43,Changed Mind
RET00770,SAL00580,2025-04-19,PRD070,STR11,CUS0036,1,947.86,Damaged
RET00771,SAL12354,2024-12-17,PRD094,STR13,CUS0142,1,683.24,Performance Issues
RET00772,SAL05997,2023-11-28,PRD138,STR06,CUS0085,1,2111.05,Changed Mind
RET00773,SAL07844,2024-12-30,PRD017,STR18,CUS0052,1,75.51,Performance Issues
RET00774,SAL12814,2023-11-29,PRD143,STR10,CUS0265,1,305.23,Not as Described
RET00775,SAL01467,2025-04-01,PRD008,STR19,CUS0142,1,453.39,Changed Mind
RET00776,SAL00908,2022-03-10,PRD049,STR13,CUS0749,1,54.07,Changed Mind
RET00777,SAL13127,2024-03-12,PRD067,STR14,CUS0337,1,279.94,Damaged
RET00778,SAL09460,2025-08-13,PRD126,STR13,CUS0507,1,344.1,Wrong Item
RET00779,SAL09685,2024-07-02,PRD037,STR04,CUS0367,1,438.11,Not as Described
RET00780,SAL09226,2024-02-04,PRD067,STR19,CUS0025,1,557.02,Wrong Item
RET00781,SAL08341,2025-03-29,PRD129,STR03,CUS0675,1,400.67,Damaged
RET00782,SAL02009,2023-02-02,PRD101,STR10,CUS0439,1,169.17,Performance Issues
RET00783,SAL10964,2022-05-07,PRD143,STR19,CUS0407,6,2168.91,Changed Mind
RET00784,SAL04755,2022-08-11,PRD074,STR16,CUS0582,1,1014.88,Damaged
RET00785,SAL03436,2024-09-28,PRD053,STR19,CUS0162,2,328.35,Changed Mind
RET00786,SAL10937,2022-09-28,PRD027,STR16,CUS0724,1,846.46,Damaged
RET00787,SAL04614,2023-01-09,PRD059,STR08,CUS0316,1,1932.56,Changed Mind
RET00788,SAL10750,2022-08-08,PRD006,STR13,CUS0012,2,2691.94,Not as Described
RET00789,SAL11028,2023-11-02,PRD138,STR09,CUS0597,1,726.91,Damaged
RET00790,SAL14054,2022-10-12,PRD048,STR17,CUS0718,2,242.98,Defective
RET00791,SAL02217,2023-05-17,PRD098,STR17,CUS0102,1,393.32,Wrong Item
RET00792,SAL03926,2022-02-25,PRD024,STR14,CUS0036,1,67.78,Changed Mind
RET00793,SAL10904,2024-10-17,PRD109,STR10,CUS0419,1,1632.91,Defective
RET00794,SAL01115,2024-09-07,PRD092,STR02,CUS0620,1,188.46,Not as Described
RET00795,SAL11886,2025-03-22,PRD082,STR12,CUS0243,1,1262.56,Damaged
RET00796,SAL04617,2023-02-20,PRD048,STR03,CUS0757,1,85.43,Damaged
RET00797,SAL08645,2024-09-10,PRD119,STR16,CUS0375,1,848.17,Wrong Item
RET00798,SAL08944,2025-07-19,PRD031,STR16,CUS0575,1,126.47,Damaged
RET00799,SAL06084,2023-10-10,PRD058,STR12,CUS0510,1,156.02,Changed Mind
RET00800,SAL02729,2023-02-22,PRD132,STR12,CUS0478,3,708.76,Performance Issues
RET00801,SAL14430,2024-04-21,PRD103,STR01,CUS0442,1,1823.13,Performance Issues
RET00802,SAL08627,2022-02-10,PRD067,STR06,CUS0277,1,147.13,Wrong Item
RET00803,SAL00679,2024-11-12,PRD104,STR02,CUS0773,1,1402.66,Defective
RET00804,SAL08762,2025-07-09,PRD027,STR05,CUS0356,1,399.23,Not as Described
RET00805,SAL03657,2024-12-28,PRD108,STR11,CUS0225,1,430.52,Defective
RET00806,SAL03962,2025-07-30,PRD009,STR11,CUS0517,1,1596.66,Performance Issues
RET00807,SAL14917,2025-09-02,PRD078,STR20,CUS0112,1,555.84,Defective
RET00808,SAL08045,2023-06-07,PRD008,STR01,CUS0488,1,777.94,Defective
RET00809,SAL11677,2023-01-20,PRD109,STR01,CUS0302,3,4089.78,Performance Issues
RET00810,SAL13184,2022-09-12,PRD142,STR20,CUS0240,1,523.12,Defective
RET00811,SAL08953,2025-06-20,PRD071,STR18,CUS0500,1,144.77,Damaged
RET00812,SAL06609,2023-12-08,PRD084,STR11,CUS0243,1,429.43,Changed Mind
RET00813,SAL05006,2025-07-07,PRD016,STR05,CUS0719,1,765.91,Changed Mind
RET00814,SAL14003,2025-08-15,PRD112,STR20,CUS0023,1,445.46,Not as Described
RET00815,SAL10949,2023-03-29,PRD026,STR20,CUS0736,1,1326.98,Performance Issues
RET00816,SAL12185,2023-08-16,PRD105,STR20,CUS0753,3,815.5,Defective
RET00817,SAL04982,2024-01-15,PRD109,STR19,CUS0788,1,510.36,Damaged
RET00818,SAL05667,2022-05-27,PRD133,STR17,CUS0332,1,1226.98,Wrong Item
RET00819,SAL07069,2024-01-06,PRD025,STR18,CUS0234,1,387.49,Not as Described
RET00820,SAL13600,2024-07-12,PRD130,STR02,CUS0294,1,75.28,Wrong Item
RET00821,SAL00990,2023-02-22,PRD004,STR20,CUS0148,1,1346.97,Damaged
RET00822,SAL11074,2025-08-27,PRD076,STR08,CUS0134,1,702.35,Defective
RET00823,SAL10117,2023-01-27,PRD058,STR06,CUS0539,1,51.18,Not as Described
RET00824,SAL12904,2025-01-22,PRD040,STR06,CUS0232,2,1038.72,Damaged
RET00825,SAL13916,2025-04-15,PRD030,STR01,CUS0075,1,333.92,Wrong Item
RET00826,SAL01303,2024-02-13,PRD049,STR03,CUS0115,1,89.08,Damaged
RET00827,SAL09368,2022-12-05,PRD071,STR08,CUS0627,2,627.68,Damaged
RET00828,SAL14172,2025-01-10,PRD146,STR05,CUS0118,2,2741.82,Damaged
RET00829,SAL13187,2023-04-03,PRD015,STR18,CUS0417,3,2473.1,Wrong Item
RET00830,SAL10330,2022-10-20,PRD100,STR10,CUS0248,1,796.68,Defective
RET00831,SAL03244,2024-06-27,PRD138,STR19,CUS0324,1,564.11,Wrong Item
RET00832,SAL09744,2022-07-24,PRD142,STR13,CUS0563,2,1570.89,Defective
RET00833,SAL11927,2023-04-21,PRD106,STR17,CUS0123,1,374.5,Performance Issues
RET00834,SAL01332,2025-05-02,PRD034,STR04,CUS0557,1,698.52,Damaged
RET00835,SAL07149,2022-10-04,PRD025,STR07,CUS0615,2,861.44,Changed Mind
RET00836,SAL11920,2024-07-25,PRD110,STR19,CUS0246,1,178.62,Performance Issues
RET00837,SAL08554,2025-01-02,PRD143,STR15,CUS0229,1,225.76,Damaged
RET00838,SAL01691,2023-03-04,PRD056,STR08,CUS0375,1,2214.57,Damaged
RET00839,SAL08277,2024-01-22,PRD149,STR12,CUS0290,1,530.95,Changed Mind
RET00840,SAL04756,2024-07-06,PRD106,STR01,CUS0461,2,1076.97,Not as Described
RET00841,SAL06589,2024-01-07,PRD065,STR15,CUS0182,1,215.66,Wrong Item
RET00842,SAL01504,2024-06-22,PRD002,STR02,CUS0779,1,1451.89,Performance Issues
RET00843,SAL03919,2025-05-19,PRD131,STR10,CUS0264,1,234.62,Wrong Item
RET00844,SAL02591,2023-07-13,PRD011,STR18,CUS0184,1,315.96,Not as Described
RET00845,SAL00537,2025-02-12,PRD132,STR08,CUS0745,3,854.83,Not as Described
RET00846,SAL10427,2024-04-12,PRD086,STR04,CUS0550,1,1682.1,Damaged
RET00847,SAL10179,2023-07-07,PRD068,STR10,CUS0226,1,426.75,Performance Issues
RET00848,SAL00939,2025-01-13,PRD042,STR12,CUS0780,1,505.09,Defective
RET00849,SAL09562,2022-07-27,PRD078,STR02,CUS0126,1,762.28,Wrong Item
RET00850,SAL00160,2024-07-11,PRD004,STR06,CUS0630,1,435.87,Defective
RET00851,SAL11235,2022-07-04,PRD080,STR06,CUS0380,1,704.61,Defective
RET00852,SAL14848,2024-09-14,PRD132,STR18,CUS0417,1,584.38,Wrong Item
RET00853,SAL03900,2022-11-27,PRD124,STR10,CUS0252,3,1451.25,Defective
RET00854,SAL05379,2023-04-24,PRD060,STR15,CUS0581,1,1164.59,Not as Described
RET00855,SAL10337,2025-05-07,PRD063,STR04,CUS0554,1,429.24,Performance Issues
RET00856,SAL10393,2023-02-27,PRD007,STR02,CUS0461,1,963.67,Defective
RET00857,SAL09848,2023-12-03,PRD126,STR07,CUS0230,1,661.99,Performance Issues
RET00858,SAL03439,2023-11-12,PRD098,STR12,CUS0093,3,1835.51,Damaged
RET00859,SAL11246,2023-01-11,PRD046,STR19,CUS0250,1,615.38,Defective
RET00860,SAL00539,2022-10-10,PRD031,STR02,CUS0619,1,259.84,Changed Mind
RET00861,SAL03330,2023-06-21,PRD022,STR10,CUS0703,2,562.11,Not as Described
RET00862,SAL10575,2024-07-02,PRD138,STR08,CUS0680,1,798.12,Defective
RET00863,SAL05109,2023-03-01,PRD147,STR19,CUS0746,1,262.03,Not as Described
RET00864,SAL02881,2023-03-13,PRD017,STR04,CUS0733,1,34.67,Performance Issues
RET00865,SAL05101,2024-12-30,PRD086,STR19,CUS0109,1,3615.07,Performance Issues
RET00866,SAL13063,2022-10-13,PRD095,STR14,CUS0079,1,280.3,Changed Mind
RET00867,SAL05553,2023-02-14,PRD003,STR08,CUS0604,1,259.39,Changed Mind
RET00868,SAL07578,2024-11-02,PRD082,STR13,CUS0207,3,3060.66,Defective
RET00869,SAL05195,2022-11-09,PRD074,STR09,CUS0519,1,586.91,Damaged
RET00870,SAL14604,2024-09-02,PRD144,STR14,CUS0194,1,596.25,Changed Mind
RET00871,SAL07045,2024-03-09,PRD144,STR14,CUS0076,1,331.06,Performance Issues
RET00872,SAL01614,2023-09-25,PRD143,STR04,CUS0697,1,249.8,Defective
RET00873,SAL06013,2024-05-08,PRD110,STR18,CUS0112,1,143.5,Performance Issues
RET00874,SAL14389,2022-05-03,PRD150,STR18,CUS0252,1,378.53,Not as Described
RET00875,SAL02664,2025-07-03,PRD031,STR09,CUS0203,1,245.35,Changed Mind
RET00876,SAL00247,2024-08-29,PRD044,STR18,CUS0009,1,44.29,Performance Issues
RET00877,SAL01997,2024-02-04,PRD025,STR11,CUS0713,1,266.76,Damaged
RET00878,SAL02492,2025-01-19,PRD108,STR18,CUS0699,3,2052.97,Changed Mind
RET00879,SAL04399,2022-10-29,PRD138,STR03,CUS0306,1,575.42,Performance Issues
RET00880,SAL03804,2022-06-02,PRD057,STR10,CUS0002,1,1800.08,Defective
RET00881,SAL04895,2025-05-25,PRD087,STR14,CUS0733,1,86.17,Damaged
RET00882,SAL04763,2022-03-18,PRD043,STR14,CUS0558,1,75.51,Not as Described
RET00883,SAL05239,2024-06-17,PRD049,STR15,CUS0553,1,69.34,Changed Mind
RET00884,SAL14800,2022-10-16,PRD074,STR09,CUS0120,2,978.58,Not as Described
RET00885,SAL02235,2023-06-04,PRD043,STR06,CUS0713,1,118.86,Not as Described
RET00886,SAL00053,2024-02-13,PRD008,STR11,CUS0656,2,1185.5,Performance Issues
RET00887,SAL06135,2023-02-04,PRD090,STR13,CUS0421,1,658.45,Changed Mind
RET00888,SAL03240,2022-03-25,PRD004,STR05,CUS0092,2,2132.36,Wrong Item
RET00889,SAL09160,2023-04-26,PRD105,STR04,CUS0294,1,999.0,Damaged
RET00890,SAL07884,2023-07-26,PRD068,STR16,CUS0501,1,81.05,Changed Mind
RET00891,SAL11823,2023-08-10,PRD002,STR15,CUS0712,1,1997.59,Not as Described
RET00892,SAL08508,2022-05-09,PRD114,STR14,CUS0260,1,343.31,Defective
RET00893,SAL03649,2024-09-14,PRD125,STR11,CUS0236,1,243.31,Defective
RET00894,SAL01761,2024-07-05,PRD125,STR19,CUS0172,1,410.18,Not as Described
RET00895,SAL05564,2025-01-16,PRD100,STR17,CUS0336,1,738.09,Changed Mind
RET00896,SAL14872,2025-06-20,PRD006,STR08,CUS0646,1,1074.43,Defective
RET00897,SAL12364,2023-11-20,PRD146,STR04,CUS0440,1,982.49,Wrong Item
RET00898,SAL07309,2024-12-05,PRD056,STR05,CUS0320,1,1753.43,Wrong Item
RET00899,SAL09006,2024-02-15,PRD044,STR19,CUS0193,1,67.74,Changed Mind
RET00900,SAL04608,2022-12-11,PRD062,STR20,CUS0086,1,315.27,Changed Mind
RET00901,SAL12750,2024-10-19,PRD146,STR16,CUS0760,1,1842.73,Changed Mind
RET00902,SAL09902,2023-10-09,PRD087,STR03,CUS0024,1,146.41,Damaged
RET00903,SAL11263,2022-06-23,PRD113,STR13,CUS0276,1,207.78,Performance Issues
RET00904,SAL13517,2025-06-14,PRD022,STR15,CUS0800,1,247.27,Defective
RET00905,SAL14522,2023-07-19,PRD111,STR18,CUS0616,1,348.5,Performance Issues
RET00906,SAL11577,2023-11-03,PRD110,STR17,CUS0762,1,567.14,Defective
RET00907,SAL12290,2023-03-20,PRD067,STR08,CUS0486,1,243.15,Damaged
RET00908,SAL12154,2023-11-12,PRD012,STR11,CUS0675,1,167.84,Wrong Item
RET00909,SAL04993,2022-09-25,PRD081,STR15,CUS0037,1,659.74,Performance Issues
RET00910,SAL04458,2024-08-28,PRD043,STR08,CUS0759,2,257.22,Not as Described
RET00911,SAL05929,2022-09-18,PRD066,STR11,CUS0465,1,1165.66,Changed Mind
RET00912,SAL13822,2022-09-08,PRD121,STR04,CUS0739,1,347.19,Changed Mind
RET00913,SAL01476,2024-05-20,PRD075,STR06,CUS0380,2,1258.73,Defective
RET00914,SAL04416,2022-06-26,PRD067,STR08,CUS0754,1,210.34,Performance Issues
RET00915,SAL08979,2023-05-03,PRD133,STR08,CUS0239,1,593.86,Defective
RET00916,SAL03326,2025-08-14,PRD002,STR14,CUS0400,1,1322.73,Damaged
RET00917,SAL06130,2022-11-03,PRD102,STR07,CUS0649,1,276.32,Damaged
RET00918,SAL03482,2023-09-16,PRD026,STR09,CUS0028,3,1796.58,Wrong Item
RET00919,SAL05557,2023-08-13,PRD056,STR13,CUS0419,1,2247.57,Defective
RET00920,SAL03689,2023-10-30,PRD048,STR13,CUS0426,2,195.0,Damaged
RET00921,SAL13811,2025-05-27,PRD078,STR11,CUS0462,1,468.84,Performance Issues
RET00922,SAL05318,2022-11-03,PRD061,STR19,CUS0193,2,3989.56,Changed Mind
RET00923,SAL02543,2024-04-21,PRD076,STR14,CUS0383,1,878.31,Changed Mind
