ReturnID,SalesID,ReturnDate,ProductID,StoreID,CustomerID,ReturnQuantity,RefundAmount,ReturnReason
RET0616,SAL05156,2024-02-15,PRD029,ST16,CUS0321,1,212.69,Changed Mind
RET0617,SAL02343,2025-02-10,PRD071,ST06,CUS0189,1,566.21,Performance Issues
RET0618,SAL11500,2024-03-20,PRD006,ST02,CUS0288,1,516.17,Defective
RET0619,SAL09789,2023-03-24,PRD085,ST05,CUS0037,1,395.19,Damaged
RET0620,SAL07851,2024-08-01,PRD072,ST13,CUS0245,1,110.06,Wrong Item
RET0621,SAL05486,2024-09-28,PRD104,ST10,CUS0544,1,448.82,Changed Mind
RET0622,SAL03130,2023-05-23,PRD064,ST17,CUS0210,2,118.38,Damaged
RET0623,SAL05007,2023-04-16,PRD108,ST01,CUS0527,1,152.95,Defective
RET0624,SAL03674,2024-02-15,PRD024,ST09,CUS0270,1,953.29,Damaged
RET0625,SAL07075,2024-06-20,PRD083,ST11,CUS0127,1,640.91,Performance Issues
RET0626,SAL03232,2024-02-02,PRD104,ST17,CUS0123,1,741.89,Defective
RET0627,SAL09993,2024-08-08,PRD025,ST05,CUS0456,1,509.11,Wrong Item
RET0628,SAL04201,2023-08-17,PRD060,ST11,CUS0082,2,160.1,Damaged
RET0629,SAL05228,2024-12-25,PRD080,ST06,CUS0156,1,698.17,Damaged
RET0630,SAL06892,2024-02-16,PRD058,ST07,CUS0408,1,127.89,Defective
RET0631,SAL06213,2023-04-26,PRD014,ST09,CUS0208,1,199.49,Damaged
RET0632,SAL06893,2025-02-26,PRD052,ST10,CUS0531,1,162.34,Wrong Item
RET0633,SAL08100,2023-08-08,PRD079,ST03,CUS0554,1,423.02,Changed Mind
RET0634,SAL07696,2024-10-15,PRD066,ST12,CUS0028,1,386.09,Performance Issues
RET0635,SAL11111,2024-02-04,PRD047,ST04,CUS0328,1,180.87,Performance Issues
RET0636,SAL04252,2024-06-13,PRD118,ST01,CUS0196,1,362.81,Wrong Item
RET0637,SAL06290,2025-03-20,PRD100,ST05,CUS0132,1,631.56,Wrong Item
RET0638,SAL01836,2023-01-31,PRD082,ST03,CUS0225,1,1441.04,Wrong Item
RET0639,SAL10450,2024-09-15,PRD095,ST16,CUS0590,1,303.47,Performance Issues
RET0640,SAL02616,2024-08-24,PRD030,ST07,CUS0125,1,28.15,Changed Mind
RET0641,SAL02280,2023-01-26,PRD117,ST10,CUS0126,1,25.19,Changed Mind
RET0642,SAL06763,2023-11-01,PRD069,ST03,CUS0142,1,141.73,Damaged
RET0643,SAL08843,2022-10-03,PRD099,ST04,CUS0527,1,166.48,Defective
RET0644,SAL10287,2022-05-18,PRD054,ST11,CUS0215,1,767.87,Defective
RET0645,SAL10210,2023-09-04,PRD063,ST05,CUS0106,1,62.46,Performance Issues
RET0646,SAL11182,2023-11-09,PRD064,ST06,CUS0364,1,101.46,Changed Mind
RET0647,SAL04142,2023-02-22,PRD099,ST06,CUS0196,1,233.93,Changed Mind
RET0648,SAL01213,2023-10-08,PRD054,ST11,CUS0404,2,963.18,Performance Issues
RET0649,SAL06703,2022-01-22,PRD064,ST08,CUS0080,1,149.6,Performance Issues
RET0650,SAL09761,2023-01-14,PRD035,ST01,CUS0058,1,426.69,Defective
RET0651,SAL11327,2023-02-02,PRD112,ST16,CUS0142,1,784.5,Wrong Item
RET0652,SAL01698,2023-06-27,PRD046,ST03,CUS0576,2,947.93,Damaged
RET0653,SAL04754,2023-08-08,PRD040,ST09,CUS0558,1,135.57,Damaged
RET0654,SAL09251,2022-06-22,PRD098,ST08,CUS0511,1,227.25,Changed Mind
RET0655,SAL04688,2025-02-27,PRD004,ST13,CUS0366,1,1119.4,Changed Mind
RET0656,SAL02085,2025-07-06,PRD081,ST10,CUS0008,1,416.85,Damaged
RET0657,SAL04858,2022-05-12,PRD032,ST14,CUS0366,2,1342.64,Wrong Item
RET0658,SAL06824,2024-05-06,PRD097,ST07,CUS0380,1,1458.39,Changed Mind
RET0659,SAL04217,2024-08-10,PRD051,ST08,CUS0255,1,763.06,Performance Issues
RET0660,SAL05936,2022-02-18,PRD032,ST07,CUS0336,1,594.9,Damaged
RET0661,SAL04716,2024-08-23,PRD064,ST08,CUS0411,1,32.92,Wrong Item
RET0662,SAL10394,2024-11-24,PRD017,ST01,CUS0484,1,114.62,Damaged
RET0663,SAL01392,2024-04-26,PRD094,ST03,CUS0156,3,2717.59,Damaged
RET0664,SAL08212,2022-08-20,PRD023,ST06,CUS0520,1,130.84,Defective
RET0665,SAL11968,2022-05-17,PRD065,ST03,CUS0194,1,182.65,Performance Issues
RET0666,SAL08325,2025-07-23,PRD069,ST08,CUS0021,1,58.6,Defective
RET0667,SAL09183,2022-06-03,PRD071,ST07,CUS0221,1,450.31,Performance Issues
RET0668,SAL07374,2023-10-16,PRD046,ST16,CUS0560,1,1022.26,Changed Mind
RET0669,SAL03739,2023-10-09,PRD037,ST13,CUS0356,1,1057.55,Defective
RET0670,SAL10940,2024-09-04,PRD076,ST16,CUS0499,1,288.82,Defective
RET0671,SAL08479,2022-02-18,PRD010,ST17,CUS0136,2,955.12,Performance Issues
RET0672,SAL07567,2025-03-23,PRD020,ST08,CUS0183,1,84.86,Defective
RET0673,SAL03031,2025-06-02,PRD056,ST14,CUS0265,1,1713.44,Changed Mind
RET0674,SAL00190,2025-01-18,PRD023,ST07,CUS0206,1,386.15,Damaged
RET0675,SAL05979,2025-08-18,PRD083,ST09,CUS0289,1,461.07,Damaged
RET0676,SAL09442,2022-10-03,PRD029,ST15,CUS0021,2,1066.48,Changed Mind
RET0677,SAL02943,2022-11-07,PRD057,ST08,CUS0297,1,1368.84,Defective
RET0678,SAL04127,2022-11-14,PRD032,ST14,CUS0476,1,2012.14,Wrong Item
RET0679,SAL03731,2022-10-17,PRD036,ST10,CUS0253,1,581.17,Defective
RET0680,SAL06465,2023-12-16,PRD009,ST14,CUS0574,1,1608.97,Defective
RET0681,SAL02945,2023-12-03,PRD002,ST06,CUS0358,1,62.73,Performance Issues
RET0682,SAL00885,2022-02-14,PRD039,ST16,CUS0017,1,319.2,Performance Issues
RET0683,SAL11694,2022-01-26,PRD081,ST16,CUS0177,3,574.14,Changed Mind
RET0684,SAL00958,2022-02-15,PRD068,ST11,CUS0178,1,213.27,Damaged
RET0685,SAL11699,2022-12-04,PRD091,ST05,CUS0527,2,1056.61,Damaged
RET0686,SAL10033,2023-01-30,PRD037,ST15,CUS0286,2,4546.06,Changed Mind
RET0687,SAL07730,2025-08-31,PRD044,ST06,CUS0179,1,507.32,Changed Mind
RET0688,SAL07449,2022-04-15,PRD117,ST10,CUS0277,1,68.59,Changed Mind
RET0689,SAL04407,2025-06-05,PRD075,ST16,CUS0396,1,431.6,Wrong Item
RET0690,SAL05907,2023-04-28,PRD053,ST10,CUS0042,2,441.93,Changed Mind
RET0691,SAL09348,2025-04-28,PRD033,ST02,CUS0075,1,487.35,Wrong Item
RET0692,SAL03112,2024-10-16,PRD093,ST16,CUS0401,2,1816.89,Performance Issues
RET0693,SAL05342,2024-01-18,PRD047,ST04,CUS0306,1,267.54,Performance Issues
RET0694,SAL08067,2022-08-01,PRD044,ST17,CUS0365,1,1559.54,Performance Issues
RET0695,SAL01684,2025-01-04,PRD099,ST11,CUS0398,1,243.13,Changed Mind
RET0696,SAL05208,2024-05-24,PRD099,ST02,CUS0040,1,372.63,Wrong Item
RET0697,SAL00415,2023-05-03,PRD113,ST09,CUS0178,1,822.93,Performance Issues
RET0698,SAL03783,2024-10-11,PRD052,ST10,CUS0429,1,162.54,Defective
RET0699,SAL02038,2024-09-07,PRD016,ST08,CUS0542,4,1913.5,Defective
RET0700,SAL05822,2024-03-08,PRD028,ST09,CUS0577,1,119.77,Damaged
RET0701,SAL10497,2024-12-03,PRD035,ST17,CUS0597,1,594.79,Damaged
RET0702,SAL05589,2022-01-12,PRD105,ST07,CUS0018,1,450.99,Changed Mind
RET0703,SAL05145,2025-02-13,PRD114,ST01,CUS0006,1,458.08,Defective
RET0704,SAL07225,2022-01-30,PRD052,ST05,CUS0437,1,522.35,Changed Mind
RET0705,SAL01457,2025-07-25,PRD051,ST07,CUS0369,1,856.45,Defective
RET0706,SAL04530,2022-11-30,PRD104,ST07,CUS0170,1,1067.5,Performance Issues
RET0707,SAL09077,2023-06-29,PRD007,ST17,CUS0405,1,314.95,Defective
RET0708,SAL04482,2024-07-23,PRD099,ST16,CUS0053,1,476.43,Performance Issues
RET0709,SAL07531,2025-08-03,PRD042,ST04,CUS0289,1,835.77,Damaged
RET0710,SAL10566,2025-08-31,PRD027,ST12,CUS0537,1,620.52,Performance Issues
RET0711,SAL06809,2023-01-20,PRD031,ST12,CUS0239,1,587.94,Damaged
RET0712,SAL03322,2024-12-30,PRD011,ST10,CUS0023,1,256.23,Defective
RET0713,SAL07988,2024-10-03,PRD041,ST12,CUS0113,1,1049.72,Defective
RET0714,SAL08328,2024-11-04,PRD007,ST03,CUS0403,1,526.66,Performance Issues
RET0715,SAL04026,2024-04-21,PRD017,ST16,CUS0385,1,256.92,Performance Issues
RET0716,SAL07238,2022-06-18,PRD074,ST01,CUS0226,1,103.72,Changed Mind
RET0717,SAL07191,2024-03-09,PRD025,ST03,CUS0210,1,298.77,Performance Issues
RET0718,SAL00291,2022-11-13,PRD075,ST11,CUS0443,1,227.44,Performance Issues
RET0719,SAL10843,2022-06-09,PRD002,ST09,CUS0214,2,396.82,Changed Mind
RET0720,SAL09000,2022-09-16,PRD006,ST12,CUS0472,1,419.52,Wrong Item
RET0721,SAL03543,2022-06-06,PRD068,ST08,CUS0424,1,352.16,Wrong Item
RET0722,SAL11002,2022-02-07,PRD021,ST11,CUS0346,1,481.73,Defective
RET0723,SAL00148,2024-03-10,PRD085,ST03,CUS0210,1,627.97,Damaged
RET0724,SAL01994,2022-06-24,PRD032,ST14,CUS0527,1,1220.44,Damaged
RET0725,SAL00132,2022-03-15,PRD082,ST03,CUS0554,1,327.0,Defective
RET0726,SAL09554,2025-05-13,PRD029,ST13,CUS0511,1,216.18,Performance Issues
RET0727,SAL08438,2023-09-13,PRD084,ST12,CUS0494,1,420.9,Wrong Item
RET0728,SAL04421,2023-08-10,PRD086,ST05,CUS0344,2,2269.21,Defective
RET0729,SAL06546,2022-03-29,PRD070,ST03,CUS0457,4,124.03,Changed Mind
RET0730,SAL00253,2023-10-21,PRD037,ST09,CUS0553,1,1074.44,Wrong Item
RET0731,SAL04263,2024-04-07,PRD036,ST03,CUS0376,1,539.17,Changed Mind
RET0732,SAL11830,2024-02-14,PRD079,ST06,CUS0562,1,218.17,Changed Mind
RET0733,SAL01795,2023-12-14,PRD108,ST06,CUS0122,1,227.03,Performance Issues
RET0734,SAL04360,2024-07-14,PRD001,ST01,CUS0528,1,1179.05,Performance Issues
RET0735,SAL09794,2025-06-25,PRD021,ST10,CUS0274,1,727.92,Wrong Item
RET0736,SAL01971,2025-01-24,PRD085,ST01,CUS0323,1,1091.62,Damaged
RET0737,SAL03568,2025-07-30,PRD088,ST01,CUS0538,2,753.49,Performance Issues
RET0738,SAL09467,2023-10-03,PRD001,ST14,CUS0192,1,821.7,Performance Issues
RET0739,SAL00362,2022-05-28,PRD106,ST08,CUS0597,2,2013.67,Performance Issues
RET0740,SAL05005,2022-09-06,PRD011,ST04,CUS0128,1,305.31,Wrong Item
RET0741,SAL09228,2024-10-01,PRD116,ST11,CUS0448,1,344.86,Wrong Item
RET0742,SAL11316,2023-05-01,PRD101,ST03,CUS0585,1,432.48,Defective
RET0743,SAL04489,2022-06-10,PRD009,ST14,CUS0475,1,1657.75,Performance Issues
RET0744,SAL09364,2022-11-26,PRD036,ST09,CUS0396,1,245.53,Performance Issues
RET0745,SAL00373,2025-06-20,PRD009,ST17,CUS0393,1,1501.57,Damaged
RET0746,SAL09417,2022-10-01,PRD069,ST17,CUS0465,1,75.13,Damaged
RET0747,SAL03820,2025-03-29,PRD005,ST12,CUS0297,1,341.84,Damaged
RET0748,SAL06219,2022-04-17,PRD065,ST16,CUS0112,1,424.21,Wrong Item
RET0749,SAL02765,2024-12-12,PRD043,ST16,CUS0505,1,404.38,Damaged
RET0750,SAL04309,2025-03-04,PRD067,ST17,CUS0241,1,296.96,Defective
RET0751,SAL02683,2024-04-20,PRD093,ST09,CUS0417,1,868.23,Defective
RET0752,SAL10879,2024-04-25,PRD021,ST10,CUS0380,1,745.85,Performance Issues
RET0753,SAL09207,2025-05-11,PRD089,ST17,CUS0500,1,145.49,Wrong Item
RET0754,SAL04974,2025-07-07,PRD043,ST03,CUS0244,1,213.33,Performance Issues
RET0755,SAL01686,2025-02-01,PRD093,ST02,CUS0246,2,1162.68,Damaged
RET0756,SAL00951,2025-08-06,PRD119,ST13,CUS0376,1,876.16,Wrong Item
RET0757,SAL03861,2024-01-12,PRD027,ST14,CUS0141,1,1045.14,Wrong Item
RET0758,SAL01310,2025-05-03,PRD115,ST12,CUS0147,1,735.6,Performance Issues
RET0759,SAL06817,2022-08-13,PRD037,ST10,CUS0454,1,1647.62,Performance Issues
RET0760,SAL00685,2023-03-26,PRD042,ST08,CUS0475,1,842.54,Performance Issues
RET0761,SAL07583,2023-11-08,PRD031,ST16,CUS0525,1,297.47,Changed Mind
RET0762,SAL08187,2024-03-18,PRD090,ST04,CUS0074,1,1331.24,Wrong Item
RET0763,SAL09061,2023-10-17,PRD059,ST14,CUS0243,1,311.4,Wrong Item
RET0764,SAL06204,2023-07-24,PRD083,ST17,CUS0372,1,377.56,Performance Issues
RET0765,SAL05513,2023-10-21,PRD050,ST09,CUS0274,1,414.25,Wrong Item
RET0766,SAL05896,2024-06-22,PRD009,ST12,CUS0261,1,481.34,Defective
RET0767,SAL10148,2022-10-14,PRD105,ST15,CUS0354,1,295.12,Damaged
RET0768,SAL01981,2022-09-22,PRD073,ST14,CUS0283,1,587.39,Defective
RET0769,SAL10820,2024-09-14,PRD038,ST04,CUS0394,1,739.2,Changed Mind
RET0770,SAL01145,2022-03-16,PRD099,ST13,CUS0212,1,242.37,Wrong Item
RET0771,SAL07282,2022-09-24,PRD018,ST04,CUS0381,1,364.43,Defective
RET0772,SAL02164,2022-07-03,PRD057,ST17,CUS0053,1,938.48,Damaged
RET0773,SAL03661,2023-08-15,PRD068,ST05,CUS0022,1,161.27,Performance Issues
RET0774,SAL01960,2024-03-14,PRD025,ST11,CUS0150,1,661.63,Performance Issues
RET0775,SAL10448,2023-05-17,PRD067,ST07,CUS0244,1,324.08,Performance Issues
RET0776,SAL08264,2023-07-04,PRD050,ST13,CUS0555,1,374.15,Damaged
RET0777,SAL06566,2024-09-13,PRD064,ST06,CUS0251,1,77.56,Wrong Item
RET0778,SAL08997,2024-08-18,PRD059,ST01,CUS0377,1,145.44,Wrong Item
RET0779,SAL05702,2022-07-02,PRD108,ST15,CUS0039,1,279.07,Changed Mind
RET0780,SAL01937,2024-11-03,PRD016,ST17,CUS0111,1,561.67,Wrong Item
RET0781,SAL06636,2022-06-25,PRD044,ST08,CUS0569,1,1253.26,Performance Issues
RET0782,SAL01486,2022-12-29,PRD062,ST11,CUS0208,1,3101.63,Changed Mind
RET0783,SAL10444,2022-08-06,PRD091,ST12,CUS0314,1,389.49,Defective
RET0784,SAL07144,2023-03-21,PRD055,ST09,CUS0399,1,157.51,Changed Mind
RET0785,SAL11722,2024-10-06,PRD074,ST04,CUS0430,1,109.52,Wrong Item
RET0786,SAL04035,2022-03-22,PRD039,ST17,CUS0263,1,199.25,Performance Issues
RET0787,SAL02507,2025-03-26,PRD102,ST14,CUS0094,2,247.26,Damaged
RET0788,SAL04857,2023-10-04,PRD071,ST02,CUS0340,1,668.62,Wrong Item
RET0789,SAL02389,2022-11-19,PRD073,ST03,CUS0404,1,358.02,Wrong Item
RET0790,SAL02073,2022-12-30,PRD061,ST17,CUS0380,1,345.05,Wrong Item
RET0791,SAL01453,2023-02-04,PRD001,ST01,CUS0092,1,1113.83,Damaged
RET0792,SAL07787,2022-10-22,PRD080,ST14,CUS0264,1,368.47,Defective
RET0793,SAL01287,2022-05-28,PRD110,ST03,CUS0244,1,394.24,Defective
RET0794,SAL07128,2022-09-21,PRD081,ST11,CUS0455,2,756.42,Damaged
RET0795,SAL02481,2025-06-22,PRD008,ST08,CUS0030,1,72.04,Performance Issues
RET0796,SAL03738,2024-11-27,PRD021,ST02,CUS0475,1,456.14,Performance Issues
RET0797,SAL09687,2024-02-01,PRD116,ST08,CUS0456,1,346.49,Wrong Item
RET0798,SAL03106,2024-03-03,PRD047,ST08,CUS0165,1,352.08,Changed Mind
RET0799,SAL00326,2024-12-13,PRD023,ST01,CUS0576,1,90.46,Damaged
RET0800,SAL02259,2025-07-15,PRD053,ST04,CUS0187,1,319.72,Changed Mind
RET0801,SAL00498,2023-08-06,PRD043,ST14,CUS0079,1,223.65,Wrong Item
RET0802,SAL11347,2023-05-31,PRD015,ST08,CUS0371,1,464.89,Changed Mind
RET0803,SAL10389,2025-08-30,PRD024,ST03,CUS0290,1,895.99,Changed Mind
RET0804,SAL10679,2025-03-30,PRD002,ST06,CUS0436,1,78.84,Wrong Item
RET0805,SAL05190,2023-04-21,PRD051,ST05,CUS0534,2,1681.38,Damaged
RET0806,SAL00050,2024-01-18,PRD092,ST05,CUS0439,1,347.09,Defective
RET0807,SAL11338,2025-05-08,PRD062,ST06,CUS0455,1,492.39,Wrong Item
RET0808,SAL08301,2022-10-14,PRD093,ST11,CUS0277,1,631.85,Damaged
RET0809,SAL08529,2022-10-27,PRD037,ST03,CUS0564,1,629.1,Wrong Item
RET0810,SAL09236,2025-07-22,PRD013,ST11,CUS0545,1,268.85,Performance Issues
RET0811,SAL08680,2024-05-02,PRD011,ST16,CUS0176,1,94.96,Performance Issues
RET0812,SAL04588,2025-05-09,PRD096,ST06,CUS0466,1,440.92,Changed Mind
RET0813,SAL09387,2023-09-07,PRD011,ST10,CUS0065,1,124.17,Changed Mind
RET0814,SAL09882,2024-01-10,PRD045,ST04,CUS0325,1,949.79,Wrong Item
RET0815,SAL11521,2024-07-14,PRD087,ST16,CUS0533,1,642.34,Defective
RET0816,SAL01950,2025-06-06,PRD068,ST12,CUS0559,1,159.8,Defective
RET0817,SAL09825,2022-08-20,PRD017,ST14,CUS0575,1,300.29,Changed Mind
RET0818,SAL03660,2023-06-21,PRD020,ST10,CUS0382,2,291.88,Defective
RET0819,SAL00690,2024-09-30,PRD035,ST01,CUS0154,2,2055.61,Changed Mind
RET0820,SAL02287,2023-11-23,PRD108,ST11,CUS0226,1,203.31,Wrong Item
RET0821,SAL02973,2024-09-10,PRD050,ST11,CUS0171,1,945.39,Damaged
RET0822,SAL07315,2025-01-20,PRD119,ST11,CUS0525,1,2362.94,Wrong Item
RET0823,SAL05397,2024-04-27,PRD100,ST17,CUS0160,1,268.56,Changed Mind
RET0824,SAL04129,2023-04-28,PRD079,ST04,CUS0373,1,206.79,Wrong Item
RET0825,SAL05650,2022-08-14,PRD056,ST17,CUS0293,1,313.85,Damaged
RET0826,SAL04978,2024-06-12,PRD099,ST09,CUS0289,1,687.84,Defective
RET0827,SAL07831,2024-12-24,PRD056,ST14,CUS0100,1,703.98,Performance Issues
RET0828,SAL07103,2022-03-18,PRD002,ST12,CUS0109,1,113.52,Damaged
RET0829,SAL09384,2022-07-29,PRD076,ST03,CUS0077,2,874.2,Performance Issues
RET0830,SAL01242,2022-06-11,PRD097,ST01,CUS0567,1,328.0,Damaged
RET0831,SAL04144,2022-12-09,PRD024,ST15,CUS0150,1,628.72,Wrong Item
RET0832,SAL03116,2023-09-26,PRD072,ST01,CUS0470,1,278.74,Performance Issues
RET0833,SAL00882,2023-02-21,PRD064,ST16,CUS0054,1,48.52,Performance Issues
RET0834,SAL04563,2023-09-07,PRD085,ST16,CUS0094,2,1467.29,Damaged
RET0835,SAL08707,2025-09-10,PRD030,ST10,CUS0402,1,63.2,Changed Mind
RET0836,SAL11741,2024-04-09,PRD100,ST02,CUS0349,1,235.67,Damaged
RET0837,SAL08952,2022-08-19,PRD053,ST17,CUS0411,1,146.44,Performance Issues
RET0838,SAL01126,2025-02-17,PRD021,ST15,CUS0013,1,1135.83,Wrong Item
RET0839,SAL09912,2025-08-20,PRD111,ST11,CUS0422,3,2328.41,Defective
RET0840,SAL07718,2024-07-31,PRD071,ST05,CUS0584,1,2213.81,Damaged
RET0841,SAL01850,2025-09-10,PRD019,ST16,CUS0190,1,1153.87,Performance Issues
RET0842,SAL11335,2024-10-26,PRD059,ST12,CUS0578,1,167.1,Performance Issues
RET0843,SAL10919,2025-09-14,PRD041,ST09,CUS0090,1,508.49,Wrong Item
RET0844,SAL08270,2025-08-29,PRD009,ST07,CUS0142,1,661.35,Damaged
RET0845,SAL10556,2022-10-10,PRD049,ST01,CUS0255,1,539.49,Defective
RET0846,SAL09947,2022-03-12,PRD005,ST02,CUS0253,1,745.2,Performance Issues
RET0847,SAL02557,2025-06-09,PRD014,ST14,CUS0145,1,84.35,Wrong Item
RET0848,SAL00355,2024-03-24,PRD058,ST03,CUS0172,1,222.56,Wrong Item
RET0849,SAL06079,2024-03-06,PRD013,ST02,CUS0448,1,156.74,Performance Issues
RET0850,SAL06286,2022-05-09,PRD008,ST11,CUS0417,1,41.79,Defective
RET0851,SAL03547,2025-03-17,PRD068,ST03,CUS0358,1,174.62,Defective
RET0852,SAL07138,2024-10-14,PRD058,ST03,CUS0140,1,336.54,Damaged
RET0853,SAL07798,2025-08-13,PRD050,ST09,CUS0058,1,451.74,Damaged
RET0854,SAL03639,2022-03-13,PRD060,ST14,CUS0028,1,76.18,Performance Issues
RET0855,SAL10203,2022-12-01,PRD105,ST10,CUS0042,1,797.27,Changed Mind
RET0856,SAL09739,2024-03-29,PRD030,ST13,CUS0508,1,22.41,Changed Mind
RET0857,SAL00952,2025-01-08,PRD011,ST10,CUS0240,1,100.01,Wrong Item
RET0858,SAL09067,2024-05-24,PRD046,ST07,CUS0244,4,1272.71,Defective
RET0859,SAL04219,2023-09-05,PRD117,ST09,CUS0568,1,74.26,Wrong Item
RET0860,SAL02537,2025-08-30,PRD011,ST08,CUS0037,2,348.98,Changed Mind
RET0861,SAL11413,2024-12-22,PRD005,ST11,CUS0211,1,325.59,Performance Issues
RET0862,SAL11053,2022-04-07,PRD055,ST10,CUS0314,1,141.58,Defective
RET0863,SAL01571,2023-03-11,PRD067,ST01,CUS0425,1,446.4,Wrong Item
RET0864,SAL06270,2024-12-21,PRD016,ST17,CUS0056,1,385.86,Changed Mind
RET0865,SAL01974,2022-04-03,PRD057,ST13,CUS0207,1,887.76,Changed Mind
RET0866,SAL06372,2022-04-17,PRD109,ST12,CUS0460,1,2270.81,Changed Mind
RET0867,SAL04056,2024-06-14,PRD090,ST11,CUS0452,1,553.29,Changed Mind
RET0868,SAL05637,2022-02-27,PRD044,ST15,CUS0344,1,1042.43,Performance Issues
RET0869,SAL08262,2022-03-13,PRD007,ST12,CUS0507,1,256.54,Changed Mind
RET0870,SAL09290,2023-08-31,PRD020,ST15,CUS0041,1,192.4,Wrong Item
RET0871,SAL10241,2024-06-12,PRD042,ST14,CUS0171,1,622.08,Wrong Item
RET0872,SAL08009,2023-12-04,PRD038,ST03,CUS0110,3,2800.06,Changed Mind
RET0873,SAL10180,2024-07-02,PRD064,ST16,CUS0268,1,42.07,Damaged
RET0874,SAL06641,2022-05-31,PRD098,ST13,CUS0245,2,988.32,Damaged
RET0875,SAL01214,2023-09-09,PRD095,ST01,CUS0215,1,189.55,Changed Mind
RET0876,SAL04273,2024-11-19,PRD035,ST02,CUS0534,1,695.12,Changed Mind
RET0877,SAL10951,2023-12-25,PRD110,ST04,CUS0485,2,2681.46,Performance Issues
RET0878,SAL05126,2025-03-01,PRD040,ST08,CUS0506,1,175.66,Changed Mind
RET0879,SAL10587,2024-05-31,PRD081,ST16,CUS0143,1,114.95,Wrong Item
RET0880,SAL11673,2025-08-03,PRD052,ST05,CUS0572,1,436.75,Performance Issues
RET0881,SAL06659,2022-08-28,PRD106,ST16,CUS0347,1,970.95,Changed Mind
RET0882,SAL03406,2023-08-26,PRD033,ST03,CUS0413,2,980.15,Changed Mind
RET0883,SAL10871,2024-08-27,PRD059,ST09,CUS0374,1,398.22,Damaged
RET0884,SAL09480,2025-02-16,PRD038,ST10,CUS0316,1,378.02,Wrong Item
RET0885,SAL07865,2025-09-12,PRD030,ST04,CUS0143,1,35.3,Wrong Item
RET0886,SAL10817,2023-03-12,PRD041,ST06,CUS0329,1,1855.77,Performance Issues
RET0887,SAL02094,2025-09-28,PRD034,ST11,CUS0035,1,245.87,Performance Issues
RET0888,SAL05524,2023-08-04,PRD028,ST16,CUS0559,1,53.8,Performance Issues
RET0889,SAL03455,2024-02-11,PRD053,ST15,CUS0417,1,200.76,Wrong Item
RET0890,SAL11973,2024-09-15,PRD103,ST06,CUS0315,1,166.78,Changed Mind
RET0891,SAL01164,2023-01-15,PRD100,ST16,CUS0384,1,340.37,Defective
RET0892,SAL09535,2025-04-22,PRD100,ST01,CUS0057,1,210.81,Wrong Item
RET0893,SAL06008,2022-06-18,PRD082,ST07,CUS0219,1,705.55,Damaged
RET0894,SAL06109,2024-10-22,PRD102,ST06,CUS0310,2,166.31,Performance Issues
RET0895,SAL01763,2022-10-09,PRD016,ST12,CUS0382,1,370.34,Performance Issues
RET0896,SAL04572,2023-05-11,PRD066,ST06,CUS0510,1,464.29,Wrong Item
RET0897,SAL00789,2024-01-30,PRD010,ST05,CUS0032,1,350.97,Damaged
RET0898,SAL08607,2025-03-08,PRD010,ST05,CUS0581,2,950.27,Wrong Item
RET0899,SAL08180,2024-12-31,PRD001,ST12,CUS0015,6,3488.53,Defective
RET0900,SAL11302,2023-05-04,PRD110,ST07,CUS0344,1,355.11,Changed Mind
RET0901,SAL09607,2022-05-14,PRD103,ST05,CUS0027,1,157.78,Wrong Item
RET0902,SAL11492,2025-04-08,PRD039,ST09,CUS0419,1,546.99,Damaged
RET0903,SAL11884,2025-06-09,PRD092,ST07,CUS0195,1,259.03,Defective
RET0904,SAL04842,2024-08-06,PRD081,ST06,CUS0374,5,779.53,Performance Issues
RET0905,SAL06585,2025-04-12,PRD089,ST09,CUS0062,2,346.84,Damaged
RET0906,SAL07269,2025-09-20,PRD029,ST01,CUS0594,1,154.64,Wrong Item
RET0907,SAL11021,2022-02-26,PRD016,ST01,CUS0472,1,289.53,Damaged
RET0908,SAL11936,2023-03-02,PRD118,ST16,CUS0078,3,1194.09,Wrong Item
RET0909,SAL07565,2022-02-13,PRD002,ST16,CUS0189,1,103.33,Defective
RET0910,SAL03418,2022-05-07,PRD097,ST09,CUS0195,1,1327.87,Defective
RET0911,SAL11435,2024-05-18,PRD034,ST06,CUS0458,1,169.39,Damaged
RET0912,SAL04376,2023-08-23,PRD106,ST11,CUS0307,1,594.19,Performance Issues
RET0913,SAL02118,2024-10-13,PRD108,ST05,CUS0419,1,541.37,Wrong Item
RET0914,SAL06707,2025-04-23,PRD100,ST08,CUS0465,1,257.57,Defective
RET0915,SAL11588,2023-02-15,PRD001,ST14,CUS0201,1,421.93,Damaged
RET0916,SAL11414,2025-04-04,PRD075,ST03,CUS0280,3,1175.95,Wrong Item
RET0917,SAL06568,2025-03-30,PRD077,ST07,CUS0190,1,74.65,Wrong Item
RET0918,SAL00186,2023-12-03,PRD083,ST05,CUS0435,1,326.88,Damaged
RET0919,SAL06200,2022-11-23,PRD105,ST03,CUS0461,1,350.23,Changed Mind
RET0920,SAL03630,2025-07-04,PRD106,ST04,CUS0400,1,993.95,Wrong Item
RET0921,SAL08287,2025-03-28,PRD072,ST08,CUS0243,1,114.29,Defective
RET0922,SAL04981,2023-03-05,PRD031,ST07,CUS0193,1,313.82,Performance Issues
