SalesID,OrderDate,StoreID,CustomerID,ProductID,Quantity,UnitPrice,Discount,SalesAmount,CostAmount,Profit,Channel
S03864,2024-03-06,ST14,C0424,P046,3,653.19,0.1,1763.61,1028.67,734.94,Mobile App
S03865,2024-08-18,ST04,C0327,P024,1,908.43,0.15,772.17,427.45,344.72,Online
S03866,2025-03-24,ST12,C0273,P088,1,656.76,0.1,591.08,312.14,278.94,Mobile App
S03867,2024-01-16,ST14,C0426,P051,2,502.39,0.0,1004.78,608.76,396.02,Online
S03868,2024-03-24,ST15,C0492,P070,2,819.07,0.1,1474.33,799.2,675.13,Retail Store
S03869,2024-09-18,ST03,C0208,P044,1,670.76,0.0,670.76,448.05,222.71,Retail Store
S03870,2023-08-11,ST15,C0349,P088,3,656.76,0.0,1970.28,936.42,1033.86,Online
S03871,2023-04-19,ST06,C0390,P069,3,952.97,0.15,2430.07,1316.64,1113.43,Marketplace
S03872,2023-09-10,ST06,C0468,P023,1,589.93,0.05,560.43,419.87,140.56,Online
S03873,2025-06-24,ST07,C0088,P074,2,440.89,0.1,793.6,388.7,404.9,Online
S03874,2023-03-02,ST06,C0114,P089,2,178.67,0.1,321.61,194.24,127.37,Mobile App
S03875,2024-11-10,ST14,C0115,P014,5,523.69,0.1,2356.61,1207.75,1148.86,Retail Store
S03876,2024-06-13,ST07,C0364,P072,2,110.76,0.0,221.52,141.88,79.64,Mobile App
S03877,2024-05-30,ST11,C0488,P004,2,700.29,0.05,1330.55,786.52,544.03,Mobile App
S03878,2025-03-02,ST14,C0487,P050,4,251.3,0.1,904.68,518.56,386.12,Mobile App
S03879,2024-07-26,ST06,C0313,P003,1,101.68,0.05,96.6,44.48,52.12,Mobile App
S03880,2024-03-09,ST01,C0115,P034,4,530.96,0.0,2123.84,1472.76,651.08,Mobile App
S03881,2024-09-24,ST02,C0320,P081,3,595.21,0.15,1517.79,1014.72,503.07,Retail Store
S03882,2023-04-19,ST08,C0468,P015,1,411.34,0.1,370.21,291.66,78.55,Marketplace
S03883,2024-04-11,ST04,C0025,P022,6,753.54,0.1,4069.12,2492.16,1576.96,Mobile App
S03884,2024-06-08,ST05,C0121,P075,1,347.7,0.0,347.7,174.24,173.46,Retail Store
S03885,2025-02-09,ST07,C0108,P047,3,583.71,0.0,1751.13,1247.22,503.91,Retail Store
S03886,2023-05-29,ST08,C0151,P042,1,552.37,0.0,552.37,408.54,143.83,Mobile App
S03887,2023-02-23,ST02,C0104,P042,1,552.37,0.0,552.37,408.54,143.83,Online
S03888,2023-10-19,ST15,C0318,P047,2,583.71,0.0,1167.42,831.48,335.94,Marketplace
S03889,2025-03-11,ST14,C0373,P061,1,603.93,0.1,543.54,329.99,213.55,Retail Store
S03890,2023-05-04,ST07,C0409,P031,1,173.34,0.05,164.67,122.3,42.37,Mobile App
S03891,2023-05-29,ST10,C0009,P006,2,826.37,0.0,1652.74,846.16,806.58,Online
S03892,2023-09-06,ST11,C0443,P090,3,573.25,0.0,1719.75,864.57,855.18,Mobile App
S03893,2024-01-18,ST02,C0406,P099,1,381.31,0.0,381.31,214.51,166.8,Mobile App
S03894,2025-04-10,ST07,C0234,P023,2,589.93,0.1,1061.87,839.74,222.13,Retail Store
S03895,2023-11-21,ST09,C0303,P090,2,573.25,0.05,1089.17,576.38,512.79,Retail Store
S03896,2023-09-22,ST14,C0376,P078,3,331.1,0.0,993.3,515.76,477.54,Marketplace
S03897,2024-04-27,ST06,C0140,P001,1,474.05,0.0,474.05,252.9,221.15,Online
S03898,2025-05-02,ST09,C0270,P066,1,400.97,0.0,400.97,272.57,128.4,Marketplace
S03899,2024-04-13,ST03,C0456,P021,1,414.87,0.0,414.87,183.91,230.96,Marketplace
S03900,2024-11-29,ST06,C0030,P054,3,66.5,0.1,179.55,86.88,92.67,Marketplace
S03901,2023-06-16,ST09,C0231,P097,1,509.83,0.05,484.34,308.72,175.62,Mobile App
S03902,2023-03-28,ST03,C0442,P039,1,839.98,0.0,839.98,396.66,443.32,Marketplace
S03903,2024-11-16,ST09,C0173,P091,4,512.66,0.0,2050.64,1471.16,579.48,Mobile App
S03904,2024-05-10,ST06,C0324,P070,3,819.07,0.15,2088.63,1198.8,889.83,Marketplace
S03905,2025-03-05,ST14,C0408,P047,7,583.71,0.0,4085.97,2910.18,1175.79,Mobile App
S03906,2025-01-23,ST03,C0258,P023,1,589.93,0.0,589.93,419.87,170.06,Retail Store
S03907,2024-09-16,ST12,C0416,P011,2,309.34,0.05,587.75,386.28,201.47,Mobile App
S03908,2023-10-02,ST15,C0070,P004,2,700.29,0.0,1400.58,786.52,614.06,Retail Store
S03909,2024-09-16,ST13,C0080,P006,1,826.37,0.0,826.37,423.08,403.29,Mobile App
S03910,2024-09-19,ST10,C0118,P082,2,824.42,0.15,1401.51,832.66,568.85,Online
S03911,2023-03-29,ST04,C0491,P010,3,177.97,0.0,533.91,344.01,189.9,Retail Store
S03912,2024-06-12,ST06,C0445,P042,2,552.37,0.0,1104.74,817.08,287.66,Online
S03913,2025-01-20,ST06,C0166,P001,1,474.05,0.05,450.35,252.9,197.45,Retail Store
S03914,2023-01-12,ST11,C0105,P067,1,278.89,0.15,237.06,179.98,57.08,Marketplace
S03915,2024-04-17,ST03,C0378,P072,1,110.76,0.15,94.15,70.94,23.21,Retail Store
S03916,2023-12-06,ST05,C0156,P037,2,559.57,0.1,1007.23,730.5,276.73,Marketplace
S03917,2024-03-17,ST10,C0301,P050,1,251.3,0.15,213.61,129.64,83.97,Marketplace
S03918,2023-11-07,ST14,C0256,P019,3,451.75,0.15,1151.96,653.49,498.47,Online
S03919,2025-04-09,ST15,C0230,P055,1,374.11,0.15,317.99,253.49,64.5,Marketplace
S03920,2023-04-04,ST05,C0487,P093,1,466.42,0.15,396.46,269.66,126.8,Marketplace
S03921,2023-05-21,ST01,C0383,P020,1,796.23,0.0,796.23,412.87,383.36,Mobile App
S03922,2023-07-21,ST12,C0379,P066,2,400.97,0.0,801.94,545.14,256.8,Mobile App
S03923,2023-06-21,ST02,C0108,P037,1,559.57,0.1,503.61,365.25,138.36,Online
S03924,2025-03-28,ST09,C0363,P023,1,589.93,0.0,589.93,419.87,170.06,Online
S03925,2024-07-12,ST02,C0429,P025,1,788.41,0.0,788.41,350.48,437.93,Online
S03926,2025-01-27,ST15,C0074,P078,3,331.1,0.15,844.31,515.76,328.55,Retail Store
S03927,2024-04-23,ST10,C0157,P081,2,595.21,0.0,1190.42,676.48,513.94,Retail Store
S03928,2024-04-29,ST01,C0379,P049,1,878.21,0.0,878.21,391.27,486.94,Online
S03929,2024-05-17,ST08,C0135,P054,1,66.5,0.0,66.5,28.96,37.54,Online
S03930,2024-11-19,ST08,C0284,P092,2,496.59,0.0,993.18,569.58,423.6,Retail Store
S03931,2023-04-14,ST13,C0085,P069,3,952.97,0.05,2715.96,1316.64,1399.32,Marketplace
S03932,2024-02-24,ST02,C0362,P067,3,278.89,0.15,711.17,539.94,171.23,Marketplace
S03933,2023-03-11,ST03,C0403,P023,3,589.93,0.0,1769.79,1259.61,510.18,Marketplace
S03934,2025-01-15,ST05,C0165,P060,1,550.86,0.15,468.23,340.53,127.7,Mobile App
S03935,2025-04-21,ST05,C0322,P072,3,110.76,0.05,315.67,212.82,102.85,Online
S03936,2024-03-12,ST14,C0080,P049,2,878.21,0.1,1580.78,782.54,798.24,Retail Store
S03937,2023-10-11,ST10,C0073,P042,1,552.37,0.0,552.37,408.54,143.83,Marketplace
S03938,2023-11-27,ST11,C0461,P049,2,878.21,0.1,1580.78,782.54,798.24,Online
S03939,2025-01-14,ST07,C0053,P094,4,634.83,0.0,2539.32,1215.28,1324.04,Online
S03940,2025-03-21,ST02,C0226,P092,3,496.59,0.15,1266.3,854.37,411.93,Marketplace
S03941,2024-06-28,ST08,C0033,P023,1,589.93,0.15,501.44,419.87,81.57,Online
S03942,2024-11-26,ST13,C0227,P026,3,311.93,0.15,795.42,412.95,382.47,Online
S03943,2023-11-08,ST10,C0336,P073,1,238.26,0.0,238.26,173.6,64.66,Retail Store
S03944,2024-10-08,ST03,C0094,P042,3,552.37,0.0,1657.11,1225.62,431.49,Online
S03945,2023-01-27,ST15,C0211,P095,1,139.42,0.0,139.42,99.75,39.67,Retail Store
S03946,2025-01-12,ST13,C0219,P094,1,634.83,0.0,634.83,303.82,331.01,Retail Store
S03947,2023-07-22,ST04,C0156,P082,4,824.42,0.1,2967.91,1665.32,1302.59,Online
S03948,2025-02-19,ST03,C0460,P031,2,173.34,0.0,346.68,244.6,102.08,Mobile App
S03949,2023-05-10,ST04,C0494,P090,5,573.25,0.1,2579.62,1440.95,1138.67,Online
S03950,2023-07-26,ST05,C0285,P041,3,148.6,0.0,445.8,287.04,158.76,Marketplace
S03951,2023-04-25,ST12,C0251,P016,2,442.1,0.15,751.57,556.5,195.07,Marketplace
S03952,2023-04-29,ST15,C0381,P095,1,139.42,0.05,132.45,99.75,32.7,Online
S03953,2023-03-13,ST07,C0414,P021,2,414.87,0.0,829.74,367.82,461.92,Online
S03954,2024-09-21,ST06,C0293,P003,3,101.68,0.0,305.04,133.44,171.6,Mobile App
S03955,2024-12-15,ST13,C0416,P074,4,440.89,0.05,1675.38,777.4,897.98,Retail Store
S03956,2023-03-12,ST08,C0458,P024,1,908.43,0.1,817.59,427.45,390.14,Marketplace
S03957,2024-12-06,ST10,C0096,P001,1,474.05,0.0,474.05,252.9,221.15,Marketplace
S03958,2024-11-20,ST01,C0083,P009,2,211.8,0.0,423.6,244.7,178.9,Online
S03959,2023-02-08,ST10,C0462,P086,5,320.59,0.05,1522.8,987.9,534.9,Marketplace
S03960,2023-04-09,ST04,C0058,P093,1,466.42,0.05,443.1,269.66,173.44,Mobile App
S03961,2024-12-23,ST09,C0297,P018,1,560.51,0.1,504.46,344.12,160.34,Online
S03962,2024-04-12,ST01,C0077,P017,3,780.73,0.15,1990.86,1172.49,818.37,Retail Store
S03963,2023-02-23,ST06,C0407,P018,1,560.51,0.05,532.48,344.12,188.36,Retail Store
S03964,2023-04-19,ST03,C0097,P071,1,573.25,0.0,573.25,357.51,215.74,Retail Store
S03965,2023-08-19,ST09,C0390,P034,5,530.96,0.05,2522.06,1840.95,681.11,Marketplace
S03966,2023-03-02,ST09,C0258,P067,1,278.89,0.1,251.0,179.98,71.02,Marketplace
S03967,2024-08-31,ST04,C0351,P045,2,240.79,0.15,409.34,235.04,174.3,Mobile App
S03968,2024-11-18,ST06,C0264,P086,1,320.59,0.0,320.59,197.58,123.01,Online
S03969,2024-12-13,ST07,C0274,P082,4,824.42,0.0,3297.68,1665.32,1632.36,Retail Store
S03970,2025-04-18,ST05,C0009,P026,4,311.93,0.0,1247.72,550.6,697.12,Online
S03971,2023-07-07,ST02,C0331,P050,1,251.3,0.1,226.17,129.64,96.53,Mobile App
S03972,2025-03-31,ST02,C0236,P015,8,411.34,0.0,3290.72,2333.28,957.44,Online
S03973,2023-06-18,ST12,C0447,P027,3,598.23,0.1,1615.22,1037.97,577.25,Retail Store
S03974,2023-11-17,ST03,C0399,P003,2,101.68,0.15,172.86,88.96,83.9,Online
S03975,2023-03-24,ST12,C0475,P100,3,691.45,0.1,1866.92,1145.82,721.1,Mobile App
S03976,2025-02-09,ST02,C0013,P085,1,595.13,0.0,595.13,307.6,287.53,Online
S03977,2025-05-08,ST11,C0142,P062,1,800.1,0.15,680.09,409.77,270.32,Online
S03978,2025-05-14,ST14,C0314,P008,1,682.79,0.0,682.79,317.47,365.32,Retail Store
S03979,2023-11-13,ST08,C0213,P074,2,440.89,0.0,881.78,388.7,493.08,Online
S03980,2023-05-27,ST08,C0304,P088,1,656.76,0.0,656.76,312.14,344.62,Retail Store
S03981,2024-04-01,ST01,C0204,P019,1,451.75,0.15,383.99,217.83,166.16,Online
S03982,2024-10-25,ST02,C0078,P094,3,634.83,0.0,1904.49,911.46,993.03,Online
S03983,2023-08-09,ST11,C0444,P016,1,442.1,0.15,375.79,278.25,97.54,Marketplace
S03984,2024-06-03,ST13,C0239,P053,2,512.39,0.15,871.06,620.94,250.12,Online
S03985,2023-04-01,ST10,C0059,P007,1,572.81,0.15,486.89,334.88,152.01,Retail Store
S03986,2024-06-10,ST07,C0058,P015,1,411.34,0.05,390.77,291.66,99.11,Retail Store
S03987,2023-01-13,ST03,C0468,P017,2,780.73,0.0,1561.46,781.66,779.8,Retail Store
S03988,2023-07-17,ST01,C0370,P080,1,421.17,0.05,400.11,210.32,189.79,Online
S03989,2023-06-24,ST11,C0176,P093,2,466.42,0.15,792.91,539.32,253.59,Marketplace
S03990,2023-09-14,ST15,C0102,P032,4,266.96,0.1,961.06,573.4,387.66,Online
S03991,2025-04-01,ST10,C0151,P005,1,187.0,0.0,187.0,94.13,92.87,Marketplace
S03992,2024-05-04,ST04,C0173,P049,1,878.21,0.1,790.39,391.27,399.12,Retail Store
S03993,2025-06-05,ST08,C0092,P085,1,595.13,0.15,505.86,307.6,198.26,Mobile App
S03994,2023-03-31,ST02,C0267,P100,3,691.45,0.0,2074.35,1145.82,928.53,Mobile App
S03995,2023-07-14,ST02,C0052,P023,1,589.93,0.0,589.93,419.87,170.06,Retail Store
S03996,2024-04-04,ST07,C0350,P072,1,110.76,0.15,94.15,70.94,23.21,Online
S03997,2024-10-06,ST01,C0441,P044,3,670.76,0.1,1811.05,1344.15,466.9,Mobile App
S03998,2023-11-30,ST10,C0077,P018,1,560.51,0.0,560.51,344.12,216.39,Marketplace
S03999,2024-06-20,ST14,C0009,P017,1,780.73,0.1,702.66,390.83,311.83,Online
S04000,2024-02-05,ST06,C0434,P090,1,573.25,0.0,573.25,288.19,285.06,Marketplace
S04001,2025-05-22,ST12,C0415,P009,1,211.8,0.15,180.03,122.35,57.68,Retail Store
S04002,2023-06-14,ST11,C0367,P028,3,535.81,0.1,1446.69,903.6,543.09,Mobile App
S04003,2023-11-20,ST12,C0399,P017,1,780.73,0.1,702.66,390.83,311.83,Marketplace
S04004,2023-12-12,ST02,C0398,P003,3,101.68,0.0,305.04,133.44,171.6,Marketplace
S04005,2023-07-15,ST05,C0073,P016,2,442.1,0.0,884.2,556.5,327.7,Marketplace
S04006,2023-07-27,ST06,C0282,P046,2,653.19,0.1,1175.74,685.78,489.96,Mobile App
S04007,2023-04-13,ST13,C0158,P050,1,251.3,0.0,251.3,129.64,121.66,Online
S04008,2025-06-15,ST02,C0133,P004,1,700.29,0.15,595.25,393.26,201.99,Online
S04009,2023-04-23,ST08,C0073,P004,2,700.29,0.0,1400.58,786.52,614.06,Marketplace
S04010,2023-04-11,ST10,C0186,P016,3,442.1,0.0,1326.3,834.75,491.55,Marketplace
S04011,2023-05-04,ST08,C0286,P030,2,556.36,0.0,1112.72,550.18,562.54,Retail Store
S04012,2024-11-25,ST10,C0307,P022,1,753.54,0.0,753.54,415.36,338.18,Marketplace
S04013,2024-10-04,ST02,C0370,P093,1,466.42,0.05,443.1,269.66,173.44,Marketplace
S04014,2024-05-22,ST07,C0012,P076,2,361.84,0.0,723.68,331.48,392.2,Online
S04015,2023-02-06,ST05,C0441,P017,1,780.73,0.1,702.66,390.83,311.83,Retail Store
S04016,2023-10-26,ST05,C0164,P044,2,670.76,0.0,1341.52,896.1,445.42,Retail Store
S04017,2023-04-16,ST12,C0360,P029,3,230.02,0.0,690.06,361.5,328.56,Retail Store
S04018,2023-09-16,ST02,C0031,P032,2,266.96,0.0,533.92,286.7,247.22,Mobile App
S04019,2024-06-30,ST08,C0490,P052,2,179.16,0.1,322.49,223.62,98.87,Marketplace
S04020,2023-10-12,ST15,C0217,P048,1,113.1,0.0,113.1,59.05,54.05,Retail Store
S04021,2025-06-08,ST10,C0227,P048,2,113.1,0.15,192.27,118.1,74.17,Mobile App
S04022,2024-02-09,ST07,C0146,P048,2,113.1,0.0,226.2,118.1,108.1,Online
S04023,2024-05-19,ST14,C0246,P033,3,760.26,0.0,2280.78,1267.77,1013.01,Online
S04024,2023-09-22,ST07,C0237,P033,1,760.26,0.0,760.26,422.59,337.67,Retail Store
S04025,2025-02-18,ST01,C0285,P006,3,826.37,0.0,2479.11,1269.24,1209.87,Retail Store
S04026,2023-06-21,ST01,C0107,P005,1,187.0,0.15,158.95,94.13,64.82,Marketplace
S04027,2023-03-05,ST02,C0118,P071,1,573.25,0.05,544.59,357.51,187.08,Marketplace
S04028,2025-02-05,ST02,C0391,P036,1,539.12,0.05,512.16,311.18,200.98,Online
S04029,2024-03-09,ST01,C0265,P055,2,374.11,0.1,673.4,506.98,166.42,Retail Store
S04030,2024-09-10,ST13,C0050,P067,2,278.89,0.15,474.11,359.96,114.15,Mobile App
S04031,2023-06-13,ST03,C0055,P058,2,558.35,0.1,1005.03,499.6,505.43,Retail Store
S04032,2025-06-28,ST06,C0056,P093,1,466.42,0.15,396.46,269.66,126.8,Retail Store
S04033,2024-03-23,ST04,C0044,P060,4,550.86,0.1,1983.1,1362.12,620.98,Retail Store
S04034,2023-04-06,ST02,C0232,P053,5,512.39,0.0,2561.95,1552.35,1009.6,Retail Store
S04035,2024-02-04,ST04,C0365,P060,2,550.86,0.0,1101.72,681.06,420.66,Retail Store
S04036,2024-08-22,ST14,C0417,P007,1,572.81,0.0,572.81,334.88,237.93,Mobile App
S04037,2023-03-19,ST05,C0489,P068,2,675.48,0.05,1283.41,616.9,666.51,Mobile App
S04038,2023-05-11,ST07,C0411,P026,3,311.93,0.0,935.79,412.95,522.84,Retail Store
S04039,2023-12-31,ST01,C0101,P091,1,512.66,0.0,512.66,367.79,144.87,Marketplace
S04040,2024-06-21,ST09,C0179,P024,1,908.43,0.1,817.59,427.45,390.14,Mobile App
S04041,2023-04-03,ST12,C0219,P058,4,558.35,0.05,2121.73,999.2,1122.53,Mobile App
S04042,2025-04-22,ST04,C0016,P064,3,189.25,0.0,567.75,281.01,286.74,Retail Store
S04043,2025-06-09,ST11,C0102,P043,1,241.25,0.0,241.25,137.71,103.54,Marketplace
S04044,2023-02-28,ST13,C0422,P021,4,414.87,0.05,1576.51,735.64,840.87,Mobile App
S04045,2025-06-07,ST07,C0456,P056,2,647.27,0.05,1229.81,798.74,431.07,Online
S04046,2023-11-05,ST10,C0181,P011,2,309.34,0.0,618.68,386.28,232.4,Online
S04047,2024-06-26,ST14,C0359,P018,1,560.51,0.05,532.48,344.12,188.36,Retail Store
S04048,2025-06-21,ST05,C0030,P005,3,187.0,0.05,532.95,282.39,250.56,Marketplace
S04049,2023-04-22,ST05,C0052,P055,1,374.11,0.0,374.11,253.49,120.62,Retail Store
S04050,2025-02-02,ST13,C0035,P097,1,509.83,0.0,509.83,308.72,201.11,Retail Store
S04051,2024-10-22,ST08,C0302,P058,1,558.35,0.15,474.6,249.8,224.8,Marketplace
S04052,2023-09-11,ST05,C0468,P016,2,442.1,0.0,884.2,556.5,327.7,Retail Store
S04053,2024-10-11,ST05,C0336,P096,1,612.7,0.1,551.43,414.92,136.51,Online
S04054,2024-06-14,ST09,C0394,P070,2,819.07,0.0,1638.14,799.2,838.94,Mobile App
S04055,2023-09-06,ST06,C0002,P074,2,440.89,0.0,881.78,388.7,493.08,Retail Store
S04056,2024-12-20,ST03,C0402,P041,1,148.6,0.0,148.6,95.68,52.92,Mobile App
S04057,2024-08-09,ST09,C0312,P079,2,118.05,0.0,236.1,148.3,87.8,Mobile App
S04058,2023-12-31,ST10,C0426,P083,2,543.94,0.05,1033.49,661.8,371.69,Marketplace
S04059,2024-03-09,ST08,C0271,P078,1,331.1,0.15,281.44,171.92,109.52,Online
S04060,2024-07-03,ST04,C0034,P083,2,543.94,0.05,1033.49,661.8,371.69,Marketplace
S04061,2024-01-04,ST14,C0062,P088,1,656.76,0.05,623.92,312.14,311.78,Marketplace
S04062,2024-03-17,ST12,C0285,P078,3,331.1,0.0,993.3,515.76,477.54,Retail Store
S04063,2023-09-12,ST07,C0465,P053,1,512.39,0.0,512.39,310.47,201.92,Online
S04064,2024-11-30,ST05,C0249,P028,1,535.81,0.0,535.81,301.2,234.61,Marketplace
S04065,2023-04-09,ST05,C0293,P062,1,800.1,0.0,800.1,409.77,390.33,Online
S04066,2023-08-17,ST06,C0391,P023,4,589.93,0.05,2241.73,1679.48,562.25,Online
S04067,2024-03-29,ST12,C0378,P027,2,598.23,0.1,1076.81,691.98,384.83,Mobile App
S04068,2024-07-26,ST15,C0292,P075,1,347.7,0.0,347.7,174.24,173.46,Marketplace
S04069,2023-05-03,ST12,C0035,P002,1,441.21,0.0,441.21,287.87,153.34,Online
S04070,2023-04-01,ST11,C0435,P056,2,647.27,0.0,1294.54,798.74,495.8,Retail Store
S04071,2023-02-18,ST01,C0240,P028,1,535.81,0.1,482.23,301.2,181.03,Marketplace
S04072,2023-03-04,ST03,C0433,P070,2,819.07,0.0,1638.14,799.2,838.94,Retail Store
S04073,2024-09-09,ST14,C0029,P053,2,512.39,0.0,1024.78,620.94,403.84,Retail Store
S04074,2025-06-04,ST11,C0412,P081,1,595.21,0.15,505.93,338.24,167.69,Mobile App
S04075,2023-12-15,ST15,C0436,P013,1,633.58,0.1,570.22,406.57,163.65,Retail Store
S04076,2024-09-10,ST11,C0190,P031,3,173.34,0.15,442.02,366.9,75.12,Marketplace
S04077,2023-05-20,ST02,C0460,P019,2,451.75,0.0,903.5,435.66,467.84,Marketplace
S04078,2024-07-20,ST14,C0375,P003,2,101.68,0.1,183.02,88.96,94.06,Mobile App
S04079,2023-03-29,ST01,C0261,P085,1,595.13,0.0,595.13,307.6,287.53,Marketplace
S04080,2023-03-11,ST09,C0156,P034,1,530.96,0.0,530.96,368.19,162.77,Online
S04081,2024-11-15,ST08,C0062,P098,1,610.44,0.0,610.44,285.38,325.06,Online
S04082,2024-11-30,ST09,C0226,P074,2,440.89,0.0,881.78,388.7,493.08,Marketplace
S04083,2024-12-23,ST03,C0277,P002,1,441.21,0.0,441.21,287.87,153.34,Retail Store
S04084,2023-07-03,ST01,C0277,P034,1,530.96,0.05,504.41,368.19,136.22,Marketplace
S04085,2024-08-26,ST11,C0243,P041,3,148.6,0.0,445.8,287.04,158.76,Online
S04086,2024-03-22,ST10,C0195,P025,1,788.41,0.0,788.41,350.48,437.93,Mobile App
S04087,2023-08-27,ST02,C0207,P077,1,146.59,0.15,124.6,100.89,23.71,Retail Store
S04088,2023-11-10,ST15,C0262,P021,4,414.87,0.05,1576.51,735.64,840.87,Mobile App
S04089,2025-02-22,ST11,C0308,P022,2,753.54,0.05,1431.73,830.72,601.01,Online
S04090,2024-05-12,ST13,C0372,P060,1,550.86,0.05,523.32,340.53,182.79,Marketplace
S04091,2025-05-17,ST01,C0326,P086,1,320.59,0.0,320.59,197.58,123.01,Retail Store
S04092,2023-01-29,ST04,C0182,P076,1,361.84,0.15,307.56,165.74,141.82,Retail Store
S04093,2024-01-28,ST13,C0464,P034,2,530.96,0.0,1061.92,736.38,325.54,Marketplace
S04094,2025-04-13,ST07,C0182,P015,2,411.34,0.0,822.68,583.32,239.36,Marketplace
S04095,2023-12-16,ST04,C0329,P071,4,573.25,0.0,2293.0,1430.04,862.96,Marketplace
S04096,2023-10-14,ST15,C0346,P037,2,559.57,0.15,951.27,730.5,220.77,Online
S04097,2023-12-09,ST07,C0371,P043,3,241.25,0.0,723.75,413.13,310.62,Retail Store
S04098,2024-02-23,ST08,C0477,P100,1,691.45,0.1,622.31,381.94,240.37,Marketplace
S04099,2023-01-30,ST11,C0150,P024,1,908.43,0.0,908.43,427.45,480.98,Marketplace
S04100,2024-05-22,ST05,C0328,P090,5,573.25,0.1,2579.62,1440.95,1138.67,Marketplace
S04101,2025-02-22,ST04,C0280,P050,4,251.3,0.15,854.42,518.56,335.86,Mobile App
S04102,2023-10-04,ST01,C0220,P079,2,118.05,0.0,236.1,148.3,87.8,Marketplace
S04103,2024-10-05,ST03,C0160,P066,2,400.97,0.0,801.94,545.14,256.8,Marketplace
S04104,2024-03-23,ST09,C0079,P002,4,441.21,0.0,1764.84,1151.48,613.36,Retail Store
S04105,2023-05-03,ST03,C0073,P050,3,251.3,0.0,753.9,388.92,364.98,Online
S04106,2024-10-14,ST05,C0209,P081,6,595.21,0.1,3214.13,2029.44,1184.69,Online
S04107,2024-03-20,ST10,C0258,P001,1,474.05,0.0,474.05,252.9,221.15,Mobile App
S04108,2023-04-10,ST09,C0205,P069,3,952.97,0.15,2430.07,1316.64,1113.43,Online
S04109,2024-09-06,ST15,C0022,P079,1,118.05,0.05,112.15,74.15,38.0,Online
S04110,2024-08-24,ST08,C0203,P034,2,530.96,0.0,1061.92,736.38,325.54,Marketplace
S04111,2024-09-16,ST02,C0295,P078,1,331.1,0.05,314.55,171.92,142.63,Retail Store
S04112,2024-06-05,ST02,C0427,P080,4,421.17,0.0,1684.68,841.28,843.4,Mobile App
S04113,2024-03-09,ST14,C0110,P010,2,177.97,0.0,355.94,229.34,126.6,Online
S04114,2025-02-17,ST13,C0339,P046,4,653.19,0.1,2351.48,1371.56,979.92,Online
S04115,2024-04-06,ST07,C0366,P027,1,598.23,0.0,598.23,345.99,252.24,Online
S04116,2023-12-23,ST12,C0244,P028,1,535.81,0.05,509.02,301.2,207.82,Retail Store
S04117,2024-03-26,ST04,C0096,P044,1,670.76,0.0,670.76,448.05,222.71,Mobile App
S04118,2025-06-03,ST09,C0285,P042,1,552.37,0.0,552.37,408.54,143.83,Marketplace
S04119,2024-07-16,ST14,C0400,P043,1,241.25,0.15,205.06,137.71,67.35,Retail Store
S04120,2023-11-18,ST15,C0185,P022,3,753.54,0.0,2260.62,1246.08,1014.54,Mobile App
S04121,2025-06-09,ST05,C0075,P064,2,189.25,0.0,378.5,187.34,191.16,Retail Store
S04122,2023-10-19,ST11,C0163,P055,2,374.11,0.0,748.22,506.98,241.24,Online
S04123,2023-01-26,ST05,C0149,P090,2,573.25,0.0,1146.5,576.38,570.12,Marketplace
S04124,2023-02-11,ST02,C0433,P052,1,179.16,0.05,170.2,111.81,58.39,Marketplace
S04125,2025-02-01,ST13,C0034,P096,1,612.7,0.1,551.43,414.92,136.51,Online
S04126,2023-11-14,ST10,C0133,P090,1,573.25,0.1,515.93,288.19,227.74,Retail Store
S04127,2024-11-07,ST15,C0278,P070,1,819.07,0.15,696.21,399.6,296.61,Retail Store
S04128,2023-01-25,ST14,C0237,P052,2,179.16,0.1,322.49,223.62,98.87,Online
S04129,2025-03-23,ST02,C0140,P013,1,633.58,0.05,601.9,406.57,195.33,Mobile App
S04130,2023-11-07,ST14,C0265,P053,1,512.39,0.0,512.39,310.47,201.92,Online
S04131,2023-03-30,ST03,C0319,P042,1,552.37,0.05,524.75,408.54,116.21,Marketplace
S04132,2023-11-11,ST07,C0280,P034,3,530.96,0.1,1433.59,1104.57,329.02,Online
S04133,2023-11-22,ST10,C0500,P090,2,573.25,0.05,1089.17,576.38,512.79,Marketplace
S04134,2023-11-17,ST09,C0477,P040,3,151.24,0.05,431.03,199.83,231.2,Mobile App
S04135,2024-08-25,ST14,C0457,P089,2,178.67,0.0,357.34,194.24,163.1,Mobile App
S04136,2023-08-14,ST05,C0302,P044,1,670.76,0.0,670.76,448.05,222.71,Retail Store
S04137,2024-08-13,ST10,C0064,P015,2,411.34,0.0,822.68,583.32,239.36,Online
S04138,2024-06-23,ST11,C0433,P008,3,682.79,0.05,1945.95,952.41,993.54,Mobile App
S04139,2025-04-09,ST15,C0357,P032,3,266.96,0.05,760.84,430.05,330.79,Retail Store
S04140,2023-03-01,ST02,C0059,P045,2,240.79,0.05,457.5,235.04,222.46,Retail Store
S04141,2023-10-05,ST12,C0350,P055,2,374.11,0.0,748.22,506.98,241.24,Online
S04142,2023-11-04,ST13,C0276,P077,1,146.59,0.1,131.93,100.89,31.04,Marketplace
S04143,2023-01-18,ST06,C0216,P027,4,598.23,0.0,2392.92,1383.96,1008.96,Marketplace
