SalesID,OrderDate,StoreID,CustomerID,ProductID,Quantity,SalesAmount,CostAmount,Profit,Channel
S04786,2025-08-22,ST12,C0031,P010,4,3097.48,1160.4,1937.08,Online
S04787,2024-11-18,ST09,C0237,P056,2,1397.32,556.92,840.4,Marketplace
S04788,2024-01-30,ST14,C0217,P077,1,257.86,391.83,-133.97,Retail Store
S04789,2023-02-06,ST01,C0122,P016,1,701.97,129.06,572.91,Mobile App
S04790,2024-11-08,ST05,C0154,P037,2,1687.18,771.6,915.58,Retail Store
S04791,2024-01-20,ST15,C0288,P040,4,2433.46,396.04,2037.42,Retail Store
S04792,2024-07-10,ST08,C0114,P055,1,652.58,244.81,407.77,Marketplace
S04793,2023-09-12,ST05,C0374,P009,3,1280.28,849.15,431.13,Retail Store
S04794,2023-09-09,ST10,C0162,P050,2,1052.58,329.74,722.84,Marketplace
S04795,2025-03-13,ST14,C0116,P080,3,485.22,910.98,-425.76,Retail Store
S04796,2024-12-04,ST11,C0409,P028,1,554.16,299.43,254.73,Retail Store
S04797,2024-06-23,ST13,C0368,P043,1,695.65,386.09,309.56,Retail Store
S04798,2023-11-06,ST10,C0392,P056,4,2794.63,1113.84,1680.79,Mobile App
S04799,2023-04-02,ST15,C0289,P029,1,282.63,116.97,165.66,Mobile App
S04800,2024-01-15,ST07,C0288,P050,1,473.66,164.87,308.79,Mobile App
S04801,2025-01-25,ST11,C0280,P084,3,2285.5,1171.74,1113.76,Marketplace
S04802,2024-08-09,ST07,C0266,P043,1,772.94,386.09,386.85,Retail Store
S04803,2023-01-09,ST06,C0252,P068,1,438.82,376.99,61.83,Retail Store
S04804,2025-01-20,ST13,C0221,P082,1,680.2,136.73,543.47,Marketplace
S04805,2024-04-02,ST03,C0364,P001,1,706.57,318.25,388.32,Mobile App
S04806,2024-01-25,ST06,C0285,P043,1,772.94,386.09,386.85,Marketplace
S04807,2024-10-05,ST02,C0399,P064,2,573.44,261.08,312.36,Retail Store
S04808,2023-11-25,ST15,C0180,P084,3,2044.92,1171.74,873.18,Marketplace
S04809,2025-07-21,ST14,C0056,P055,2,1232.65,489.62,743.03,Retail Store
S04810,2023-02-14,ST11,C0188,P015,1,791.07,139.34,651.73,Retail Store
S04811,2024-07-25,ST05,C0098,P027,1,634.58,203.1,431.48,Online
S04812,2024-11-07,ST12,C0370,P026,1,108.36,192.38,-84.02,Mobile App
S04813,2023-10-25,ST14,C0347,P007,2,117.28,709.6,-592.32,Online
S04814,2025-05-08,ST11,C0430,P061,1,259.89,396.5,-136.61,Marketplace
S04815,2024-07-17,ST14,C0351,P086,3,1643.25,501.81,1141.44,Marketplace
S04816,2024-03-28,ST07,C0412,P039,1,50.75,373.85,-323.1,Online
S04817,2024-09-04,ST07,C0311,P067,4,2564.2,1215.6,1348.6,Retail Store
S04818,2025-06-08,ST13,C0100,P007,4,234.56,1419.2,-1184.64,Retail Store
S04819,2023-02-01,ST15,C0203,P049,2,1295.38,473.58,821.8,Retail Store
S04820,2025-08-16,ST13,C0430,P081,1,193.75,42.77,150.98,Marketplace
S04821,2024-08-17,ST03,C0352,P015,1,832.71,139.34,693.37,Retail Store
S04822,2025-04-22,ST05,C0364,P039,1,56.39,373.85,-317.46,Mobile App
S04823,2024-11-14,ST07,C0196,P016,1,701.97,129.06,572.91,Marketplace
S04824,2024-03-24,ST14,C0306,P022,3,827.91,676.98,150.93,Mobile App
S04825,2024-09-10,ST13,C0099,P044,2,830.87,425.2,405.67,Mobile App
S04826,2025-05-17,ST07,C0178,P063,4,2711.6,449.88,2261.72,Online
S04827,2023-11-16,ST09,C0422,P038,2,981.3,794.74,186.56,Online
S04828,2025-07-09,ST14,C0245,P058,1,541.37,133.49,407.88,Online
S04829,2025-06-19,ST05,C0269,P034,4,2241.4,1259.76,981.64,Online
S04830,2024-02-12,ST07,C0100,P028,4,2216.64,1197.72,1018.92,Mobile App
S04831,2024-05-09,ST01,C0294,P066,1,175.54,94.05,81.49,Retail Store
S04832,2023-03-06,ST01,C0305,P013,3,772.39,233.52,538.87,Online
S04833,2023-07-20,ST13,C0243,P072,1,723.19,235.14,488.05,Retail Store
S04834,2025-07-25,ST13,C0339,P081,1,204.52,42.77,161.75,Marketplace
S04835,2024-04-02,ST03,C0107,P025,5,4119.95,1334.8,2785.15,Retail Store
S04836,2025-06-28,ST12,C0205,P086,2,1153.16,334.54,818.62,Online
S04837,2024-03-16,ST06,C0313,P074,1,174.11,350.01,-175.9,Mobile App
S04838,2024-04-10,ST04,C0004,P014,4,375.44,347.68,27.76,Mobile App
S04839,2023-05-13,ST12,C0355,P045,1,388.11,127.08,261.03,Retail Store
S04840,2024-04-10,ST15,C0135,P014,2,187.72,173.84,13.88,Online
S04841,2023-08-09,ST13,C0347,P008,2,1246.7,761.14,485.56,Online
S04842,2023-10-13,ST03,C0016,P007,1,58.64,354.8,-296.16,Retail Store
S04843,2023-01-11,ST08,C0344,P007,3,158.33,1064.4,-906.07,Online
S04844,2025-06-14,ST11,C0338,P062,1,275.63,91.36,184.27,Mobile App
S04845,2023-10-25,ST01,C0189,P048,1,326.86,154.5,172.36,Mobile App
S04846,2024-09-24,ST03,C0392,P051,1,822.17,383.14,439.03,Retail Store
S04847,2024-09-20,ST07,C0099,P087,1,654.19,250.47,403.72,Mobile App
S04848,2024-12-16,ST06,C0367,P061,1,288.77,396.5,-107.73,Retail Store
S04849,2025-07-08,ST10,C0092,P083,1,450.37,166.97,283.4,Retail Store
S04850,2023-04-02,ST01,C0325,P024,1,828.99,153.67,675.32,Retail Store
S04851,2024-08-23,ST04,C0037,P021,1,484.16,349.05,135.11,Marketplace
S04852,2025-05-05,ST01,C0361,P036,1,780.81,357.09,423.72,Retail Store
S04853,2025-03-27,ST03,C0214,P051,3,2096.53,1149.42,947.11,Online
S04854,2023-08-12,ST11,C0294,P057,2,1162.82,68.32,1094.5,Retail Store
S04855,2025-02-26,ST13,C0048,P070,2,188.52,289.44,-100.92,Mobile App
S04856,2024-02-05,ST08,C0017,P046,1,404.51,349.48,55.03,Marketplace
S04857,2025-06-06,ST12,C0404,P013,3,908.7,233.52,675.18,Retail Store
S04858,2023-06-29,ST09,C0168,P068,4,1755.3,1507.96,247.34,Retail Store
S04859,2023-08-17,ST02,C0028,P087,4,2770.7,1001.88,1768.82,Marketplace
S04860,2023-11-01,ST15,C0088,P074,1,174.11,350.01,-175.9,Retail Store
S04861,2025-05-27,ST15,C0081,P060,1,420.65,138.25,282.4,Retail Store
S04862,2023-04-02,ST01,C0376,P080,2,274.96,607.32,-332.36,Mobile App
S04863,2024-06-13,ST14,C0175,P019,1,102.32,335.58,-233.26,Mobile App
S04864,2024-09-23,ST01,C0102,P053,1,187.33,175.88,11.45,Marketplace
S04865,2023-10-29,ST10,C0224,P040,3,1825.09,297.03,1528.06,Online
S04866,2023-09-19,ST04,C0435,P037,1,801.41,385.8,415.61,Retail Store
S04867,2023-10-16,ST10,C0136,P031,1,107.17,286.24,-179.07,Online
S04868,2025-08-03,ST05,C0184,P043,3,1971.0,1158.27,812.73,Mobile App
S04869,2025-04-29,ST14,C0190,P074,2,348.22,700.02,-351.8,Online
S04870,2023-09-21,ST12,C0221,P012,1,411.49,157.89,253.6,Online
S04871,2024-10-13,ST12,C0360,P017,1,518.13,265.06,253.07,Mobile App
S04872,2024-10-12,ST13,C0092,P004,2,577.98,467.52,110.46,Marketplace
S04873,2023-06-03,ST06,C0338,P076,1,604.73,144.77,459.96,Online
S04874,2023-09-29,ST13,C0123,P055,1,652.58,244.81,407.77,Mobile App
S04875,2025-02-25,ST06,C0292,P078,1,100.95,216.55,-115.6,Online
S04876,2025-01-03,ST12,C0386,P035,2,1484.01,545.38,938.63,Marketplace
S04877,2023-01-08,ST13,C0302,P071,1,129.59,253.92,-124.33,Marketplace
S04878,2024-08-07,ST13,C0356,P049,1,647.69,236.79,410.9,Online
S04879,2024-03-03,ST08,C0043,P053,3,661.17,527.64,133.53,Marketplace
S04880,2023-12-08,ST07,C0364,P073,1,780.23,376.81,403.42,Mobile App
S04881,2025-05-20,ST04,C0323,P008,2,1315.96,761.14,554.82,Marketplace
S04882,2023-03-30,ST13,C0235,P066,3,500.29,282.15,218.14,Online
S04883,2024-10-12,ST03,C0040,P079,1,610.26,180.26,430.0,Online
S04884,2024-05-15,ST04,C0150,P003,1,606.67,112.02,494.65,Retail Store
S04885,2024-10-01,ST04,C0354,P087,1,769.64,250.47,519.17,Retail Store
S04886,2025-08-11,ST02,C0396,P019,2,228.72,671.16,-442.44,Mobile App
S04887,2024-02-10,ST02,C0019,P006,2,581.85,77.8,504.05,Online
S04888,2023-09-24,ST14,C0167,P018,6,3719.25,1884.78,1834.47,Marketplace
S04889,2024-08-19,ST02,C0139,P084,3,2044.92,1171.74,873.18,Marketplace
S04890,2024-07-14,ST10,C0078,P034,2,1064.66,629.88,434.78,Retail Store
S04891,2023-04-11,ST11,C0144,P049,5,3238.45,1183.95,2054.5,Marketplace
S04892,2024-04-26,ST06,C0392,P067,1,544.89,303.9,240.99,Retail Store
S04893,2023-07-07,ST07,C0323,P085,1,686.76,218.24,468.52,Mobile App
S04894,2024-06-08,ST11,C0154,P031,1,107.17,286.24,-179.07,Mobile App
S04895,2024-11-18,ST08,C0438,P078,3,257.42,649.65,-392.23,Mobile App
S04896,2025-05-23,ST03,C0394,P067,1,641.05,303.9,337.15,Online
S04897,2024-03-30,ST02,C0241,P039,1,56.39,373.85,-317.46,Mobile App
S04898,2023-11-08,ST11,C0065,P056,1,739.76,278.46,461.3,Marketplace
S04899,2025-03-19,ST01,C0426,P019,1,102.32,335.58,-233.26,Retail Store
S04900,2023-05-11,ST10,C0332,P059,1,132.52,245.23,-112.71,Online
S04901,2025-03-27,ST04,C0190,P041,1,59.38,33.46,25.92,Retail Store
S04902,2025-08-21,ST07,C0203,P002,1,513.22,197.54,315.68,Retail Store
S04903,2024-10-27,ST13,C0284,P023,1,236.18,255.0,-18.82,Marketplace
S04904,2024-08-29,ST04,C0063,P036,2,1561.62,714.18,847.44,Retail Store
S04905,2024-05-09,ST11,C0357,P073,2,1478.34,753.62,724.72,Online
S04906,2025-03-13,ST06,C0399,P082,2,1217.2,273.46,943.74,Marketplace
S04907,2024-01-11,ST14,C0079,P074,1,174.11,350.01,-175.9,Online
S04908,2023-03-16,ST10,C0169,P080,1,161.74,303.66,-141.92,Marketplace
S04909,2025-05-27,ST04,C0429,P002,1,484.7,197.54,287.16,Retail Store
S04910,2025-01-28,ST03,C0330,P047,1,709.02,118.67,590.35,Mobile App
S04911,2023-01-27,ST12,C0191,P018,1,619.88,314.13,305.75,Mobile App
S04912,2023-07-14,ST03,C0314,P015,1,832.71,139.34,693.37,Retail Store
S04913,2024-01-08,ST13,C0101,P041,2,132.73,66.92,65.81,Marketplace
S04914,2024-08-22,ST02,C0315,P011,1,655.55,253.22,402.33,Marketplace
S04915,2023-06-26,ST15,C0235,P068,1,438.82,376.99,61.83,Online
S04916,2024-07-16,ST06,C0100,P058,2,1146.44,266.98,879.46,Online
S04917,2025-08-21,ST07,C0089,P027,2,1269.16,406.2,862.96,Retail Store
S04918,2023-02-04,ST08,C0094,P002,1,570.24,197.54,372.7,Online
S04919,2025-07-19,ST15,C0354,P016,1,666.87,129.06,537.81,Mobile App
S04920,2023-08-24,ST13,C0177,P021,1,484.16,349.05,135.11,Retail Store
S04921,2024-01-07,ST14,C0346,P015,3,2498.13,418.02,2080.11,Retail Store
S04922,2024-01-07,ST01,C0387,P077,1,286.51,391.83,-105.32,Mobile App
S04923,2024-07-21,ST15,C0321,P027,2,1142.24,406.2,736.04,Retail Store
S04924,2025-06-30,ST10,C0383,P085,4,2747.03,872.96,1874.07,Marketplace
S04925,2024-02-16,ST02,C0337,P087,3,2078.03,751.41,1326.62,Online
S04926,2023-06-18,ST15,C0092,P078,2,171.62,433.1,-261.48,Online
S04927,2023-06-13,ST11,C0068,P018,4,2341.75,1256.52,1085.23,Online
S04928,2023-12-04,ST07,C0152,P063,5,3987.65,562.35,3425.3,Online
S04929,2023-08-14,ST08,C0013,P022,1,324.67,225.66,99.01,Marketplace
S04930,2024-01-09,ST15,C0038,P027,1,539.39,203.1,336.29,Marketplace
S04931,2024-07-07,ST06,C0245,P009,1,404.3,283.05,121.25,Marketplace
S04932,2023-04-01,ST04,C0264,P024,3,2238.27,461.01,1777.26,Marketplace
S04933,2023-03-05,ST15,C0185,P064,3,774.14,391.62,382.52,Marketplace
S04934,2025-03-11,ST08,C0360,P029,3,763.1,350.91,412.19,Online
S04935,2025-01-31,ST13,C0103,P058,1,636.91,133.49,503.42,Mobile App
S04936,2023-07-06,ST03,C0239,P033,1,705.12,293.6,411.52,Retail Store
S04937,2024-10-20,ST10,C0270,P009,2,898.44,566.1,332.34,Mobile App
S04938,2025-03-24,ST10,C0364,P080,2,323.48,607.32,-283.84,Retail Store
S04939,2025-02-10,ST06,C0352,P072,1,723.19,235.14,488.05,Marketplace
S04940,2025-02-01,ST14,C0169,P015,2,1582.15,278.68,1303.47,Mobile App
S04941,2023-10-25,ST15,C0162,P025,1,823.99,266.96,557.03,Online
S04942,2023-09-30,ST12,C0347,P042,1,229.05,140.98,88.07,Online
S04943,2024-09-05,ST07,C0236,P008,1,623.35,380.57,242.78,Marketplace
S04944,2023-05-25,ST12,C0267,P077,2,487.07,783.66,-296.59,Marketplace
S04945,2023-01-03,ST03,C0132,P066,2,315.97,188.1,127.87,Mobile App
S04946,2024-02-18,ST05,C0404,P072,1,723.19,235.14,488.05,Marketplace
S04947,2023-06-22,ST04,C0066,P082,1,680.2,136.73,543.47,Mobile App
S04948,2024-12-25,ST13,C0203,P077,4,1146.04,1567.32,-421.28,Online
S04949,2023-09-20,ST08,C0279,P059,1,125.54,245.23,-119.69,Retail Store
S04950,2023-07-06,ST08,C0358,P067,1,641.05,303.9,337.15,Mobile App
S04951,2025-02-23,ST09,C0016,P062,2,612.52,182.72,429.8,Retail Store
S04952,2024-10-18,ST04,C0039,P075,4,1932.41,358.12,1574.29,Online
S04953,2024-06-08,ST10,C0074,P039,1,50.75,373.85,-323.1,Marketplace
S04954,2023-08-12,ST02,C0109,P040,2,1351.92,198.02,1153.9,Retail Store
S04955,2023-08-20,ST09,C0328,P065,2,1001.45,287.28,714.17,Retail Store
S04956,2023-07-23,ST02,C0078,P068,1,415.73,376.99,38.74,Mobile App
S04957,2023-12-27,ST14,C0025,P019,1,120.38,335.58,-215.2,Retail Store
S04958,2025-07-02,ST10,C0001,P078,1,85.81,216.55,-130.74,Marketplace
S04959,2024-12-18,ST09,C0345,P087,1,692.68,250.47,442.21,Marketplace
S04960,2024-01-06,ST13,C0276,P021,1,484.16,349.05,135.11,Mobile App
S04961,2025-05-28,ST11,C0271,P058,2,1273.82,266.98,1006.84,Retail Store
S04962,2023-09-05,ST01,C0448,P013,2,605.8,155.68,450.12,Mobile App
S04963,2023-02-06,ST05,C0032,P032,4,1175.99,1185.4,-9.41,Mobile App
S04964,2024-02-27,ST10,C0210,P062,4,1102.54,365.44,737.1,Online
S04965,2025-02-25,ST02,C0247,P077,3,773.58,1175.49,-401.91,Mobile App
S04966,2025-03-01,ST13,C0318,P063,1,677.9,112.47,565.43,Retail Store
S04967,2023-06-20,ST05,C0253,P080,1,161.74,303.66,-141.92,Online
S04968,2023-08-31,ST06,C0449,P032,1,345.88,296.35,49.53,Online
S04969,2024-06-30,ST04,C0062,P073,1,698.1,376.81,321.29,Online
S04970,2024-01-09,ST01,C0350,P084,4,3207.72,1562.32,1645.4,Online
S04971,2024-08-26,ST12,C0083,P075,1,432.25,89.53,342.72,Retail Store
S04972,2023-05-10,ST07,C0291,P039,2,101.5,747.7,-646.2,Online
S04973,2023-11-17,ST01,C0045,P028,1,498.74,299.43,199.31,Retail Store
S04974,2023-01-21,ST10,C0422,P002,1,513.22,197.54,315.68,Online
S04975,2023-09-19,ST10,C0186,P012,2,868.7,315.78,552.92,Retail Store
S04976,2023-11-27,ST07,C0266,P042,3,687.15,422.94,264.21,Retail Store
S04977,2025-03-21,ST06,C0316,P084,4,2886.95,1562.32,1324.63,Online
S04978,2024-07-16,ST13,C0391,P074,1,174.11,350.01,-175.9,Marketplace
S04979,2023-12-05,ST07,C0055,P044,1,437.3,212.6,224.7,Mobile App
S04980,2025-08-05,ST07,C0323,P069,2,1212.83,320.18,892.65,Retail Store
S04981,2025-04-09,ST01,C0314,P021,5,2178.72,1745.25,433.47,Mobile App
S04982,2024-09-08,ST09,C0092,P069,3,2140.29,480.27,1660.02,Retail Store
S04983,2025-06-29,ST06,C0114,P013,2,514.93,155.68,359.25,Retail Store
S04984,2025-02-24,ST02,C0204,P081,2,430.56,85.54,345.02,Marketplace
S04985,2025-08-20,ST01,C0251,P045,3,1164.34,381.24,783.1,Mobile App
S04986,2024-08-15,ST12,C0088,P071,1,122.39,253.92,-131.53,Online
S04987,2025-05-05,ST05,C0268,P079,1,646.16,180.26,465.9,Online
S04988,2025-06-15,ST02,C0005,P044,3,1180.71,637.8,542.91,Online
S04989,2025-03-31,ST14,C0346,P078,2,201.9,433.1,-231.2,Online
S04990,2025-04-22,ST02,C0221,P083,2,1006.72,333.94,672.78,Retail Store
S04991,2023-08-31,ST07,C0093,P059,1,125.54,245.23,-119.69,Marketplace
S04992,2024-02-20,ST03,C0211,P009,1,426.76,283.05,143.71,Marketplace
S04993,2025-05-29,ST14,C0194,P020,1,668.52,218.7,449.82,Mobile App
S04994,2025-04-30,ST14,C0274,P062,2,612.52,182.72,429.8,Marketplace
S04995,2024-02-15,ST13,C0236,P048,1,326.86,154.5,172.36,Mobile App
S04996,2023-11-14,ST03,C0012,P066,2,298.42,188.1,110.32,Online
S04997,2023-11-11,ST12,C0024,P036,1,780.81,357.09,423.72,Retail Store
S04998,2023-04-04,ST15,C0043,P005,1,479.37,280.69,198.68,Online
S04999,2025-04-18,ST08,C0372,P025,6,4943.94,1601.76,3342.18,Online
S05000,2024-01-29,ST10,C0201,P054,1,261.12,278.44,-17.32,Retail Store
S05001,2023-02-13,ST03,C0250,P047,3,1914.35,356.01,1558.34,Mobile App
S05002,2024-03-21,ST11,C0340,P021,5,2420.8,1745.25,675.55,Online
S05003,2025-02-19,ST11,C0177,P056,1,821.95,278.46,543.49,Mobile App
S05004,2024-05-23,ST15,C0291,P027,1,602.85,203.1,399.75,Online
S05005,2023-01-05,ST11,C0219,P043,1,657.0,386.09,270.91,Mobile App
S05006,2025-01-11,ST07,C0020,P003,1,576.34,112.02,464.32,Marketplace
S05007,2025-02-15,ST14,C0173,P010,2,1316.43,580.2,736.23,Mobile App
S05008,2023-11-28,ST09,C0175,P030,1,657.07,308.05,349.02,Mobile App
S05009,2023-05-13,ST02,C0434,P080,2,274.96,607.32,-332.36,Online
S05010,2024-05-09,ST15,C0106,P038,1,441.58,397.37,44.21,Marketplace
S05011,2024-03-19,ST11,C0354,P046,1,404.51,349.48,55.03,Retail Store
S05012,2025-06-28,ST07,C0441,P006,1,290.93,38.9,252.03,Online
S05013,2025-08-17,ST08,C0250,P022,1,324.67,225.66,99.01,Online
S05014,2024-12-20,ST03,C0006,P014,1,98.8,86.92,11.88,Marketplace
S05015,2024-08-17,ST12,C0126,P039,1,56.39,373.85,-317.46,Retail Store
S05016,2024-01-27,ST07,C0176,P008,1,588.72,380.57,208.15,Retail Store
S05017,2024-01-03,ST08,C0399,P016,1,701.97,129.06,572.91,Marketplace
S05018,2025-07-25,ST05,C0190,P035,1,783.23,272.69,510.54,Retail Store
S05019,2024-02-23,ST03,C0364,P013,1,287.75,77.84,209.91,Retail Store
S05020,2024-07-27,ST13,C0110,P058,2,1082.75,266.98,815.77,Mobile App
S05021,2024-08-17,ST08,C0331,P011,2,1465.34,506.44,958.9,Retail Store
S05022,2023-09-09,ST13,C0096,P085,1,807.95,218.24,589.71,Marketplace
S05023,2023-01-16,ST11,C0115,P070,1,99.22,144.72,-45.5,Retail Store
S05024,2024-11-12,ST06,C0295,P050,1,526.29,164.87,361.42,Online
S05025,2024-03-21,ST12,C0376,P047,1,602.67,118.67,484.0,Online
S05026,2025-04-10,ST11,C0088,P073,1,821.3,376.81,444.49,Retail Store
S05027,2024-09-17,ST04,C0029,P075,2,1017.06,179.06,838.0,Mobile App
S05028,2025-04-28,ST01,C0378,P008,1,623.35,380.57,242.78,Online
S05029,2025-04-23,ST11,C0389,P088,2,1673.1,604.28,1068.82,Online
S05030,2024-02-26,ST15,C0266,P014,2,177.84,173.84,4.0,Mobile App
S05031,2023-02-20,ST03,C0331,P038,2,883.17,794.74,88.43,Retail Store
S05032,2025-04-03,ST10,C0012,P023,5,1121.86,1275.0,-153.14,Mobile App
S05033,2024-08-27,ST05,C0233,P044,1,393.57,212.6,180.97,Online
S05034,2025-06-02,ST14,C0291,P080,1,161.74,303.66,-141.92,Mobile App
S05035,2023-03-20,ST04,C0369,P031,1,126.08,286.24,-160.16,Marketplace
S05036,2025-07-26,ST01,C0075,P072,1,723.19,235.14,488.05,Marketplace
S05037,2023-07-29,ST03,C0189,P067,1,576.94,303.9,273.04,Mobile App
S05038,2024-05-24,ST12,C0069,P032,4,1383.52,1185.4,198.12,Marketplace
S05039,2025-02-13,ST14,C0051,P083,2,1059.7,333.94,725.76,Mobile App
S05040,2025-07-14,ST10,C0388,P016,2,1403.94,258.12,1145.82,Marketplace
S05041,2025-06-26,ST04,C0098,P014,3,251.94,260.76,-8.82,Marketplace
S05042,2024-03-11,ST13,C0133,P085,2,1535.11,436.48,1098.63,Retail Store
S05043,2023-11-24,ST15,C0061,P021,1,459.95,349.05,110.9,Mobile App
S05044,2024-04-12,ST02,C0055,P031,2,239.55,572.48,-332.93,Marketplace
S05045,2023-12-15,ST08,C0315,P039,1,47.93,373.85,-325.92,Marketplace
S05046,2024-02-25,ST07,C0327,P089,1,633.16,227.16,406.0,Online
S05047,2023-11-13,ST04,C0054,P079,2,1435.9,360.52,1075.38,Marketplace
S05048,2024-09-26,ST06,C0148,P010,2,1471.3,580.2,891.1,Retail Store
S05049,2023-03-16,ST06,C0088,P077,2,544.37,783.66,-239.29,Retail Store
S05050,2024-12-09,ST05,C0119,P068,2,877.65,753.98,123.67,Retail Store
S05051,2024-02-15,ST02,C0289,P019,1,102.32,335.58,-233.26,Mobile App
S05052,2023-01-20,ST08,C0328,P070,2,198.44,289.44,-91.0,Mobile App
S05053,2023-04-04,ST04,C0221,P023,2,425.12,510.0,-84.88,Online
S05054,2024-04-23,ST03,C0140,P057,1,581.41,34.16,547.25,Mobile App
S05055,2023-10-12,ST04,C0162,P072,2,1366.03,470.28,895.75,Marketplace
S05056,2024-07-01,ST01,C0175,P031,2,252.16,572.48,-320.32,Online
S05057,2024-12-04,ST14,C0341,P088,4,3178.89,1208.56,1970.33,Mobile App
S05058,2023-06-25,ST01,C0433,P062,1,260.32,91.36,168.96,Marketplace
S05059,2023-10-04,ST07,C0232,P034,5,2661.66,1574.7,1086.96,Online
S05060,2023-07-21,ST09,C0205,P068,1,461.92,376.99,84.93,Mobile App
S05061,2025-07-28,ST05,C0082,P026,3,292.57,577.14,-284.57,Marketplace
S05062,2024-08-17,ST05,C0035,P012,2,914.42,315.78,598.64,Mobile App
S05063,2024-09-14,ST04,C0262,P029,1,282.63,116.97,165.66,Mobile App
S05064,2024-02-28,ST09,C0209,P004,3,866.97,701.28,165.69,Marketplace
S05065,2024-05-18,ST05,C0336,P087,1,731.16,250.47,480.69,Mobile App
S05066,2023-01-19,ST09,C0427,P055,2,1305.16,489.62,815.54,Retail Store
S05067,2025-08-08,ST10,C0142,P058,1,636.91,133.49,503.42,Mobile App
S05068,2025-06-20,ST10,C0082,P041,1,59.38,33.46,25.92,Retail Store
S05069,2023-11-12,ST08,C0047,P058,3,1624.12,400.47,1223.65,Marketplace
S05070,2025-06-03,ST03,C0105,P047,1,709.02,118.67,590.35,Marketplace
S05071,2024-09-20,ST10,C0002,P082,1,716.0,136.73,579.27,Retail Store
S05072,2025-01-30,ST08,C0402,P064,1,243.71,130.54,113.17,Marketplace
S05073,2024-02-02,ST10,C0148,P086,1,518.92,167.27,351.65,Mobile App
S05074,2024-11-19,ST06,C0379,P049,3,1651.61,710.37,941.24,Mobile App
S05075,2025-02-08,ST02,C0073,P078,2,191.81,433.1,-241.29,Marketplace
S05076,2023-08-12,ST06,C0276,P048,4,1238.62,618.0,620.62,Retail Store
S05077,2023-11-30,ST10,C0015,P033,1,630.9,293.6,337.3,Online
S05078,2023-02-14,ST11,C0142,P051,1,822.17,383.14,439.03,Marketplace
S05079,2025-03-13,ST01,C0335,P079,3,2153.85,540.78,1613.07,Mobile App
S05080,2024-12-30,ST13,C0161,P067,1,609.0,303.9,305.1,Online
S05081,2023-09-15,ST07,C0033,P045,1,408.54,127.08,281.46,Online
S05082,2023-06-23,ST06,C0430,P075,2,966.21,179.06,787.15,Retail Store
S05083,2024-06-29,ST10,C0232,P012,3,1303.05,473.67,829.38,Mobile App
S05084,2023-03-12,ST14,C0267,P073,1,698.1,376.81,321.29,Online
S05085,2025-03-19,ST08,C0099,P033,1,742.23,293.6,448.63,Online
S05086,2024-06-06,ST02,C0444,P037,2,1687.18,771.6,915.58,Mobile App
S05087,2023-06-13,ST15,C0260,P022,1,324.67,225.66,99.01,Mobile App
S05088,2023-11-19,ST12,C0212,P079,4,2871.8,721.04,2150.76,Online
S05089,2024-03-09,ST15,C0025,P008,4,2770.44,1522.28,1248.16,Marketplace
S05090,2023-10-20,ST08,C0061,P034,4,2241.4,1259.76,981.64,Marketplace
S05091,2023-02-02,ST14,C0129,P010,1,696.93,290.1,406.83,Marketplace
S05092,2023-05-07,ST10,C0015,P071,1,129.59,253.92,-124.33,Retail Store
S05093,2023-02-24,ST14,C0358,P024,5,4144.95,768.35,3376.6,Retail Store
S05094,2025-04-18,ST02,C0287,P046,1,475.9,349.48,126.42,Marketplace
S05095,2025-04-16,ST08,C0151,P007,1,49.84,354.8,-304.96,Online
S05096,2024-06-08,ST12,C0011,P017,1,518.13,265.06,253.07,Online
S05097,2025-04-27,ST07,C0080,P036,1,780.81,357.09,423.72,Marketplace
S05098,2025-08-30,ST07,C0093,P032,1,345.88,296.35,49.53,Mobile App
S05099,2024-02-21,ST12,C0224,P059,2,278.98,490.46,-211.48,Marketplace
S05100,2023-06-17,ST11,C0410,P077,2,573.02,783.66,-210.64,Marketplace
S05101,2024-01-02,ST12,C0354,P014,2,197.6,173.84,23.76,Retail Store
S05102,2025-03-19,ST14,C0113,P071,1,136.79,253.92,-117.13,Online
S05103,2024-05-15,ST02,C0143,P070,1,99.22,144.72,-45.5,Marketplace
S05104,2025-02-07,ST01,C0063,P029,2,508.73,233.94,274.79,Online
S05105,2024-09-04,ST13,C0049,P072,4,3053.49,940.56,2112.93,Retail Store
S05106,2025-01-10,ST01,C0399,P067,1,609.0,303.9,305.1,Marketplace
S05107,2023-08-31,ST08,C0243,P028,3,1662.48,898.29,764.19,Online
S05108,2024-09-21,ST01,C0025,P064,2,573.44,261.08,312.36,Retail Store
S05109,2024-07-11,ST11,C0015,P001,2,1342.48,636.5,705.98,Retail Store
S05110,2025-01-08,ST14,C0312,P075,2,864.5,179.06,685.44,Online
S05111,2024-02-01,ST03,C0381,P050,1,473.66,164.87,308.79,Marketplace
S05112,2024-06-28,ST14,C0213,P041,3,178.14,100.38,77.76,Retail Store
S05113,2023-02-20,ST09,C0075,P037,1,801.41,385.8,415.61,Retail Store
S05114,2024-01-10,ST09,C0273,P026,1,102.94,192.38,-89.44,Online
S05115,2023-11-11,ST15,C0242,P056,2,1643.9,556.92,1086.98,Marketplace
S05116,2023-12-08,ST04,C0164,P050,1,499.98,164.87,335.11,Marketplace
S05117,2023-01-19,ST04,C0265,P030,1,624.22,308.05,316.17,Online
